title,Solar Radiation,Temp,RH,Wind Speed,Gust Speed,Wind Direction,Water Content,MRT,DewPt
timezone_str,nan,nan,nan,nan,nan,nan,nan,nan,nan
units,W/mÂ²,Â°F,%,mph,mph,Ã¸,mÂ³/mÂ³,Â°F,Â°F
logger_serial_number,20094090,20094090,20094090,20094090,20094090,20094090,20094090,20094090,20094090
sensor_serial_number,20073988,20496044,20496044,20496535,20496535,20496535,20499689,20693833,20496044
datetimes,,,,,,,,,
2019-10-10 13:00:00-05:00,542.7,63.803666666666665,51.366666666666674,2.4933333333333336,5.726666666666667,250.83333333333334,0.05703333333333333,75.52516666666666,45.53333333333333
2019-10-10 14:00:00-05:00,433.5333333333333,64.65233333333333,53.03333333333333,2.62,5.976666666666667,271.00000000000006,0.06023333333333333,75.16066666666667,47.199999999999996
2019-10-10 15:00:00-05:00,291.6666666666667,64.06033333333333,54.88333333333333,2.9966666666666666,7.221666666666667,293.3,0.06091666666666667,73.41616666666667,47.51666666666667
2019-10-10 16:00:00-05:00,138.53333333333333,62.38349999999999,58.46666666666667,3.2466666666666666,9.086666666666668,286.0333333333333,0.05975,69.12166666666668,47.650000000000006
2019-10-10 17:00:00-05:00,12.916666666666666,59.42816666666668,63.65,1.9933333333333334,5.235,271.0,0.05925,59.43316666666667,47.1
2019-10-10 18:00:00-05:00,0.6,54.70266666666668,79.08333333333334,3.115,4.7299999999999995,49.76666666666667,0.05946666666666666,52.76999999999999,48.333333333333336
2019-10-10 19:00:00-05:00,0.6,52.435,86.41666666666667,3.11,4.98,73.45,0.06010000000000001,50.4415,48.550000000000004
2019-10-10 20:00:00-05:00,0.6,50.64133333333333,90.38333333333333,3.3649999999999998,5.851666666666667,57.25,0.06103333333333333,48.6795,47.93333333333334
2019-10-10 21:00:00-05:00,0.6,49.174,90.61666666666667,2.2466666666666666,3.736666666666667,65.93333333333334,0.06341666666666666,46.98916666666667,46.550000000000004
2019-10-10 22:00:00-05:00,0.6,47.174,90.46666666666665,2.8733333333333335,4.3566666666666665,52.81666666666666,0.0659,44.97466666666667,44.550000000000004
2019-10-10 23:00:00-05:00,0.6,45.87966666666667,87.48333333333333,2.4966666666666666,4.851666666666667,64.28333333333333,0.0688,43.39583333333334,42.43333333333334
2019-10-11 00:00:00-05:00,0.6,44.4895,87.48333333333333,2.4966666666666666,4.7299999999999995,60.78333333333334,0.07155,42.11533333333334,41.016666666666666
2019-10-11 01:00:00-05:00,0.6,42.50900000000001,91.46666666666665,2.9933333333333336,5.228333333333333,48.6,0.07383333333333333,40.547333333333334,40.199999999999996
2019-10-11 02:00:00-05:00,0.6,41.577,91.21666666666665,3.1133333333333333,5.4799999999999995,51.18333333333334,0.07593333333333334,39.648833333333336,39.23333333333333
2019-10-11 03:00:00-05:00,0.6,40.415,93.25,2.9966666666666666,5.101666666666667,47.86666666666667,0.07790000000000001,38.54233333333333,38.61666666666667
2019-10-11 04:00:00-05:00,0.6,39.6425,93.43333333333334,3.1233333333333335,5.473333333333333,46.01666666666667,0.07681666666666666,37.862,37.95000000000001
2019-10-11 05:00:00-05:00,0.6,39.022666666666666,93.33333333333333,2.12,4.485,48.333333333333336,0.078,36.89816666666666,37.26666666666667
2019-10-11 06:00:00-05:00,14.583333333333334,38.857499999999995,92.51666666666667,2.4966666666666666,4.3566666666666665,52.300000000000004,0.07683333333333332,37.04216666666667,36.91666666666667
2019-10-11 07:00:00-05:00,143.3166666666667,42.3045,87.7,2.1166666666666667,3.4933333333333336,46.0,0.07703333333333333,45.80233333333334,38.93333333333333
2019-10-11 08:00:00-05:00,328.95,47.793,77.53333333333332,1.62,3.3649999999999998,114.96666666666665,0.07705,58.67583333333334,41.13333333333333
2019-10-11 09:00:00-05:00,468.3333333333333,53.45733333333334,65.71666666666667,0.8666666666666667,2.62,226.18333333333337,0.07606666666666667,69.94383333333333,42.16666666666667
2019-10-11 10:00:00-05:00,567.0833333333334,58.43866666666667,49.31666666666667,1.3733333333333333,3.366666666666667,231.83333333333334,0.07495,73.36933333333333,39.46666666666666
2019-10-11 11:00:00-05:00,614.3666666666667,61.7405,41.73333333333333,1.87,4.4816666666666665,226.9,0.07283333333333333,74.26016666666668,38.23333333333333
2019-10-11 12:00:00-05:00,610.8333333333334,64.80266666666667,38.13333333333333,2.12,5.2283333333333335,237.91666666666666,0.06936666666666667,77.0245,38.75
2019-10-11 13:00:00-05:00,548.5333333333334,67.14966666666668,37.63333333333333,2.2433333333333336,5.2283333333333335,240.96666666666667,0.06601666666666667,79.20233333333334,40.483333333333334
2019-10-11 14:00:00-05:00,437.3,67.84983333333332,40.800000000000004,2.62,6.473333333333334,248.25,0.06216666666666667,78.46383333333333,43.18333333333334
2019-10-11 15:00:00-05:00,290.8333333333333,67.37116666666667,42.15,3.2433333333333336,8.593333333333334,269.84999999999997,0.0598,76.36916666666667,43.65
2019-10-11 16:00:00-05:00,138.13333333333333,65.78683333333333,45.43333333333334,2.37,6.3500000000000005,274.3,0.058699999999999995,73.60266666666666,44.13333333333333
2019-10-11 17:00:00-05:00,11.033333333333331,61.32516666666667,53.38333333333333,1.7466666666666668,3.8616666666666664,215.85,0.05798333333333333,60.80350000000001,44.21666666666667
2019-10-11 18:00:00-05:00,0.6,55.59016666666667,69.86666666666666,2.8699999999999997,4.475,41.31666666666666,0.057749999999999996,53.67033333333333,45.76666666666666
2019-10-11 19:00:00-05:00,0.6,53.35433333333333,74.33333333333331,1.9933333333333334,4.108333333333333,54.666666666666664,0.0587,50.9795,45.48333333333334
2019-10-11 20:00:00-05:00,0.6,51.93083333333333,70.33333333333334,2.62,4.108333333333333,57.96666666666667,0.060000000000000005,49.72133333333334,42.48333333333334
2019-10-11 21:00:00-05:00,0.6,51.9545,59.916666666666664,2.4933333333333336,3.9883333333333346,64.05,0.061516666666666664,49.58866666666666,38.46666666666666
