"Plot Title: DL5"
#,"Date Time, GMT-05:00","Temp, °F (LGR S/N: 20098520, SEN S/N: 10762331, LBL: Tamb)","RH, % (LGR S/N: 21098500, SEN S/N: 10263331)","Wind Speed, mph (LGR S/N: 20198500, SEN S/N: 21706789)","Wind Direction, ø (LGR S/N: 20198500, SEN S/N: 21706789)","Solar Radiation, W/m² (LGR S/N: 20034090, SEN S/N: 23073988)"
3949,11/07/19 12:00:00 PM,39.73,92.90,7.36,326.20,20.20
3950,11/07/19 01:00:00 PM,37.51,94.00,6.81,333.80,17.95
3951,11/07/19 02:00:00 PM,36.37,95.30,6.42,319.80,43.76
3952,11/07/19 03:00:00 PM,35.19,95.10,7.07,334.00,52.73
3953,11/07/19 04:00:00 PM,33.65,96.10,7.45,328.40,39.27
3954,11/07/19 05:00:00 PM,32.24,97.20,7.13,320.90,16.83
3955,11/07/19 06:00:00 PM,30.74,98.90,8.13,321.50,3.37
3956,11/07/19 07:00:00 PM,29.24,99.40,6.68,328.80,0.00
3957,11/07/19 08:00:00 PM,29.07,99.50,4.46,326.70,0.00
3958,11/07/19 09:00:00 PM,28.43,98.50,5.77,330.70,0.00
3959,11/07/19 10:00:00 PM,27.66,97.80,4.20,340.60,0.00
3960,11/07/19 11:00:00 PM,27.18,97.80,2.94,343.30,0.00
3961,11/07/19 12:00:00 AM,25.74,97.40,3.38,153.20,0.00
3962,11/08/19 01:00:00 AM,24.76,97.40,1.96,206.30,0.00
3963,11/08/19 02:00:00 AM,24.47,96.90,2.69,147.10,0.00
3964,11/08/19 03:00:00 AM,25.96,95.00,3.53,187.40,0.00
3965,11/08/19 04:00:00 AM,27.37,98.10,7.40,284.20,0.00
3966,11/08/19 05:00:00 AM,27.01,99.30,7.50,294.40,0.00
3967,11/08/19 06:00:00 AM,26.66,98.60,7.94,312.30,0.00
3968,11/08/19 07:00:00 AM,25.82,96.30,9.76,325.80,0.00
3969,11/08/19 08:00:00 AM,25.02,94.30,10.26,323.00,0.00
3970,11/08/19 09:00:00 AM,24.80,91.50,9.44,300.20,15.71
3971,11/08/19 10:00:00 AM,24.65,91.90,10.89,308.30,50.49
3972,11/08/19 11:00:00 AM,23.82,86.80,9.37,332.10,75.17
3973,11/08/19 12:00:00 PM,24.38,82.40,9.33,326.90,139.13
3974,11/08/19 01:00:00 PM,24.63,90.40,8.92,307.30,122.30
3975,11/08/19 02:00:00 PM,25.93,82.60,10.53,304.20,393.82
3976,11/08/19 03:00:00 PM,25.51,95.50,10.36,312.30,189.62
3977,11/08/19 04:00:00 PM,26.26,79.52,9.72,295.80,190.74
3978,11/08/19 05:00:00 PM,25.98,72.29,9.57,295.90,93.13
3979,11/08/19 06:00:00 PM,25.99,73.85,7.27,316.90,19.07
3980,11/08/19 07:00:00 PM,25.03,77.75,4.98,328.70,0.00
3981,11/08/19 08:00:00 PM,24.87,83.50,3.82,343.60,0.00
3982,11/08/19 09:00:00 PM,24.14,84.80,1.97,87.40,0.00
3983,11/08/19 10:00:00 PM,22.48,85.30,2.67,223.60,0.00
3984,11/08/19 11:00:00 PM,18.97,91.10,3.89,145.40,0.00
3985,11/08/19 12:00:00 AM,17.13,91.40,3.84,143.70,0.00
3986,11/09/19 01:00:00 AM,16.12,91.50,4.32,148.40,0.00
3987,11/09/19 02:00:00 AM,15.85,91.30,5.46,147.80,0.00
3988,11/09/19 03:00:00 AM,15.69,90.30,4.73,156.70,0.00
3989,11/09/19 04:00:00 AM,15.89,89.60,4.96,153.20,0.00
3990,11/09/19 05:00:00 AM,16.36,89.00,5.87,150.30,0.00
3991,11/09/19 06:00:00 AM,16.99,88.80,5.99,148.60,0.00
3992,11/09/19 07:00:00 AM,17.33,87.90,5.54,147.40,0.00
3993,11/09/19 08:00:00 AM,17.69,87.40,6.10,149.70,1.12
3994,11/09/19 09:00:00 AM,19.05,83.70,7.53,144.30,84.15
3995,11/09/19 10:00:00 AM,23.16,78.31,7.17,130.10,215.42
3996,11/09/19 11:00:00 AM,26.48,72.55,7.80,156.00,262.55
3997,11/09/19 12:00:00 PM,29.63,70.44,8.36,165.80,406.16
3998,11/09/19 01:00:00 PM,32.13,65.83,9.73,169.40,394.94
3999,11/09/19 02:00:00 PM,33.79,59.96,9.29,180.00,360.16
4000,11/09/19 03:00:00 PM,34.64,57.30,11.13,172.10,298.45
4001,11/09/19 04:00:00 PM,35.20,58.15,9.76,171.90,217.67
4002,11/09/19 05:00:00 PM,34.77,56.33,10.44,167.90,102.10
4003,11/09/19 06:00:00 PM,33.99,57.94,7.54,178.80,10.10
4004,11/09/19 07:00:00 PM,33.29,59.93,8.55,167.40,0.00
4005,11/09/19 08:00:00 PM,33.24,59.24,9.31,166.50,0.00
4006,11/09/19 09:00:00 PM,33.11,62.79,9.35,163.10,0.00
4007,11/09/19 10:00:00 PM,33.01,62.69,8.93,167.70,0.00
4008,11/09/19 11:00:00 PM,33.20,64.05,9.95,166.10,0.00
4009,11/09/19 12:00:00 AM,33.19,65.55,8.73,165.40,0.00
4010,11/10/19 01:00:00 AM,33.47,65.88,8.05,160.80,0.00
4011,11/10/19 02:00:00 AM,33.26,67.77,7.72,154.30,0.00
4012,11/10/19 03:00:00 AM,32.46,69.47,7.79,153.10,0.00
4013,11/10/19 04:00:00 AM,32.22,70.10,11.35,156.30,0.00
4014,11/10/19 05:00:00 AM,32.30,70.60,9.46,154.60,0.00
4015,11/10/19 06:00:00 AM,32.55,69.90,7.58,151.70,0.00
4016,11/10/19 07:00:00 AM,32.63,68.72,7.59,149.90,0.00
4017,11/10/19 08:00:00 AM,33.00,69.66,7.48,150.70,0.00
4018,11/10/19 09:00:00 AM,33.47,66.62,10.81,144.30,19.07
4019,11/10/19 10:00:00 AM,35.08,63.42,10.21,155.50,98.74
4020,11/10/19 11:00:00 AM,36.19,69.94,8.08,162.30,84.15
4021,11/10/19 12:00:00 PM,38.84,67.95,7.60,169.80,221.03
4022,11/10/19 01:00:00 PM,41.52,60.90,6.67,167.70,325.38
4023,11/10/19 02:00:00 PM,45.49,57.61,7.14,196.40,318.65
4024,11/10/19 03:00:00 PM,46.62,60.00,8.74,252.50,103.22
4025,11/10/19 04:00:00 PM,47.50,61.08,6.47,266.40,71.81
4026,11/10/19 05:00:00 PM,46.87,63.07,7.41,262.70,22.44
4027,11/10/19 06:00:00 PM,46.14,64.79,4.72,245.80,5.61
4028,11/10/19 07:00:00 PM,45.35,64.88,4.95,264.00,0.00
4029,11/10/19 08:00:00 PM,45.46,66.95,5.72,276.70,0.00
4030,11/10/19 09:00:00 PM,44.47,76.45,2.78,228.90,0.00
4031,11/10/19 10:00:00 PM,42.21,80.80,2.19,89.90,0.00
4032,11/10/19 11:00:00 PM,42.17,84.80,2.44,339.70,0.00
4033,11/10/19 12:00:00 AM,40.63,89.80,2.02,109.00,0.00
4034,11/11/19 01:00:00 AM,40.52,91.20,1.92,35.13,0.00
4035,11/11/19 02:00:00 AM,40.75,87.90,3.15,347.60,0.00
4036,11/11/19 03:00:00 AM,40.34,88.10,2.64,25.69,0.00
4037,11/11/19 04:00:00 AM,40.17,89.10,2.34,16.30,0.00
4038,11/11/19 05:00:00 AM,39.42,94.20,4.90,321.70,0.00
4039,11/11/19 06:00:00 AM,38.56,94.00,3.18,353.00,0.00
4040,11/11/19 07:00:00 AM,37.77,94.80,4.36,322.80,0.00
4041,11/11/19 08:00:00 AM,36.41,96.80,6.05,282.10,0.00
4042,11/11/19 09:00:00 AM,34.05,95.90,7.43,315.10,4.49
4043,11/11/19 10:00:00 AM,32.76,95.40,5.92,310.20,19.07
4044,11/11/19 11:00:00 AM,32.50,95.00,5.50,296.40,40.39
4045,11/11/19 12:00:00 PM,32.77,94.30,4.40,291.90,41.51
4046,11/11/19 01:00:00 PM,32.66,94.10,5.11,303.80,33.66
4047,11/11/19 02:00:00 PM,32.74,94.30,5.90,301.20,23.56
4048,11/11/19 03:00:00 PM,32.85,93.30,4.88,321.00,30.29
4049,11/11/19 04:00:00 PM,32.31,92.60,6.17,329.70,14.59
4050,11/11/19 05:00:00 PM,31.43,94.20,5.15,334.40,5.61
4051,11/11/19 06:00:00 PM,31.02,95.80,4.21,299.80,1.12
4052,11/11/19 07:00:00 PM,30.30,96.50,6.38,302.70,0.00
4053,11/11/19 08:00:00 PM,29.98,94.30,6.54,318.20,0.00
4054,11/11/19 09:00:00 PM,29.77,93.10,5.76,340.80,0.00
4055,11/11/19 10:00:00 PM,29.31,92.60,4.36,358.50,0.00
4056,11/11/19 11:00:00 PM,29.24,93.10,4.41,341.70,0.00
4057,11/11/19 12:00:00 AM,29.17,95.00,5.19,319.90,0.00
4058,11/12/19 01:00:00 AM,28.07,97.00,7.27,314.60,0.00
4059,11/12/19 02:00:00 AM,26.89,97.40,7.59,310.90,0.00
4060,11/12/19 03:00:00 AM,26.07,97.10,6.38,310.60,0.00
4061,11/12/19 04:00:00 AM,24.88,97.30,7.15,318.30,0.00
4062,11/12/19 05:00:00 AM,22.99,97.30,10.16,313.70,0.00
4063,11/12/19 06:00:00 AM,21.95,97.30,8.87,334.60,0.00
4064,11/12/19 07:00:00 AM,22.02,96.60,8.36,327.00,0.00
4065,11/12/19 08:00:00 AM,21.89,96.50,8.32,332.00,0.00
4066,11/12/19 09:00:00 AM,21.96,96.40,8.34,348.70,5.61
4067,11/12/19 10:00:00 AM,22.56,96.50,9.26,335.20,20.20
4068,11/12/19 11:00:00 AM,22.60,96.30,9.24,335.40,40.39
4069,11/12/19 12:00:00 PM,22.53,95.60,8.24,328.80,48.25
4070,11/12/19 01:00:00 PM,23.19,87.90,10.67,311.00,140.25
4071,11/12/19 02:00:00 PM,23.54,79.17,13.21,303.90,180.64
4072,11/12/19 03:00:00 PM,23.16,80.20,13.18,305.00,216.55
4073,11/12/19 04:00:00 PM,22.70,67.94,12.61,302.30,195.23
4074,11/12/19 05:00:00 PM,23.03,60.25,12.74,300.40,200.84
4075,11/12/19 06:00:00 PM,21.40,60.76,11.26,301.50,30.29
4076,11/12/19 07:00:00 PM,19.37,64.47,10.15,297.70,0.00
4077,11/12/19 08:00:00 PM,18.19,65.99,8.73,285.90,0.00
4078,11/12/19 09:00:00 PM,17.13,66.63,5.72,286.90,0.00
4079,11/12/19 10:00:00 PM,16.48,70.31,6.72,284.30,0.00
4080,11/12/19 11:00:00 PM,16.29,74.56,8.33,279.40,0.00
4081,11/12/19 12:00:00 AM,16.63,72.23,9.54,275.20,0.00
4082,11/13/19 01:00:00 AM,16.77,71.37,9.47,277.20,0.00
4083,11/13/19 02:00:00 AM,17.04,72.07,9.00,280.60,0.00
4084,11/13/19 03:00:00 AM,17.24,77.15,9.63,279.20,0.00
4085,11/13/19 04:00:00 AM,17.20,79.64,9.97,286.20,0.00
4086,11/13/19 05:00:00 AM,17.06,87.00,9.46,276.40,0.00
4087,11/13/19 06:00:00 AM,17.65,84.50,9.85,280.30,0.00
4088,11/13/19 07:00:00 AM,18.11,88.50,8.93,310.20,0.00
4089,11/13/19 08:00:00 AM,17.10,90.80,6.30,345.00,0.00
4090,11/13/19 09:00:00 AM,16.23,93.30,7.08,331.30,16.83
4091,11/13/19 10:00:00 AM,16.38,92.50,6.40,314.10,60.59
4092,11/13/19 11:00:00 AM,17.55,77.43,8.95,305.70,143.62
4093,11/13/19 12:00:00 PM,18.82,79.61,8.53,319.60,186.25
4094,11/13/19 01:00:00 PM,20.44,64.70,7.30,318.80,320.89
4095,11/13/19 02:00:00 PM,21.63,64.56,8.45,283.00,442.07
4096,11/13/19 03:00:00 PM,22.88,58.09,6.93,290.90,370.26
4097,11/13/19 04:00:00 PM,23.67,56.93,5.11,314.40,236.74
4098,11/13/19 05:00:00 PM,23.15,59.28,4.56,1.17,105.47
4099,11/13/19 06:00:00 PM,21.72,63.62,4.42,38.30,10.10
4100,11/13/19 07:00:00 PM,20.76,66.55,3.82,79.82,0.00
4101,11/13/19 08:00:00 PM,19.23,74.40,4.56,122.50,0.00
4102,11/13/19 09:00:00 PM,19.26,71.83,6.53,128.60,0.00
4103,11/13/19 10:00:00 PM,19.93,71.09,7.82,119.60,0.00
4104,11/13/19 11:00:00 PM,20.24,68.52,8.12,123.30,0.00
4105,11/13/19 12:00:00 AM,20.43,68.32,8.07,134.20,0.00
4106,11/14/19 01:00:00 AM,20.64,66.46,8.12,130.90,0.00
4107,11/14/19 02:00:00 AM,21.24,64.61,10.17,143.00,0.00
4108,11/14/19 03:00:00 AM,22.34,63.01,11.86,152.80,0.00
4109,11/14/19 04:00:00 AM,23.00,64.23,14.57,156.10,0.00
4110,11/14/19 05:00:00 AM,23.45,65.08,12.86,159.30,0.00
4111,11/14/19 06:00:00 AM,23.84,66.62,11.94,157.90,0.00
4112,11/14/19 07:00:00 AM,24.48,66.69,11.55,157.40,0.00
4113,11/14/19 08:00:00 AM,25.09,67.17,10.72,160.30,0.00
4114,11/14/19 09:00:00 AM,25.95,64.13,10.79,163.70,11.22
4115,11/14/19 10:00:00 AM,26.87,63.15,11.71,166.50,25.81
4116,11/14/19 11:00:00 AM,27.95,60.95,11.74,165.30,47.12
4117,11/14/19 12:00:00 PM,29.20,59.33,11.10,166.60,70.69
4118,11/14/19 01:00:00 PM,29.82,57.61,9.93,161.80,71.81
4119,11/14/19 02:00:00 PM,30.95,55.20,10.52,169.00,113.32
4120,11/14/19 03:00:00 PM,31.75,56.73,9.05,163.60,70.69
4121,11/14/19 04:00:00 PM,32.30,56.47,9.71,161.20,54.98
4122,11/14/19 05:00:00 PM,32.83,56.94,9.96,164.20,28.05
4123,11/14/19 06:00:00 PM,32.91,56.81,8.66,171.50,6.73
4124,11/14/19 07:00:00 PM,33.09,59.07,8.07,170.00,0.00
4125,11/14/19 08:00:00 PM,33.30,58.38,6.28,178.90,0.00
4126,11/14/19 09:00:00 PM,33.43,60.43,5.14,169.70,0.00
4127,11/14/19 10:00:00 PM,33.13,61.10,5.90,156.20,0.00
4128,11/14/19 11:00:00 PM,33.00,64.79,5.05,151.90,0.00
4129,11/14/19 12:00:00 AM,32.61,65.75,5.95,145.30,0.00
4130,11/15/19 01:00:00 AM,32.48,65.27,5.97,143.10,0.00
4131,11/15/19 02:00:00 AM,32.49,65.58,5.24,148.00,0.00
4132,11/15/19 03:00:00 AM,29.96,70.54,4.76,151.00,0.00
4133,11/15/19 04:00:00 AM,28.04,74.52,5.19,147.90,0.00
4134,11/15/19 05:00:00 AM,26.37,77.59,5.35,151.80,0.00
4135,11/15/19 06:00:00 AM,25.21,78.44,5.09,158.90,0.00
4136,11/15/19 07:00:00 AM,24.71,81.10,4.34,153.40,0.00
4137,11/15/19 08:00:00 AM,22.52,85.40,4.00,137.00,0.00
4138,11/15/19 09:00:00 AM,23.94,82.70,3.88,152.10,31.42
4139,11/15/19 10:00:00 AM,31.16,67.78,3.26,168.10,145.86
4140,11/15/19 11:00:00 AM,36.17,63.40,6.41,183.50,274.89
4141,11/15/19 12:00:00 PM,37.89,63.78,7.60,226.60,353.43
4142,11/15/19 01:00:00 PM,39.59,63.48,9.47,255.30,375.87
4143,11/15/19 02:00:00 PM,41.44,65.34,11.97,269.20,406.16
4144,11/15/19 03:00:00 PM,39.86,70.05,12.97,270.60,130.15
4145,11/15/19 04:00:00 PM,38.39,73.13,12.68,268.00,58.34
4146,11/15/19 05:00:00 PM,37.46,77.13,11.94,276.30,21.32
4147,11/15/19 06:00:00 PM,36.85,79.22,10.62,273.90,1.12
4148,11/15/19 07:00:00 PM,35.73,87.30,9.45,309.30,0.00
4149,11/15/19 08:00:00 PM,34.61,76.40,11.58,288.60,0.00
4150,11/15/19 09:00:00 PM,34.23,74.72,6.17,302.60,0.00
4151,11/15/19 10:00:00 PM,34.39,76.40,7.55,311.60,0.00
4152,11/15/19 11:00:00 PM,34.39,76.98,10.81,319.90,0.00
4153,11/15/19 12:00:00 AM,33.96,77.55,10.59,319.50,0.00
4154,11/16/19 01:00:00 AM,32.55,70.37,9.86,339.60,0.00
4155,11/16/19 02:00:00 AM,30.73,66.25,9.73,350.10,0.00
4156,11/16/19 03:00:00 AM,28.23,64.78,8.15,349.90,0.00
4157,11/16/19 04:00:00 AM,26.01,60.38,8.04,11.55,0.00
4158,11/16/19 05:00:00 AM,23.96,62.90,6.25,11.20,0.00
4159,11/16/19 06:00:00 AM,22.51,65.88,3.87,3.69,0.00
4160,11/16/19 07:00:00 AM,20.90,66.02,5.67,21.78,0.00
4161,11/16/19 08:00:00 AM,19.82,69.93,4.36,2.85,0.00
4162,11/16/19 09:00:00 AM,19.78,63.98,3.82,32.86,37.03
4163,11/16/19 10:00:00 AM,20.56,56.57,7.30,59.40,154.84
4164,11/16/19 11:00:00 AM,22.90,51.84,6.61,45.50,276.01
4165,11/16/19 12:00:00 PM,25.85,44.46,4.93,14.38,363.53
4166,11/16/19 01:00:00 PM,28.57,52.54,4.93,355.10,403.92
4167,11/16/19 02:00:00 PM,30.48,52.50,6.12,339.90,391.58
4168,11/16/19 03:00:00 PM,30.80,51.67,7.78,327.80,335.48
4169,11/16/19 04:00:00 PM,30.80,53.17,8.22,320.30,235.62
4170,11/16/19 05:00:00 PM,30.71,51.69,7.11,320.00,114.44
4171,11/16/19 06:00:00 PM,29.59,61.77,4.45,279.50,11.22
4172,11/16/19 07:00:00 PM,27.13,64.77,1.69,25.81,0.00
4173,11/16/19 08:00:00 PM,25.31,56.05,6.29,48.92,0.00
4174,11/16/19 09:00:00 PM,24.47,54.01,4.22,69.69,0.00
4175,11/16/19 10:00:00 PM,23.48,60.32,4.34,43.86,0.00
4176,11/16/19 11:00:00 PM,21.86,77.77,3.66,47.62,0.00
4177,11/16/19 12:00:00 AM,19.86,83.90,2.55,66.63,0.00
4178,11/17/19 01:00:00 AM,18.47,84.30,2.33,79.79,0.00
4179,11/17/19 02:00:00 AM,17.95,84.10,2.13,119.90,0.00
4180,11/17/19 03:00:00 AM,17.35,81.70,2.15,130.60,0.00
4181,11/17/19 04:00:00 AM,17.60,83.40,3.53,100.20,0.00
4182,11/17/19 05:00:00 AM,17.40,72.79,5.13,121.20,0.00
4183,11/17/19 06:00:00 AM,18.12,69.65,5.28,124.40,0.00
4184,11/17/19 07:00:00 AM,18.62,65.84,6.82,125.00,0.00
4185,11/17/19 08:00:00 AM,18.09,66.37,5.86,111.60,0.00
4186,11/17/19 09:00:00 AM,19.04,56.56,4.94,116.80,35.90
4187,11/17/19 10:00:00 AM,24.09,54.33,7.43,134.10,150.35
4188,11/17/19 11:00:00 AM,28.43,53.48,9.20,129.50,267.04
4189,11/17/19 12:00:00 PM,32.06,47.93,9.65,142.00,354.55
4190,11/17/19 01:00:00 PM,34.67,56.57,9.99,131.90,391.58
4191,11/17/19 02:00:00 PM,37.40,56.34,10.85,142.70,371.38
4192,11/17/19 03:00:00 PM,38.39,60.80,11.53,149.90,287.23
4193,11/17/19 04:00:00 PM,38.36,62.37,10.53,133.00,152.59
4194,11/17/19 05:00:00 PM,38.47,63.74,8.62,137.00,76.30
4195,11/17/19 06:00:00 PM,37.60,67.49,4.99,132.20,13.46
4196,11/17/19 07:00:00 PM,36.65,68.42,7.58,128.20,0.00
4197,11/17/19 08:00:00 PM,35.78,72.11,8.72,136.00,0.00
4198,11/17/19 09:00:00 PM,34.90,75.36,10.72,126.30,0.00
4199,11/17/19 10:00:00 PM,34.37,75.74,8.40,132.10,0.00
4200,11/17/19 11:00:00 PM,34.05,78.48,7.49,138.50,0.00
4201,11/17/19 12:00:00 AM,32.69,81.40,7.68,142.30,0.00
4202,11/18/19 01:00:00 AM,31.71,82.40,6.87,147.20,0.00
4203,11/18/19 02:00:00 AM,31.67,82.30,6.49,149.40,0.00
4204,11/18/19 03:00:00 AM,31.94,82.10,3.97,155.10,0.00
4205,11/18/19 04:00:00 AM,32.34,86.20,7.46,136.70,0.00
4206,11/18/19 05:00:00 AM,31.82,89.70,4.88,145.70,0.00
4207,11/18/19 06:00:00 AM,31.70,89.50,3.00,151.50,0.00
4208,11/18/19 07:00:00 AM,31.99,89.80,1.80,212.40,0.00
4209,11/18/19 08:00:00 AM,31.84,89.50,2.99,95.50,0.00
4210,11/18/19 09:00:00 AM,32.53,86.90,1.75,93.00,40.39
4211,11/18/19 10:00:00 AM,34.74,81.40,5.25,115.00,157.08
4212,11/18/19 11:00:00 AM,35.54,82.20,7.07,117.30,149.23
4213,11/18/19 12:00:00 PM,36.82,79.94,7.26,140.90,198.59
4214,11/18/19 01:00:00 PM,38.87,74.91,4.01,146.00,219.91
4215,11/18/19 02:00:00 PM,40.39,72.51,4.80,160.00,213.18
4216,11/18/19 03:00:00 PM,41.68,71.18,3.13,124.70,177.28
4217,11/18/19 04:00:00 PM,41.87,70.25,3.05,149.90,105.47
4218,11/18/19 05:00:00 PM,41.91,70.77,2.39,82.00,49.37
4219,11/18/19 06:00:00 PM,41.38,75.24,0.89,100.70,11.22
4220,11/18/19 07:00:00 PM,37.86,82.50,2.31,116.70,0.00
4221,11/18/19 08:00:00 PM,35.27,87.00,3.13,109.10,0.00
4222,11/18/19 09:00:00 PM,34.17,88.80,2.27,109.80,0.00
4223,11/18/19 10:00:00 PM,33.40,89.40,2.73,126.10,0.00
4224,11/18/19 11:00:00 PM,31.93,91.00,2.32,96.00,0.00
4225,11/18/19 12:00:00 AM,30.98,92.30,3.00,132.40,0.00
4226,11/19/19 01:00:00 AM,30.65,92.80,2.31,127.30,0.00
4227,11/19/19 02:00:00 AM,29.82,94.10,2.91,91.20,0.00
4228,11/19/19 03:00:00 AM,30.40,94.50,1.75,97.80,0.00
4229,11/19/19 04:00:00 AM,31.39,95.30,2.70,122.00,0.00
4230,11/19/19 05:00:00 AM,32.40,94.90,1.51,90.30,0.00
4231,11/19/19 06:00:00 AM,32.94,94.70,1.99,198.70,0.00
4232,11/19/19 07:00:00 AM,33.54,93.90,1.14,290.60,0.00
4233,11/19/19 08:00:00 AM,33.57,93.70,1.36,107.20,0.00
4234,11/19/19 09:00:00 AM,33.95,93.60,1.48,147.50,6.73
4235,11/19/19 10:00:00 AM,34.90,91.70,2.89,288.60,23.56
4236,11/19/19 11:00:00 AM,35.88,89.90,4.10,318.80,57.22
4237,11/19/19 12:00:00 PM,36.92,84.80,4.17,311.70,140.25
4238,11/19/19 01:00:00 PM,38.70,73.30,4.63,306.10,225.52
4239,11/19/19 02:00:00 PM,39.62,68.35,6.44,307.60,182.89
4240,11/19/19 03:00:00 PM,40.17,70.44,5.98,317.80,134.64
4241,11/19/19 04:00:00 PM,39.75,74.66,5.79,318.70,79.66
4242,11/19/19 05:00:00 PM,39.56,76.69,5.74,324.60,37.03
4243,11/19/19 06:00:00 PM,38.89,77.01,4.71,323.70,7.85
4244,11/19/19 07:00:00 PM,38.55,78.50,4.19,316.40,0.00
4245,11/19/19 08:00:00 PM,37.93,83.10,4.96,328.60,0.00
4246,11/19/19 09:00:00 PM,37.07,83.10,3.54,350.30,0.00
4247,11/19/19 10:00:00 PM,36.68,83.20,3.13,348.40,0.00
4248,11/19/19 11:00:00 PM,36.02,82.20,3.21,343.10,0.00
4249,11/19/19 12:00:00 AM,35.89,81.90,2.54,303.40,0.00
4250,11/20/19 01:00:00 AM,35.27,81.90,3.81,331.40,0.00
4251,11/20/19 02:00:00 AM,35.18,82.40,2.57,319.90,0.00
4252,11/20/19 03:00:00 AM,34.80,83.00,3.13,313.20,0.00
4253,11/20/19 04:00:00 AM,34.67,83.50,3.10,338.80,0.00
4254,11/20/19 05:00:00 AM,34.69,83.40,2.01,0.57,0.00
4255,11/20/19 06:00:00 AM,34.64,84.60,3.22,289.30,0.00
4256,11/20/19 07:00:00 AM,34.89,85.50,2.29,335.30,0.00
4257,11/20/19 08:00:00 AM,35.02,85.60,3.80,328.20,0.00
4258,11/20/19 09:00:00 AM,35.47,85.50,3.50,331.10,6.73
4259,11/20/19 10:00:00 AM,35.90,93.10,4.45,329.80,16.83
4260,11/20/19 11:00:00 AM,35.65,95.20,5.02,347.10,17.95
4261,11/20/19 12:00:00 PM,35.70,96.40,6.01,320.60,22.44
4262,11/20/19 01:00:00 PM,36.57,94.60,7.13,320.50,51.61
4263,11/20/19 02:00:00 PM,37.94,87.40,7.89,322.10,98.74
4264,11/20/19 03:00:00 PM,38.47,86.90,8.12,319.80,35.90
4265,11/20/19 04:00:00 PM,38.27,89.60,9.07,316.80,20.20
4266,11/20/19 05:00:00 PM,37.52,92.30,7.70,320.80,7.85
4267,11/20/19 06:00:00 PM,37.48,92.70,7.98,317.50,1.12
4268,11/20/19 07:00:00 PM,37.82,92.30,8.51,315.00,0.00
4269,11/20/19 08:00:00 PM,38.07,92.10,7.38,321.10,0.00
4270,11/20/19 09:00:00 PM,38.58,90.90,7.15,321.20,0.00
4271,11/20/19 10:00:00 PM,39.00,89.40,8.53,322.30,0.00
4272,11/20/19 11:00:00 PM,39.15,87.50,8.66,321.70,0.00
4273,11/20/19 12:00:00 AM,39.23,90.00,8.05,327.60,0.00
4274,11/21/19 01:00:00 AM,39.15,90.20,5.96,325.30,0.00
4275,11/21/19 02:00:00 AM,39.06,89.50,6.06,320.50,0.00
4276,11/21/19 03:00:00 AM,38.84,88.20,7.05,318.00,0.00
4277,11/21/19 04:00:00 AM,38.54,87.70,5.92,324.50,0.00
4278,11/21/19 05:00:00 AM,37.98,89.30,5.20,325.80,0.00
4279,11/21/19 06:00:00 AM,37.66,90.20,3.53,316.00,0.00
4280,11/21/19 07:00:00 AM,37.25,90.70,2.20,25.40,0.00
4281,11/21/19 08:00:00 AM,37.13,91.10,2.45,44.30,0.00
4282,11/21/19 09:00:00 AM,36.38,92.80,1.52,167.50,14.59
4283,11/21/19 10:00:00 AM,36.72,89.50,2.64,176.70,71.81
4284,11/21/19 11:00:00 AM,38.69,84.30,3.55,197.40,114.44
4285,11/21/19 12:00:00 PM,41.17,79.07,6.03,148.60,256.94
4286,11/21/19 01:00:00 PM,43.71,67.26,7.03,154.20,347.82
4287,11/21/19 02:00:00 PM,45.93,67.47,7.21,151.50,288.35
4288,11/21/19 03:00:00 PM,47.46,62.02,8.79,150.00,265.91
4289,11/21/19 04:00:00 PM,48.15,61.60,7.94,160.20,143.62
4290,11/21/19 05:00:00 PM,46.89,62.31,8.36,156.20,43.76
4291,11/21/19 06:00:00 PM,46.02,64.10,9.42,150.30,10.10
4292,11/21/19 07:00:00 PM,46.09,61.93,10.12,153.00,0.00
4293,11/21/19 08:00:00 PM,46.25,60.25,10.63,160.80,0.00
4294,11/21/19 09:00:00 PM,45.03,68.99,10.72,154.90,0.00
4295,11/21/19 10:00:00 PM,44.85,63.69,12.28,152.70,0.00
4296,11/21/19 11:00:00 PM,45.34,63.91,8.97,158.20,0.00
4297,11/21/19 12:00:00 AM,45.76,64.09,8.84,167.20,0.00
4298,11/22/19 01:00:00 AM,45.63,66.98,7.89,170.00,0.00
4299,11/22/19 02:00:00 AM,46.85,64.20,10.26,171.40,0.00
4300,11/22/19 03:00:00 AM,47.55,65.90,10.74,174.70,0.00
4301,11/22/19 04:00:00 AM,47.82,67.67,8.72,175.40,0.00
4302,11/22/19 05:00:00 AM,47.71,69.84,8.73,162.50,0.00
4303,11/22/19 06:00:00 AM,47.55,71.92,7.74,163.00,0.00
4304,11/22/19 07:00:00 AM,48.07,73.10,6.88,179.60,0.00
4305,11/22/19 08:00:00 AM,47.70,82.40,3.87,197.80,0.00
4306,11/22/19 09:00:00 AM,45.74,91.80,4.25,231.50,0.00
4307,11/22/19 10:00:00 AM,45.12,92.10,6.76,278.00,3.37
4308,11/22/19 11:00:00 AM,42.77,76.41,13.67,285.00,8.98
4309,11/22/19 12:00:00 PM,40.44,79.56,10.91,287.50,17.95
4310,11/22/19 01:00:00 PM,39.80,68.71,9.25,288.40,50.49
