Plot Title: DL5,,,,,,,,,,,,,
#,"Date Time, GMT-05:00","Temp, °C (LGR S/N: 20098520, SEN S/N: 10762331, LBL: Tamb)","RH, % (LGR S/N: 21098500, SEN S/N: 10263331)","Wind Speed, mph (LGR S/N: 20198500, SEN S/N: 21706789)","Wind Direction, ø (LGR S/N: 20198500, SEN S/N: 21706789)","Solar Radiation, W/m² (LGR S/N: 20034090, SEN S/N: 23073988)","Precipitation, Inches  (LGR S/N: 20034090, SEN S/N: 23073988)","DewPt, °C (LGR S/N: 20495520, SEN S/N: 10232331, LBL: Tamb)","SkyCover, Fraction (LGR S/N: 20075520, SEN S/N: 10734331, LBL: Tamb)","Gust Speed, mph (LGR S/N: 20054090, SEN S/N: 20896535)",,,
265,01/12/19 12:00:00 AM,-16.94444444,91,3.1,85,0,0,-18.74444444,0.5,4.8,,,
266,01/12/19 01:00:00 AM,-15.61111111,91,2.7,102,0,0,-17.41111111,1,3.7,,,
267,01/12/19 02:00:00 AM,-14.5,90,3.3,119,0,0,-16.5,0.5,4.4,,,
268,01/12/19 03:00:00 AM,-13.94444444,91,2.7,104,0,0,-15.74444444,1,3.7,,,
269,01/12/19 04:00:00 AM,-13.27777778,91,2.8,75,0,0,-15.07777778,1,3.5,,,
270,01/12/19 05:00:00 AM,-13,91,3.5,53,0,0,-14.8,1,4.8,,,
271,01/12/19 06:00:00 AM,-12.66666667,90,4.1,47,0,0,-14.66666667,1,5.3,,,
272,01/12/19 07:00:00 AM,-12,90,3.5,47,0,0,-14,1,4.6,,,
273,01/12/19 08:00:00 AM,-11.44444444,90,3.4,46,3.489,0,-13.44444444,1,4.6,,,
274,01/12/19 09:00:00 AM,-10.55555556,89,1.4,37,32.564,0,-12.75555556,1,3.1,,,
275,01/12/19 10:00:00 AM,-9,82,1.5,30,95.366,0,-12.6,1,4,,,
276,01/12/19 11:00:00 AM,-7.444444444,77,4,308,153.516,0,-12.04444444,0.8,7.3,,,
277,01/12/19 12:00:00 PM,-6.666666667,71,5.6,323,211.666,0,-12.46666667,0.8,11,,,
278,01/12/19 01:00:00 PM,-6.388888889,69,5.8,308,232.6,0,-12.58888889,0.8,10.7,,,
279,01/12/19 02:00:00 PM,-6.222222222,67,5.8,313,204.688,0,-12.82222222,1,9.4,,,
280,01/12/19 03:00:00 PM,-6.055555556,63,4.7,333,145.375,0,-13.45555556,1,7.6,,,
281,01/12/19 04:00:00 PM,-6.388888889,64,4.8,326,65.128,0,-13.58888889,1,6.7,,,
282,01/12/19 05:00:00 PM,-6.777777778,69,4.2,314,15.119,0,-12.97777778,1,6.5,,,
283,01/12/19 06:00:00 PM,-7.055555556,70,3.4,335,0,0,-13.05555556,1,5.7,,,
284,01/12/19 07:00:00 PM,-7.277777778,72,3.9,6,0,0,-12.87777778,1,5.7,,,
285,01/12/19 08:00:00 PM,-7.444444444,75,3.6,360,0,0,-12.44444444,1,6,,,
286,01/12/19 09:00:00 PM,-7.722222222,77,4.5,22,0,0,-12.32222222,1,7.6,,,
287,01/12/19 10:00:00 PM,-8.333333333,76,4.8,56,0,0,-13.13333333,1,6.7,,,
288,01/12/19 11:00:00 PM,-8.777777778,77,5.2,44,0,0,-13.37777778,0,7.3,,,
289,01/13/19 12:00:00 AM,-9.388888889,80,6.3,36,0,0,-13.38888889,0.2,9.1,,,
290,01/13/19 01:00:00 AM,-10.22222222,82,6.2,36,0,0,-13.82222222,0,9.9,,,
291,01/13/19 02:00:00 AM,-10.77777778,84,6.3,34,0,0,-13.97777778,0,8.5,,,
292,01/13/19 03:00:00 AM,-11.05555556,85,5.7,43,0,0,-14.05555556,1,8.3,,,
293,01/13/19 04:00:00 AM,-11.05555556,85,4.9,42,0,0,-14.05555556,0.2,6.5,,,
294,01/13/19 05:00:00 AM,-11.83333333,86,7.4,35,0,0,-14.63333333,0,10.7,,,
295,01/13/19 06:00:00 AM,-12.66666667,87,7.1,40,0,0,-15.26666667,0,9.4,,,
296,01/13/19 07:00:00 AM,-13.5,89,6.3,43,0,0,-15.7,0,8.7,,,
297,01/13/19 08:00:00 AM,-14.61111111,90,4.2,50,2.326,0,-16.61111111,0,6.4,,,
298,01/13/19 09:00:00 AM,-14.83333333,89,4,50,80.247,0,-17.03333333,0,6,,,
299,01/13/19 10:00:00 AM,-12.66666667,80,4.4,46,276.794,0,-16.66666667,0,6.5,,,
300,01/13/19 11:00:00 AM,-9.611111111,58,3.6,36,340.759,0,-18.01111111,0,6.2,,,
301,01/13/19 12:00:00 PM,-7.722222222,67,5,300,389.605,0,-14.32222222,0,8.5,,,
302,01/13/19 01:00:00 PM,-7.055555556,69,6.4,292,403.561,0,-13.25555556,0,10.8,,,
303,01/13/19 02:00:00 PM,-6.166666667,65,5.8,310,347.737,0,-13.16666667,0,9.6,,,
304,01/13/19 03:00:00 PM,-6.166666667,68,6.2,318,218.644,0,-12.56666667,0,9.1,,,
305,01/13/19 04:00:00 PM,-6.888888889,70,7.1,311,106.996,0,-12.88888889,0,11.6,,,
306,01/13/19 05:00:00 PM,-7.833333333,64,4.9,307,18.608,0,-15.03333333,0,8.7,,,
307,01/13/19 06:00:00 PM,-8.944444444,66,3.8,328,0,0,-15.74444444,0,7.6,,,
308,01/13/19 07:00:00 PM,-10,73,3.1,269,0,0,-15.4,0,4.8,,,
309,01/13/19 08:00:00 PM,-11.83333333,80,2.2,112,0,0,-15.83333333,0,3.9,,,
310,01/13/19 09:00:00 PM,-13.88888889,85,2.5,90,0,0,-16.88888889,0,3.9,,,
311,01/13/19 10:00:00 PM,-15,88,3,73,0,0,-17.4,0,4,,,
312,01/13/19 11:00:00 PM,-15.94444444,90,3,82,0,0,-17.94444444,0,4.4,,,
313,01/14/19 12:00:00 AM,-16.44444444,88,3.1,76,0,0,-18.84444444,0,4.6,,,
314,01/14/19 01:00:00 AM,-16.83333333,90,3.5,76,0,0,-18.83333333,0.2,4.4,,,
315,01/14/19 02:00:00 AM,-16.72222222,90,4.2,57,0,0,-18.72222222,1,5.8,,,
316,01/14/19 03:00:00 AM,-15.61111111,91,4.3,49,0,0,-17.41111111,1,6,,,
317,01/14/19 04:00:00 AM,-14.72222222,91,3.1,60,0,0,-16.52222222,1,5.1,,,
318,01/14/19 05:00:00 AM,-13.94444444,92,3.1,47,0,0,-15.54444444,1,4.6,,,
319,01/14/19 06:00:00 AM,-13.55555556,94,4,47,0,0,-14.75555556,1,5.5,,,
320,01/14/19 07:00:00 AM,-13.27777778,93,3.2,81,0,0,-14.67777778,1,4.9,,,
321,01/14/19 08:00:00 AM,-13.16666667,93,3.4,118,3.489,0,-14.56666667,1,5.3,,,
322,01/14/19 09:00:00 AM,-13.33333333,92,2.8,102,39.542,0,-14.93333333,1,5.1,,,
323,01/14/19 10:00:00 AM,-13,93,4.3,49,244.23,0,-14.4,1,6,,,
324,01/14/19 11:00:00 AM,-10.88888889,81,2.5,61,320.988,0,-14.68888889,0.5,5.5,,,
325,01/14/19 12:00:00 PM,-8,74,1.8,107,434.962,0,-13.2,0,3.5,,,
326,01/14/19 01:00:00 PM,-6.111111111,72,3,222,425.658,0,-11.71111111,0,5.8,,,
327,01/14/19 02:00:00 PM,-5.166666667,74,4,246,344.248,0,-10.36666667,0,6.4,,,
328,01/14/19 03:00:00 PM,-4.444444444,69,4.7,256,251.208,0,-10.64444444,0,7.1,,,
329,01/14/19 04:00:00 PM,-3.833333333,71,4.3,269,143.049,0,-9.633333333,0,6.4,,,
330,01/14/19 05:00:00 PM,-4.5,69,4.1,273,26.749,0,-10.7,0,5.7,,,
331,01/14/19 06:00:00 PM,-5.833333333,80,2.4,282,0,0,-9.833333333,0,4.6,,,
332,01/14/19 07:00:00 PM,-8.055555556,86,2.1,129,0,0,-10.85555556,0,4,,,
333,01/14/19 08:00:00 PM,-9.888888889,88,2.7,100,0,0,-12.28888889,0,3.7,,,
334,01/14/19 09:00:00 PM,-11.33333333,90,3.4,107,0,0,-13.33333333,0,4.4,,,
335,01/14/19 10:00:00 PM,-11.94444444,90,3.1,94,0,0,-13.94444444,0,5.7,,,
336,01/14/19 11:00:00 PM,-12.55555556,90,3.3,75,0,0,-14.55555556,0.2,4,,,
337,01/15/19 12:00:00 AM,-13.27777778,90,3.8,64,0,0,-15.27777778,0.5,4.8,,,
338,01/15/19 01:00:00 AM,-13.61111111,91,4.2,59,0,0,-15.41111111,0,5.5,,,
339,01/15/19 02:00:00 AM,-13.22222222,90,4.3,50,0,0,-15.22222222,0,6,,,
340,01/15/19 03:00:00 AM,-13.44444444,91,3.8,52,0,0,-15.24444444,0.8,5.3,,,
341,01/15/19 04:00:00 AM,-12.5,91,3,66,0,0,-14.3,1,4,,,
342,01/15/19 05:00:00 AM,-11.05555556,92,2.4,76,0,0,-12.65555556,1,3.7,,,
343,01/15/19 06:00:00 AM,-9.833333333,94,2.3,101,0,0,-11.03333333,1,3.3,,,
344,01/15/19 07:00:00 AM,-8.333333333,94,3.1,137,0,0,-9.533333333,1,4.4,,,
345,01/15/19 08:00:00 AM,-7.611111111,93,3,132,2.326,0,-9.011111111,1,5.1,,,
346,01/15/19 09:00:00 AM,-6.666666667,93,3.3,143,24.423,0,-8.066666667,1,4.4,,,
347,01/15/19 10:00:00 AM,-5.222222222,89,3.4,155,56.987,0,-7.422222222,1,5.1,,,
348,01/15/19 11:00:00 AM,-3.666666667,82,4.2,236,76.758,0,-7.266666667,1,7.4,,,
349,01/15/19 12:00:00 PM,-2.944444444,81,4.9,236,109.322,0,-6.744444444,1,8,,,
350,01/15/19 01:00:00 PM,-2.388888889,81,5.1,246,75.595,0,-6.188888889,1,8.7,,,
351,01/15/19 02:00:00 PM,-2.277777778,80,3.5,228,47.683,0,-6.277777778,1,6,,,
352,01/15/19 03:00:00 PM,-2.222222222,77,5.2,236,36.053,0,-6.822222222,1,10.8,,,
353,01/15/19 04:00:00 PM,-2.055555556,75,4.7,238,34.89,0,-7.055555556,1,7.4,,,
354,01/15/19 05:00:00 PM,-2.055555556,75,4,228,5.815,0,-7.055555556,1,7.8,,,
355,01/15/19 06:00:00 PM,-2.222222222,75,3.2,217,0,0,-7.222222222,1,6.9,,,
356,01/15/19 07:00:00 PM,-2.5,77,3,173,0,0,-7.1,1,5.3,,,
357,01/15/19 08:00:00 PM,-2.611111111,79,3.5,146,0,0,-6.811111111,1,6,,,
358,01/15/19 09:00:00 PM,-2.944444444,80,3.9,132,0,0,-6.944444444,1,6.4,,,
359,01/15/19 10:00:00 PM,-3.111111111,78,3.5,149,0,0,-7.511111111,1,5.3,,,
360,01/15/19 11:00:00 PM,-3.388888889,74,4,184,0,0,-8.588888889,0.5,9.1,,,
361,01/16/19 12:00:00 AM,-3.277777778,77,5,173,0,0,-7.877777778,1,9.2,,,
362,01/16/19 01:00:00 AM,-3.111111111,77,6.6,164,0,0,-7.711111111,1,11.9,,,
363,01/16/19 02:00:00 AM,-3,79,4.7,170,0,0,-7.2,1,9.8,,,
364,01/16/19 03:00:00 AM,-2.722222222,80,4.7,174,0,0,-6.722222222,1,8.7,,,
365,01/16/19 04:00:00 AM,-2.5,82,3.4,209,0,0,-6.1,1,7.3,,,
366,01/16/19 05:00:00 AM,-2.666666667,82,12.8,255,0,0,-6.266666667,1,24.3,,,
367,01/16/19 06:00:00 AM,-3.388888889,81,10.4,253,0,0,-7.188888889,1,21.8,,,
368,01/16/19 07:00:00 AM,-3.388888889,80,5.7,218,0,0,-7.388888889,1,11.2,,,
369,01/16/19 08:00:00 AM,-2.944444444,80,4.8,226,1.163,0,-6.944444444,1,10.1,,,
370,01/16/19 09:00:00 AM,-2.388888889,82,5.5,228,20.934,0,-5.988888889,1,12.4,,,
371,01/16/19 10:00:00 AM,-1.833333333,85,8.7,240,79.084,0,-4.833333333,1,14.6,,,
372,01/16/19 11:00:00 AM,-1.277777778,82,7.8,243,97.692,0,-4.877777778,1,14.1,,,
373,01/16/19 12:00:00 PM,-0.333333333,79,15.1,255,220.97,0,-4.533333333,1,24.8,,,
374,01/16/19 01:00:00 PM,0.111111111,76,15,257,152.353,0,-4.688888889,1,23.2,,,
375,01/16/19 02:00:00 PM,-0.055555556,77,12.9,260,60.476,0,-4.655555556,1,20.5,,,
376,01/16/19 03:00:00 PM,-0.666666667,94,13.8,288,38.379,0,-1.866666667,1,25,,,
377,01/16/19 04:00:00 PM,-2.111111111,75,11.9,303,62.802,0,-7.111111111,0.8,20,,,
378,01/16/19 05:00:00 PM,-2,66,13.2,300,19.771,0,-8.8,0.8,24.1,,,
379,01/16/19 06:00:00 PM,-3.111111111,64,12.1,299,0,0,-10.31111111,0.8,20.9,,,
380,01/16/19 07:00:00 PM,-4.277777778,72,10,326,0,0,-9.877777778,0.8,18.5,,,
381,01/16/19 08:00:00 PM,-5.722222222,64,11.9,316,0,0,-12.92222222,0.8,20.3,,,
382,01/16/19 09:00:00 PM,-7,71,9,321,0,0,-12.8,0.2,15.5,,,
383,01/16/19 10:00:00 PM,-7.888888889,74,8.8,301,0,0,-13.08888889,0,16.7,,,
384,01/16/19 11:00:00 PM,-8.5,75,8.2,292,0,0,-13.5,0,14.4,,,
385,01/17/19 12:00:00 AM,-9.111111111,77,7,292,0,0,-13.71111111,0,11.4,,,
386,01/17/19 01:00:00 AM,-9.555555556,78,6,293,0,0,-13.95555556,0,10.8,,,
387,01/17/19 02:00:00 AM,-10.05555556,79,4.9,286,0,0,-14.25555556,0.2,8.7,,,
388,01/17/19 03:00:00 AM,-10.5,80,3.6,289,0,0,-14.5,0,7.4,,,
389,01/17/19 04:00:00 AM,-12.44444444,86,2.8,143,0,0,-15.24444444,0,4.6,,,
390,01/17/19 05:00:00 AM,-14.22222222,89,3.3,137,0,0,-16.42222222,0,4.9,,,
391,01/17/19 06:00:00 AM,-15,89,3.1,119,0,0,-17.2,0.2,3.9,,,
392,01/17/19 07:00:00 AM,-15.55555556,89,3,120,0,0,-17.75555556,0.5,4.6,,,
393,01/17/19 08:00:00 AM,-15.88888889,89,3.2,93,4.652,0,-18.08888889,0,4.4,,,
394,01/17/19 09:00:00 AM,-15.61111111,90,3.6,55,56.987,0,-17.61111111,0,4.6,,,
395,01/17/19 10:00:00 AM,-13.61111111,91,3.8,47,101.181,0,-15.41111111,0,5.3,,,
396,01/17/19 11:00:00 AM,-10.44444444,82,4.2,94,187.243,0,-14.04444444,0,6.9,,,
397,01/17/19 12:00:00 PM,-8.388888889,72,5.3,140,270.979,0,-13.98888889,0,8.9,,,
398,01/17/19 01:00:00 PM,-7.5,70,6.5,139,196.547,0,-13.5,1,11.9,,,
399,01/17/19 02:00:00 PM,-6.444444444,65,6.8,139,247.719,0,-13.44444444,1,10.8,,,
400,01/17/19 03:00:00 PM,-5.666666667,59,6.6,110,204.688,0,-13.86666667,0.8,11.9,,,
401,01/17/19 04:00:00 PM,-4.555555556,58,9.7,158,157.005,0,-12.95555556,0,15.8,,,
402,01/17/19 05:00:00 PM,-4.666666667,58,6,154,37.216,0,-13.06666667,0,10.3,,,
403,01/17/19 06:00:00 PM,-5.222222222,61,5.5,143,0,0,-13.02222222,0,9.4,,,
404,01/17/19 07:00:00 PM,-5.111111111,54,5.4,137,0,0,-14.31111111,1,9.1,,,
405,01/17/19 08:00:00 PM,-4.388888889,52,6.7,147,0,0,-13.98888889,1,10.7,,,
406,01/17/19 09:00:00 PM,-4,62,7.7,150,0,0,-11.6,1,16.7,,,
407,01/17/19 10:00:00 PM,-4.166666667,71,9.5,163,0,0,-9.966666667,1,16.2,,,
408,01/17/19 11:00:00 PM,-4.777777778,82,10.6,158,0,0,-8.377777778,1,15.8,,,
409,01/18/19 12:00:00 AM,-5.055555556,84,12.6,155,0,0,-8.255555556,1,19.1,,,
410,01/18/19 01:00:00 AM,-5.166666667,85,13.5,151,0,0,-8.166666667,1,20,,,
411,01/18/19 02:00:00 AM,-5.111111111,85,12.5,151,0,0,-8.111111111,1,19.8,,,
412,01/18/19 03:00:00 AM,-4.944444444,86,11.2,146,0,0,-7.744444444,0.8,17.8,,,
413,01/18/19 04:00:00 AM,-4.833333333,87,12.4,144,0,0,-7.433333333,0.8,19.1,,,
414,01/18/19 05:00:00 AM,-4.666666667,89,9.9,146,0,0,-6.866666667,1,16.9,,,
415,01/18/19 06:00:00 AM,-4.777777778,92,9.3,146,0,0,-6.377777778,1,15.1,,,
416,01/18/19 07:00:00 AM,-4.666666667,94,9.2,150,0,0,-5.866666667,1,15.3,,,
417,01/18/19 08:00:00 AM,-4.611111111,96,7.5,148,2.326,0.01,-5.411111111,1,10.8,,,
418,01/18/19 09:00:00 AM,-4.388888889,96,7.5,145,13.956,0,-5.188888889,1,9.9,,,
419,01/18/19 10:00:00 AM,-3.777777778,93,8.4,148,62.802,0,-5.177777778,1,12.3,,,
420,01/18/19 11:00:00 AM,-2.5,86,8,152,148.864,0,-5.3,0.8,11.6,,,
421,01/18/19 12:00:00 PM,-1.166666667,85,7,148,141.886,0,-4.166666667,1,10.1,,,
422,01/18/19 01:00:00 PM,-0.611111111,84,6.3,140,103.507,0,-3.811111111,1,9.8,,,
423,01/18/19 02:00:00 PM,0.277777778,87,5.8,238,36.053,0,-2.322222222,1,19.2,,,
424,01/18/19 03:00:00 PM,-0.555555556,87,10,308,24.423,0,-3.155555556,1,17.3,,,
425,01/18/19 04:00:00 PM,-1.166666667,84,8.7,314,32.564,0,-4.366666667,1,15.7,,,
426,01/18/19 05:00:00 PM,-1.222222222,84,5.2,313,4.652,0,-4.422222222,1,9.2,,,
427,01/18/19 06:00:00 PM,-1.388888889,74,5.1,301,0,0,-6.588888889,1,13.3,,,
428,01/18/19 07:00:00 PM,-1.333333333,66,6.6,276,0,0,-8.133333333,1,14.8,,,
429,01/18/19 08:00:00 PM,-1.388888889,70,4.6,287,0,0,-7.388888889,1,9.1,,,
430,01/18/19 09:00:00 PM,-1.5,73,5.7,281,0,0,-6.9,1,9.4,,,
431,01/18/19 10:00:00 PM,-1.777777778,80,6.6,299,0,0,-5.777777778,1,12.6,,,
432,01/18/19 11:00:00 PM,-2.277777778,80,6.2,322,0,0,-6.277777778,1,11.9,,,
433,01/19/19 12:00:00 AM,-2.555555556,77,6.5,314,0,0,-7.155555556,1,13.2,,,
434,01/19/19 01:00:00 AM,-2.944444444,80,6.9,316,0,0,-6.944444444,1,11.6,,,
435,01/19/19 02:00:00 AM,-3.388888889,82,5.7,329,0,0,-6.988888889,1,9.4,,,
436,01/19/19 03:00:00 AM,-3.611111111,84,4.9,328,0,0,-6.811111111,1,8.7,,,
437,01/19/19 04:00:00 AM,-3.888888889,86,5.1,315,0,0,-6.688888889,1,9.1,,,
438,01/19/19 05:00:00 AM,-4.222222222,88,3.8,336,0,0,-6.622222222,1,7.1,,,
439,01/19/19 06:00:00 AM,-4.611111111,93,4.4,324,0,0,-6.011111111,1,9.8,,,
440,01/19/19 07:00:00 AM,-6.111111111,95,7.4,311,0,0,-7.111111111,1,12.3,,,
441,01/19/19 08:00:00 AM,-7.611111111,93,5.8,292,2.326,0,-9.011111111,1,13,,,
442,01/19/19 09:00:00 AM,-8.388888889,91,5.7,301,26.749,0,-10.18888889,1,10.3,,,
443,01/19/19 10:00:00 AM,-8.666666667,92,5.3,296,74.432,0,-10.26666667,1,9.1,,,
444,01/19/19 11:00:00 AM,-8.777777778,93,5.2,288,100.018,0.01,-10.17777778,1,8.5,,,
445,01/19/19 12:00:00 PM,-8.722222222,93,4.3,290,120.952,0,-10.12222222,1,8,,,
446,01/19/19 01:00:00 PM,-8.333333333,91,3.9,287,122.115,0,-10.13333333,1,5.8,,,
447,01/19/19 02:00:00 PM,-8.388888889,93,4.5,310,61.639,0,-9.788888889,1,7.4,,,
448,01/19/19 03:00:00 PM,-8.277777778,93,3.1,284,58.15,0.01,-9.677777778,1,5.7,,,
449,01/19/19 04:00:00 PM,-7.777777778,92,2,294,38.379,0.03,-9.377777778,1,4.6,,,
450,01/19/19 05:00:00 PM,-8,94,4,278,6.978,0.01,-9.2,1,5.8,,,
451,01/19/19 06:00:00 PM,-8.111111111,94,2.6,318,0,0.01,-9.311111111,1,4,,,
452,01/19/19 07:00:00 PM,-8.222222222,94,2.9,280,0,0.04,-9.422222222,1,4.2,,,
453,01/19/19 08:00:00 PM,-8.388888889,93,2.3,300,0,0.04,-9.788888889,1,3.7,,,
454,01/19/19 09:00:00 PM,-8.111111111,93,1.4,299,0,0.04,-9.511111111,1,3,,,
455,01/19/19 10:00:00 PM,-7.944444444,95,3.1,278,0,0.03,-8.944444444,1,5.8,,,
456,01/19/19 11:00:00 PM,-7.444444444,96,4.4,259,0,0.05,-8.244444444,1,8.7,,,
457,01/20/19 12:00:00 AM,-7.444444444,96,5,258,0,0.08,-8.244444444,1,6.9,,,
458,01/20/19 01:00:00 AM,-7.555555556,97,3.3,255,0,0.06,-8.155555556,1,6.7,,,
459,01/20/19 02:00:00 AM,-7.333333333,97,3.4,271,0,0.03,-7.933333333,1,5.7,,,
460,01/20/19 03:00:00 AM,-7,97,3.2,319,0,0.06,-7.6,1,6,,,
461,01/20/19 04:00:00 AM,-6.5,97,3.1,314,0,0.06,-7.1,1,7.1,,,
462,01/20/19 05:00:00 AM,-6.444444444,97,5.9,305,0,0.08,-7.044444444,1,10.5,,,
463,01/20/19 06:00:00 AM,-7.388888889,96,9.4,310,0,0.06,-8.188888889,1,13.9,,,
464,01/20/19 07:00:00 AM,-8.166666667,96,8.9,313,0,0.05,-8.966666667,1,13.9,,,
465,01/20/19 08:00:00 AM,-9.944444444,95,12.2,299,1.163,0.02,-10.94444444,1,20,,,
466,01/20/19 09:00:00 AM,-11.22222222,94,11.6,321,17.445,0.03,-12.42222222,1,20.9,,,
467,01/20/19 10:00:00 AM,-12.5,93,14.9,322,66.291,0,-13.9,1,30,,,
468,01/20/19 11:00:00 AM,-13.22222222,93,14.5,314,124.441,0,-14.62222222,1,24.8,,,
469,01/20/19 12:00:00 PM,-13.38888889,93,12.2,307,148.864,0,-14.78888889,1,23.9,,,
470,01/20/19 01:00:00 PM,-13.61111111,93,14,313,139.56,0,-15.01111111,1,27.7,,,
471,01/20/19 02:00:00 PM,-13.83333333,93,13.8,314,130.256,0,-15.23333333,1,24.4,,,
472,01/20/19 03:00:00 PM,-14,92,14.5,303,95.366,0,-15.6,1,28.6,,,
473,01/20/19 04:00:00 PM,-14,93,14.3,295,47.683,0,-15.4,1,25.9,,,
474,01/20/19 05:00:00 PM,-13.61111111,93,14.6,297,10.467,0,-15.01111111,1,25.7,,,
475,01/20/19 06:00:00 PM,-14.11111111,92,15,295,0,0,-15.71111111,1,26.1,,,
476,01/20/19 07:00:00 PM,-14.5,92,13.7,298,0,0,-16.1,1,23,,,
477,01/20/19 08:00:00 PM,-14.83333333,92,13.7,298,0,0,-16.43333333,1,24.4,,,
478,01/20/19 09:00:00 PM,-15.38888889,91,14.5,311,0,0,-17.18888889,1,27.3,,,
479,01/20/19 10:00:00 PM,-17,91,13.7,327,0,0,-18.8,1,23.9,,,
480,01/20/19 11:00:00 PM,-17.22222222,91,10.8,307,0,0,-19.02222222,1,23.5,,,
481,01/21/19 12:00:00 AM,-17.38888889,90,15,291,0,0,-19.38888889,1,23.4,,,
482,01/21/19 01:00:00 AM,-18.22222222,89,15.6,288,0,0,-20.42222222,1,26.9,,,
483,01/21/19 02:00:00 AM,-19.05555556,89,15.2,289,0,0,-21.25555556,1,25.5,,,
484,01/21/19 03:00:00 AM,-20,88,14,291,0,0,-22.4,1,25.1,,,
485,01/21/19 04:00:00 AM,-20.66666667,88,14.5,289,0,0,-23.06666667,1,24.6,,,
486,01/21/19 05:00:00 AM,-20.94444444,88,14.3,288,0,0,-23.34444444,1,22.8,,,
487,01/21/19 06:00:00 AM,-20.94444444,88,13.8,291,0,0,-23.34444444,1,25.3,,,
488,01/21/19 07:00:00 AM,-20.77777778,88,14.4,289,0,0,-23.17777778,1,24.3,,,
489,01/21/19 08:00:00 AM,-20.55555556,88,13.3,288,4.652,0,-22.95555556,1,23.9,,,
490,01/21/19 09:00:00 AM,-20.11111111,89,12.8,293,51.172,0,-22.31111111,1,20.7,,,
491,01/21/19 10:00:00 AM,-19.5,89,14.3,293,139.56,0,-21.7,1,24.1,,,
492,01/21/19 11:00:00 AM,-18.83333333,90,15.8,293,193.058,0,-20.83333333,1,25.5,,,
493,01/21/19 12:00:00 PM,-18.33333333,90,16.9,296,251.208,0,-20.33333333,1,27.8,,,
494,01/21/19 01:00:00 PM,-17.77777778,90,17,293,251.208,0,-19.77777778,1,28.9,,,
495,01/21/19 02:00:00 PM,-17.16666667,90,17.5,293,236.089,0,-19.16666667,1,29.1,,,
496,01/21/19 03:00:00 PM,-17.05555556,91,17.8,296,183.754,0,-18.85555556,1,27.7,,,
497,01/21/19 04:00:00 PM,-16.44444444,91,16.4,294,110.485,0,-18.24444444,1,30.7,,,
498,01/21/19 05:00:00 PM,-16,91,14.1,291,34.89,0,-17.8,0.8,22.8,,,
499,01/21/19 06:00:00 PM,-15.66666667,92,12.4,293,1.163,0,-17.26666667,1,23,,,
500,01/21/19 07:00:00 PM,-14.88888889,92,11.6,295,0,0,-16.48888889,1,20.3,,,
501,01/21/19 08:00:00 PM,-14.16666667,93,11.8,300,0,0,-15.56666667,1,20,,,
502,01/21/19 09:00:00 PM,-14.05555556,93,11.7,301,0,0,-15.45555556,1,20.7,,,
503,01/21/19 10:00:00 PM,-13.72222222,93,10,305,0,0,-15.12222222,1,17.5,,,
504,01/21/19 11:00:00 PM,-13.27777778,93,8.8,310,0,0,-14.67777778,1,15.5,,,
505,01/22/19 12:00:00 AM,-13,93,10.4,317,0,0,-14.4,1,16.6,,,
506,01/22/19 01:00:00 AM,-13.11111111,93,10.1,322,0,0,-14.51111111,1,20,,,
507,01/22/19 02:00:00 AM,-13.22222222,93,8.6,324,0,0,-14.62222222,1,14.4,,,
508,01/22/19 03:00:00 AM,-13.11111111,93,8.8,329,0,0,-14.51111111,1,13.7,,,
509,01/22/19 04:00:00 AM,-13,93,7.9,322,0,0,-14.4,1,14.8,,,
510,01/22/19 05:00:00 AM,-12.94444444,93,6.3,321,0,0,-14.34444444,1,10.8,,,
511,01/22/19 06:00:00 AM,-12.88888889,93,4.7,344,0,0,-14.28888889,1,9.1,,,
512,01/22/19 07:00:00 AM,-13.11111111,93,3.2,342,0,0,-14.51111111,1,7.4,,,
513,01/22/19 08:00:00 AM,-13.44444444,93,3.3,28,4.652,0,-14.84444444,1,4.8,,,
514,01/22/19 09:00:00 AM,-13.27777778,93,1.7,30,51.172,0,-14.67777778,1,4,,,
515,01/22/19 10:00:00 AM,-12.83333333,93,3.1,131,163.983,0,-14.23333333,1,4.8,,,
516,01/22/19 11:00:00 AM,-11.22222222,95,2.5,119,339.596,0,-12.22222222,0.5,6.2,,,
517,01/22/19 12:00:00 PM,-10.05555556,95,4.1,182,381.464,0,-11.05555556,0,14.8,,,
518,01/22/19 01:00:00 PM,-9.111111111,96,7,157,430.31,0,-9.911111111,0,12.8,,,
519,01/22/19 02:00:00 PM,-8.722222222,95,8.9,142,283.772,0,-9.722222222,0,13.5,,,
520,01/22/19 03:00:00 PM,-8.444444444,93,8.1,151,147.701,0,-9.844444444,1,13.5,,,
521,01/22/19 04:00:00 PM,-8.333333333,84,9.3,151,74.432,0,-11.53333333,1,15.1,,,
522,01/22/19 05:00:00 PM,-8.166666667,82,6.7,142,26.749,0,-11.76666667,0.8,11.6,,,
523,01/22/19 06:00:00 PM,-8.666666667,81,7.1,129,0,0,-12.46666667,0,13,,,
524,01/22/19 07:00:00 PM,-8.5,81,12.4,145,0,0,-12.3,0,18.5,,,
525,01/22/19 08:00:00 PM,-8.222222222,70,13,158,0,0,-14.22222222,0,21,,,
526,01/22/19 09:00:00 PM,-7.666666667,68,16.8,159,0,0,-14.06666667,0,24.4,,,
