Plot Title: 20094090,,,,,,,,,,
#,"Date Time, GMT-05:00","Solar Radiation, W/m² (LGR S/N: 20094090, SEN S/N: 20073988)","Temp, °C (LGR S/N: 20094090, SEN S/N: 20496044)","RH, % (LGR S/N: 20094090, SEN S/N: 20496044)","Wind Speed, m/s (LGR S/N: 20094090, SEN S/N: 20496535)","Gust Speed, m/s (LGR S/N: 20094090, SEN S/N: 20496535)","Wind Direction, ø (LGR S/N: 20094090, SEN S/N: 20496535)","Water Content, m³/m³ (LGR S/N: 20094090, SEN S/N: 20499689)","MRT, °C (LGR S/N: 20094090, SEN S/N: 20693833)","DewPt, °C (LGR S/N: 20094090, SEN S/N: 20496044)"
238,10/12/2019 4:38,0.6,8.468888889,68.4,1.0013696,1.9982688,69,0.0702,7.242222222,3
239,10/12/2019 4:48,0.6,8.965,66.6,0.67056,1.34112,109.8,0.0708,7.945,3.111111111
240,10/12/2019 4:58,0.6,8.692777778,67.8,0.3308096,1.0013696,146.4,0.0708,7.895,3.111111111
241,10/12/2019 5:08,0.6,8.368888889,71.1,0.67056,1.6719296,91.5,0.0708,7.695,3.388888889
242,10/12/2019 5:18,0.6,8.717222222,70.8,1.34112,1.9982688,53.5,0.0715,7.845,3.722222222
243,10/12/2019 5:28,0.6,8.393888889,72.8,1.34112,1.9982688,56.3,0.0715,7.67,3.777777778
244,10/12/2019 5:38,0.6,9.187777778,73.2,1.6719296,3.3393888,63.4,0.0715,7.845,4.722222222
245,10/12/2019 5:48,0.6,8.368888889,72.6,0.67056,2.6688288,176,0.0715,7.795,3.722222222
246,10/12/2019 5:58,0.6,7.543888889,76.3,0.67056,1.6719296,190.1,0.0797,6.687222222,3.722222222
247,10/12/2019 6:08,5.6,7.745,76.8,0.67056,1.6719296,102.8,0.0803,6.56,3.888888889
248,10/12/2019 6:18,13.1,9.212777778,74.5,1.34112,2.6688288,67.6,0.0803,7.845,4.888888889
249,10/12/2019 6:28,24.4,10.00111111,71.5,1.34112,3.0085792,91.5,0.0803,9.138888889,5.111111111
250,10/12/2019 6:38,46.9,10.44277778,69.8,1.34112,3.3393888,111.2,0.0803,9.927777778,5.222222222
251,10/12/2019 6:48,74.4,10.71222222,68.5,1.9982688,4.0099488,111.2,0.081,10.49222222,5.222222222
252,10/12/2019 6:58,75.6,10.785,68.1,2.6688288,5.0113184,107,0.081,10.85777778,5.111111111
253,10/12/2019 7:08,135.6,11.05277778,67.4,2.3380192,5.0113184,108.4,0.081,11.61277778,5.277777778
254,10/12/2019 7:18,96.9,11.27277778,66.6,1.6719296,3.6701984,123.9,0.081,12.31611111,5.277777778
255,10/12/2019 7:28,76.9,11.565,66.5,1.6719296,3.6701984,132.3,0.081,12.63,5.611111111
256,10/12/2019 7:38,90.6,10.17277778,71.9,0.67056,1.9982688,187.2,0.081,11.24777778,5.277777778
257,10/12/2019 7:48,58.1,11.15111111,69,1.34112,3.0085792,128.1,0.081,11.58888889,5.722222222
258,10/12/2019 7:58,48.1,11.29722222,67.6,1.6719296,3.3393888,121.1,0.081,11.54,5.5
259,10/12/2019 8:08,46.9,11.66222222,66.6,1.34112,3.0085792,108.4,0.081,11.83222222,5.722222222
260,10/12/2019 8:18,21.9,11.54,66.6,1.6719296,3.3393888,122.5,0.081,11.66222222,5.611111111
261,10/12/2019 8:28,15.6,11.58888889,66.6,1.9982688,3.6701984,105.6,0.081,11.54,5.611111111
262,10/12/2019 8:38,28.1,11.66222222,66.2,1.9982688,4.0099488,104.2,0.0816,11.66222222,5.611111111
263,10/12/2019 8:48,40.6,11.68611111,66.6,2.3380192,4.0099488,107,0.081,11.71,5.722222222
264,10/12/2019 8:58,46.9,11.66222222,67.1,1.9982688,4.0099488,101.4,0.081,11.565,5.777777778
265,10/12/2019 9:08,53.1,11.51611111,69.5,1.6719296,3.3393888,97.1,0.081,11.39388889,6.111111111
266,10/12/2019 9:18,58.1,11.51611111,69.8,2.3380192,4.0099488,107,0.081,11.61277778,6.222222222
267,10/12/2019 9:28,44.4,11.37,70.8,1.9982688,3.6701984,107,0.081,11.39388889,6.277777778
268,10/12/2019 9:38,61.9,11.41888889,71.5,1.9982688,3.6701984,107,0.081,11.51611111,6.5
269,10/12/2019 9:48,44.4,11.37,71.8,1.9982688,3.6701984,109.8,0.081,11.46722222,6.5
270,10/12/2019 9:58,61.9,11.44277778,71.7,2.3380192,5.342128,101.4,0.081,11.565,6.5
271,10/12/2019 10:08,43.1,11.34611111,73.2,2.6688288,4.6805088,100,0.0803,11.175,6.722222222
272,10/12/2019 10:18,33.1,11.005,75.5,2.6688288,4.6805088,102.8,0.0781,10.41777778,6.888888889
273,10/12/2019 10:28,24.4,10.68722222,78.5,1.9982688,4.3407584,105.6,0.0762,10.1,7.111111111
274,10/12/2019 10:38,75.6,10.66277778,80,1.9982688,3.6701984,104.2,0.0768,10.17277778,7.388888889
275,10/12/2019 10:48,41.9,10.44277778,83.3,1.9982688,4.3407584,91.5,0.0829,9.927777778,7.722222222
276,10/12/2019 10:58,114.4,10.61388889,83.2,1.34112,3.0085792,100,0.0863,10.345,7.888888889
277,10/12/2019 11:08,108.1,10.785,85.8,0.67056,1.9982688,166.1,0.0881,10.90722222,8.5
278,10/12/2019 11:18,91.9,10.68722222,85.9,0.67056,2.6688288,129.5,0.0893,10.76111111,8.388888889
279,10/12/2019 11:28,76.9,10.81,86.2,1.0013696,2.6688288,135.2,0.0896,10.83388889,8.611111111
280,10/12/2019 11:38,66.9,10.83388889,85.1,1.0013696,2.3380192,123.9,0.0902,10.71222222,8.388888889
281,10/12/2019 11:48,59.4,10.98,85,1.34112,2.6688288,104.2,0.0896,10.785,8.611111111
282,10/12/2019 11:58,58.1,11.07777778,84.2,1.34112,3.3393888,98.5,0.0896,10.93222222,8.5
283,10/12/2019 12:08,64.4,11.175,83.6,1.6719296,3.0085792,102.8,0.0893,10.98,8.5
284,10/12/2019 12:18,94.4,11.24777778,83.6,1.34112,3.0085792,95.7,0.0887,11.29722222,8.611111111
285,10/12/2019 12:28,109.4,11.41888889,82.8,1.6719296,3.6701984,104.2,0.0881,11.78277778,8.611111111
286,10/12/2019 12:38,99.4,11.58888889,82,1.6719296,3.3393888,95.7,0.0875,12.025,8.611111111
287,10/12/2019 12:48,115.6,11.66222222,82,1.6719296,4.0099488,101.4,0.0863,12.025,8.722222222
288,10/12/2019 12:58,70.6,11.71,82.1,1.34112,3.3393888,104.2,0.0857,11.90388889,8.777777778
289,10/12/2019 13:08,59.4,11.58888889,83.3,1.6719296,3.0085792,112.6,0.0857,11.68611111,8.888888889
290,10/12/2019 13:18,66.9,11.75888889,83.2,1.6719296,3.3393888,111.2,0.0863,12.07388889,9
291,10/12/2019 13:28,101.9,12.025,82.6,1.34112,2.3380192,109.8,0.0869,12.67777778,9.222222222
292,10/12/2019 13:38,65.6,12.05,82.6,1.34112,2.6688288,108.4,0.0875,12.46111111,9.222222222
293,10/12/2019 13:48,68.1,12.26777778,82.9,1.34112,3.3393888,102.8,0.0887,12.75111111,9.5
294,10/12/2019 13:58,75.6,12.38888889,82.6,1.0013696,2.3380192,123.9,0.0896,12.87111111,9.5
295,10/12/2019 14:08,84.4,12.36388889,83.7,0.67056,1.6719296,160.5,0.0902,12.89611111,9.722222222
296,10/12/2019 14:18,84.4,12.29222222,85.1,0.3308096,1.34112,128.1,0.0908,13.16111111,9.888888889
297,10/12/2019 14:28,61.9,12.24277778,85.3,0.67056,1.6719296,133.7,0.0914,12.70277778,9.888888889
298,10/12/2019 14:38,55.6,12.46111111,85.2,1.0013696,2.3380192,109.8,0.0914,12.84722222,10.11111111
299,10/12/2019 14:48,54.4,12.67777778,84.8,0.67056,1.6719296,97.1,0.092,13.20888889,10.22222222
300,10/12/2019 14:58,36.9,12.79888889,84.6,0.3308096,1.0013696,87.3,0.092,13.11222222,10.27777778
301,10/12/2019 15:08,43.1,12.775,84.6,0.3308096,1.0013696,198.5,0.0926,12.99222222,10.27777778
302,10/12/2019 15:18,48.1,12.775,85.5,0.3308096,1.6719296,149.2,0.092,12.84722222,10.38888889
303,10/12/2019 15:28,44.4,12.43722222,88.6,0.3308096,1.0013696,250.6,0.092,12.485,10.61111111
304,10/12/2019 15:38,36.9,12.21888889,90.6,0.3308096,0.67056,250.6,0.0926,12.195,10.72222222
305,10/12/2019 15:48,38.1,12.17111111,91.6,0.3308096,1.0013696,159.1,0.0926,12.09777778,10.88888889
306,10/12/2019 15:58,30.6,11.83222222,92.3,0.3308096,1.0013696,246.4,0.092,11.78277778,10.61111111
307,10/12/2019 16:08,16.9,11.175,93.5,1.6719296,5.6818784,273.1,0.0955,11.10222222,10.22222222
308,10/12/2019 16:18,24.4,10.88277778,94.4,2.3380192,6.0082176,299.9,0.0981,10.61388889,10
309,10/12/2019 16:28,21.9,10.85777778,94.4,1.9982688,4.0099488,297.1,0.0998,10.54111111,10
310,10/12/2019 16:38,20.6,10.85777778,94,1.6719296,4.0099488,295.6,0.1009,10.46722222,9.888888889
311,10/12/2019 16:48,9.4,10.81,94.1,1.6719296,3.0085792,305.5,0.1009,10.39388889,9.888888889
312,10/12/2019 16:58,4.4,10.785,93.7,1.34112,3.0085792,298.5,0.1014,10.29611111,9.777777778
313,10/12/2019 17:08,5.6,10.785,93.8,1.34112,3.0085792,308.3,0.1014,10.27111111,9.777777778
314,10/12/2019 17:18,1.9,10.785,93.1,1.0013696,1.9982688,309.7,0.1014,10.19777778,9.722222222
315,10/12/2019 17:28,0.6,10.76111111,93.3,0.67056,1.6719296,333.7,0.1014,10.19777778,9.722222222
316,10/12/2019 17:38,0.6,10.83388889,93,0.67056,1.6719296,2.8,0.1014,10.17277778,9.777777778
317,10/12/2019 17:48,0.6,10.81,93.6,0.67056,1.9982688,22.5,0.1014,10.17277778,9.777777778
318,10/12/2019 17:58,0.6,10.68722222,93.8,0.67056,1.0013696,14.1,0.1009,9.977222222,9.722222222
319,10/12/2019 18:08,0.6,10.565,94,0.3308096,1.34112,54.9,0.1009,9.805,9.722222222
320,10/12/2019 18:18,0.6,10.51611111,94.1,0.67056,1.34112,67.6,0.1014,9.607777778,9.611111111
321,10/12/2019 18:28,0.6,10.24722222,95.2,0.67056,1.34112,36.6,0.1014,9.361111111,9.5
322,10/12/2019 18:38,0.6,10.02611111,95.6,0.3308096,1.0013696,29.6,0.102,8.99,9.388888889
323,10/12/2019 18:48,0.6,9.878888889,95.9,0.3308096,0.67056,49.3,0.102,8.866111111,9.277777778
324,10/12/2019 18:58,0.6,9.828888889,95.7,0.67056,1.0013696,61.9,0.102,8.916111111,9.222222222
325,10/12/2019 19:08,0.6,9.508888889,95.9,0.3308096,1.0013696,64.8,0.102,8.542777778,8.888888889
326,10/12/2019 19:18,0.6,9.731111111,95.4,0.67056,1.34112,71.8,0.1025,8.542777778,9
327,10/12/2019 19:28,0.6,9.632222222,95.1,0.67056,1.0013696,57.7,0.1025,8.642777778,8.888888889
328,10/12/2019 19:38,0.6,9.138888889,97.2,1.0013696,1.34112,42.2,0.1025,8.567777778,8.722222222
329,10/12/2019 19:48,0.6,9.063888889,97.2,1.0013696,1.6719296,53.5,0.102,8.295,8.722222222
330,10/12/2019 19:58,0.6,8.916111111,97.3,1.0013696,1.6719296,50.7,0.1025,8.12,8.5
331,10/12/2019 20:08,0.6,8.841111111,97.5,1.0013696,1.9982688,56.3,0.1025,7.995,8.5
332,10/12/2019 20:18,0.6,8.667777778,97.3,1.0013696,1.9982688,56.3,0.1025,7.845,8.277777778
333,10/12/2019 20:28,0.6,8.567777778,97.5,1.0013696,1.9982688,61.9,0.1025,7.92,8.222222222
334,10/12/2019 20:38,0.6,8.468888889,97.6,1.0013696,1.9982688,47.9,0.1025,7.97,8.111111111
335,10/12/2019 20:48,0.6,8.443888889,97.5,0.67056,1.9982688,63.4,0.1025,7.87,8.111111111
336,10/12/2019 20:58,0.6,8.418888889,97.4,0.3308096,1.0013696,39.4,0.1025,7.92,8
337,10/12/2019 21:08,0.6,8.443888889,97.5,0.67056,1.6719296,60.5,0.1025,7.845,8.111111111
338,10/12/2019 21:18,0.6,8.343888889,97.8,0.67056,1.6719296,39.4,0.1025,7.845,8
339,10/12/2019 21:28,0.6,8.343888889,97.4,0.3308096,1.6719296,32.4,0.1025,7.895,8
340,10/12/2019 21:38,0.6,8.493888889,97.6,0.3308096,0.67056,297.1,0.1025,8.095,8.111111111
341,10/12/2019 21:48,0.6,8.692777778,96.9,0.3308096,1.6719296,302.7,0.1025,8.145,8.222222222
342,10/12/2019 21:58,0.6,8.717222222,94.1,0.67056,1.9982688,313.9,0.1025,7.945,7.777777778
343,10/12/2019 22:08,0.6,8.742222222,93.9,0.67056,1.9982688,315.4,0.102,7.92,7.777777778
344,10/12/2019 22:18,0.6,8.642777778,92.9,0.67056,1.9982688,342.1,0.102,7.645,7.611111111
345,10/12/2019 22:28,0.6,8.393888889,92.5,0.3308096,1.0013696,356.2,0.102,7.342777778,7.277777778
346,10/12/2019 22:38,0.6,8.542777778,91.3,0.67056,1.6719296,19.7,0.102,7.242222222,7.222222222
347,10/12/2019 22:48,0.6,8.22,91.9,0.67056,1.34112,66.2,0.102,6.787777778,7
348,10/12/2019 22:58,0.6,8.245,91.5,0.3308096,1.0013696,71.8,0.102,7.116111111,7
349,10/12/2019 23:08,0.6,8.245,92,0,0.67056,257.6,0.102,7.342777778,7
350,10/12/2019 23:18,0.6,8.07,94.9,0.3308096,1.0013696,29.6,0.102,6.99,7.277777778
351,10/12/2019 23:28,0.6,7.695,96,0.67056,1.34112,57.7,0.102,6.787777778,7.111111111
352,10/12/2019 23:38,0.6,7.317777778,96.5,1.0013696,1.9982688,50.7,0.1025,6.508888889,6.777777778
353,10/12/2019 23:48,0.6,7.192222222,96.6,0.67056,1.6719296,43.6,0.1025,6.407777778,6.722222222
354,10/12/2019 23:58,0.6,7.292777778,95.9,0.67056,1.34112,64.8,0.1025,6.407777778,6.722222222
355,10/13/2019 0:08,0.6,7.217222222,96.8,1.0013696,1.6719296,47.9,0.1031,6.636111111,6.722222222
356,10/13/2019 0:18,0.6,7.292777778,96.4,0.67056,1.34112,53.5,0.1031,6.712222222,6.777777778
357,10/13/2019 0:28,0.6,7.142222222,97.1,0.67056,1.34112,42.2,0.1031,6.611111111,6.722222222
358,10/13/2019 0:38,0.6,7.217222222,96.4,1.0013696,1.34112,46.5,0.1036,6.508888889,6.722222222
359,10/13/2019 0:48,0.6,6.965,97.1,1.0013696,1.6719296,25.3,0.1036,6.23,6.5
360,10/13/2019 0:58,0.6,6.812777778,96.5,0.67056,1.6719296,69,0.1036,5.796111111,6.277777778
361,10/13/2019 1:08,0.6,6.687222222,97.1,0.67056,1.34112,60.5,0.1042,5.718888889,6.277777778
362,10/13/2019 1:18,0.6,6.457777778,97.6,0.67056,1.34112,45.1,0.1042,5.513888889,6.111111111
363,10/13/2019 1:28,0.6,6.178888889,97.5,1.34112,2.3380192,45.1,0.1047,5.333888889,5.777777778
364,10/13/2019 1:38,0.6,6.127777778,97.1,1.34112,2.3380192,47.9,0.1047,5.153888889,5.722222222
365,10/13/2019 1:48,0.6,6.077222222,97,1.34112,1.9982688,56.3,0.1053,5.076111111,5.611111111
366,10/13/2019 1:58,0.6,6.127777778,97,1.34112,1.9982688,57.7,0.1058,5.05,5.722222222
367,10/13/2019 2:08,0.6,5.821111111,97.7,1.0013696,1.9982688,50.7,0.1058,4.868888889,5.5
368,10/13/2019 2:18,0.6,5.538888889,98,0.67056,1.6719296,50.7,0.1058,4.557777778,5.277777778
369,10/13/2019 2:28,0.6,5.411111111,98,0.67056,1.34112,33.8,0.1058,4.323888889,5.111111111
370,10/13/2019 2:38,0.6,5.231111111,97.9,1.0013696,1.9982688,45.1,0.1064,4.22,4.888888889
371,10/13/2019 2:48,0.6,5.076111111,98,1.0013696,1.6719296,45.1,0.1064,4.088888889,4.777777778
372,10/13/2019 2:58,0.6,4.817777778,98,1.0013696,1.9982688,46.5,0.1064,3.853888889,4.5
373,10/13/2019 3:08,0.6,4.766111111,97.8,1.0013696,1.9982688,57.7,0.1064,3.722222222,4.5
374,10/13/2019 3:18,0.6,4.506111111,97.9,1.34112,1.9982688,52.1,0.1069,3.591111111,4.222222222
375,10/13/2019 3:28,0.6,4.323888889,98.2,1.0013696,1.9982688,53.5,0.1069,3.273888889,4.111111111
376,10/13/2019 3:38,0.6,4.246111111,98.4,1.0013696,1.6719296,42.2,0.1075,3.273888889,4
377,10/13/2019 3:48,0.6,4.167777778,98.2,1.0013696,1.6719296,46.5,0.108,3.116111111,3.888888889
378,10/13/2019 3:58,0.6,4.088888889,98.4,0.67056,1.34112,49.3,0.1085,3.142222222,3.888888889
379,10/13/2019 4:08,0.6,3.957777778,98.2,1.0013696,1.6719296,52.1,0.1085,3.273888889,3.722222222
380,10/13/2019 4:18,0.6,3.696111111,98.4,1.34112,2.3380192,49.3,0.1091,2.822777778,3.5
381,10/13/2019 4:28,0.6,3.642777778,98.2,0.67056,1.34112,53.5,0.1091,2.557222222,3.388888889
382,10/13/2019 4:38,0.6,3.301111111,98.4,1.34112,1.9982688,50.7,0.1096,2.396111111,3.111111111
383,10/13/2019 4:48,0.6,3.327222222,98.5,1.34112,2.3380192,52.1,0.1101,2.236111111,3.111111111
384,10/13/2019 4:58,0.6,3.167777778,98.7,0.67056,1.34112,47.9,0.1107,1.967222222,3
385,10/13/2019 5:08,0.6,3.195,98.7,0.67056,1.34112,47.9,0.1101,1.94,3
386,10/13/2019 5:18,0.6,2.93,98.4,0.67056,1.0013696,61.9,0.1107,1.777777778,2.722222222
387,10/13/2019 5:28,0.6,2.717222222,98.8,1.0013696,1.6719296,47.9,0.1107,1.777777778,2.5
388,10/13/2019 5:38,0.6,2.61,98.7,0.67056,1.6719296,49.3,0.1112,1.533888889,2.388888889
389,10/13/2019 5:48,0.6,2.61,98.8,1.0013696,1.6719296,50.7,0.1117,1.425,2.388888889
390,10/13/2019 5:58,0.6,2.637222222,98.8,0.67056,1.34112,71.8,0.1122,1.48,2.5
391,10/13/2019 6:08,1.9,2.342777778,98.7,0.67056,1.34112,50.7,0.1128,1.371111111,2.222222222
392,10/13/2019 6:18,5.6,2.288888889,98.7,1.0013696,1.6719296,49.3,0.1128,1.343888889,2.111111111
393,10/13/2019 6:28,10.6,2.422777778,98.4,1.0013696,1.6719296,57.7,0.1133,1.48,2.222222222
394,10/13/2019 6:38,15.6,2.583888889,98.6,1.0013696,1.6719296,69,0.1138,1.561111111,2.388888889
395,10/13/2019 6:48,18.1,2.583888889,98.3,0.3308096,1.34112,74.6,0.1138,1.587777778,2.277777778
396,10/13/2019 6:58,24.4,3.167777778,98.5,1.0013696,2.6688288,128.1,0.1143,2.342777778,3
397,10/13/2019 7:08,31.9,3.195,98.7,1.34112,2.3380192,112.6,0.1143,2.69,3
398,10/13/2019 7:18,39.4,3.406111111,98.5,1.34112,2.3380192,121.1,0.1143,2.956111111,3.222222222
399,10/13/2019 7:28,186.9,4.062777778,95.8,1.0013696,1.9982688,100,0.1138,5.796111111,3.5
400,10/13/2019 7:38,210.6,3.985,95.5,0.67056,1.34112,35.2,0.1138,6.888888889,3.277777778
401,10/13/2019 7:48,231.9,4.323888889,94.4,0.67056,1.0013696,40.8,0.1138,7.995,3.5
402,10/13/2019 7:58,226.9,5.796111111,92.7,0.3308096,1.0013696,33.8,0.1128,10.83388889,4.722222222
403,10/13/2019 8:08,274.4,5.745,92.4,0.3308096,1.0013696,232.3,0.1117,11.97722222,4.611111111
404,10/13/2019 8:18,294.4,6.661111111,92.7,0.3308096,1.0013696,194.3,0.1107,13.35277778,5.611111111
405,10/13/2019 8:28,313.1,7.242222222,90.3,0.3308096,1.0013696,92.9,0.1096,14.00222222,5.777777778
406,10/13/2019 8:38,331.9,7.845,90,0.3308096,1.0013696,29.6,0.108,15.31777778,6.277777778
407,10/13/2019 8:48,349.4,7.317777778,90.2,0.67056,1.0013696,223.8,0.1058,13.95388889,5.777777778
408,10/13/2019 8:58,369.4,8.295,89.8,0.3308096,1.0013696,263.3,0.1036,17.72388889,6.722222222
409,10/13/2019 9:08,393.1,8.767222222,88.3,0.3308096,1.0013696,229.5,0.1009,16.53388889,6.888888889
410,10/13/2019 9:18,414.4,9.828888889,84,0.3308096,1.0013696,216.8,0.1003,17.98611111,7.277777778
411,10/13/2019 9:28,441.9,10.12388889,80,0.67056,1.6719296,201.3,0.102,17.48611111,6.777777778
412,10/13/2019 9:38,468.1,10.90722222,71.4,1.34112,2.6688288,100,0.1047,18.22388889,5.888888889
413,10/13/2019 9:48,491.9,11.51611111,66.7,1.34112,3.0085792,111.2,0.1064,17.24888889,5.5
414,10/13/2019 9:58,513.1,12.21888889,62.4,1.6719296,3.6701984,111.2,0.1069,17.32,5.277777778
415,10/13/2019 10:08,529.4,11.68611111,61.7,1.9982688,3.6701984,119.7,0.1069,16.10611111,4.611111111
416,10/13/2019 10:18,545.6,12.14722222,60.2,1.9982688,4.6805088,107,0.1075,15.915,4.722222222
417,10/13/2019 10:28,558.1,12.21888889,58.2,2.6688288,5.342128,114,0.108,16.03388889,4.277777778
418,10/13/2019 10:38,573.1,12.31611111,54.9,3.3393888,6.0082176,101.4,0.108,15.72388889,3.5
419,10/13/2019 10:48,585.6,12.31611111,51,3.0085792,6.0082176,97.1,0.1075,15.77222222,2.5
420,10/13/2019 10:58,594.4,12.79888889,51.5,2.6688288,5.6818784,102.8,0.1075,17.27222222,3.111111111
421,10/13/2019 11:08,604.4,12.65388889,48.4,4.0099488,6.347968,94.3,0.1069,16.15277778,2.111111111
422,10/13/2019 11:18,610.6,13.01611111,46.9,3.3393888,6.6787776,104.2,0.108,16.70111111,1.888888889
423,10/13/2019 11:28,615.6,13.40111111,45,3.3393888,6.0082176,104.2,0.1058,16.67722222,1.722222222
424,10/13/2019 11:38,619.4,13.49722222,45.5,3.6701984,6.0082176,104.2,0.1047,16.82,2
425,10/13/2019 11:48,623.1,13.93,45,3.6701984,6.347968,101.4,0.1031,17.17722222,2.222222222
426,10/13/2019 11:58,624.4,14.33722222,44.1,3.6701984,7.0095872,112.6,0.1031,17.55777778,2.277777778
427,10/13/2019 12:08,623.1,14.60111111,42.9,3.3393888,6.0082176,116.9,0.102,18.03277778,2.111111111
428,10/13/2019 12:18,624.4,14.88777778,42.8,3.3393888,6.347968,104.2,0.1009,18.50888889,2.388888889
429,10/13/2019 12:28,629.4,15.24722222,41,3.6701984,6.0082176,107,0.1009,18.74722222,2.111111111
430,10/13/2019 12:38,631.9,15.65222222,40.7,3.0085792,6.347968,100,0.1003,19.865,2.388888889
431,10/13/2019 12:48,593.1,16.12888889,39.3,2.3380192,5.0113184,109.8,0.0998,20.69777778,2.277777778
432,10/13/2019 12:58,645.6,16.29611111,39.3,2.6688288,5.342128,112.6,0.0986,20.69777778,2.388888889
433,10/13/2019 13:08,506.9,16.27222222,38.4,3.0085792,5.6818784,112.6,0.0981,19.69777778,2.111111111
434,10/13/2019 13:18,390.6,16.96277778,36.7,2.3380192,5.342128,123.9,0.0969,21.27,2.111111111
435,10/13/2019 13:28,450.6,16.70111111,39.7,2.6688288,5.6818784,115.4,0.0963,20.29277778,2.888888889
436,10/13/2019 13:38,578.1,17.43888889,38.5,2.3380192,4.3407584,125.3,0.0961,22.585,3.222222222
437,10/13/2019 13:48,643.1,17.225,38.5,3.0085792,6.0082176,111.2,0.0943,21.07888889,3
438,10/13/2019 13:58,630.6,17.51,36.8,2.3380192,4.6805088,114,0.0932,20.46,2.611111111
439,10/13/2019 14:08,264.4,18.31888889,34.5,2.6688288,6.0082176,111.2,0.0932,23.11222222,2.388888889
440,10/13/2019 14:18,365.6,17.96222222,36.4,3.0085792,5.342128,111.2,0.0926,21.27,2.777777778
441,10/13/2019 14:28,499.4,18.12888889,31.8,3.0085792,6.6787776,123.9,0.0926,21.96277778,1.111111111
442,10/13/2019 14:38,375.6,18.105,30.8,2.6688288,5.6818784,126.7,0.0914,22.63277778,0.611111111
443,10/13/2019 14:48,415.6,18.46111111,32,1.9982688,4.3407584,129.5,0.0908,23.28,1.5
444,10/13/2019 14:58,403.1,18.24722222,32.8,1.9982688,5.6818784,119.7,0.0902,23.23222222,1.611111111
445,10/13/2019 15:08,365.6,18.43777778,33.4,2.6688288,5.6818784,112.6,0.0893,23.4,2.111111111
446,10/13/2019 15:18,319.4,18.105,32,2.6688288,6.347968,119.7,0.0887,21.77222222,1.222222222
447,10/13/2019 15:28,315.6,18.41388889,32.4,1.9982688,5.342128,121.1,0.0887,22.96777778,1.611111111
448,10/13/2019 15:38,289.4,18.08111111,31.7,3.3393888,7.3493376,129.5,0.0887,22.10611111,1
449,10/13/2019 15:48,195.6,17.96222222,31.6,3.0085792,7.0095872,125.3,0.0881,21.89111111,0.888888889
450,10/13/2019 15:58,176.9,17.62888889,32.8,3.0085792,7.0095872,119.7,0.0875,20.38777778,1.111111111
451,10/13/2019 16:08,165.6,17.55777778,33.1,3.0085792,5.6818784,123.9,0.0869,20.00722222,1.222222222
452,10/13/2019 16:18,180.6,17.62888889,34,3.3393888,8.3507072,126.7,0.0869,21.03222222,1.611111111
453,10/13/2019 16:28,154.4,17.51,34.4,3.0085792,5.6818784,122.5,0.0869,20.91277778,1.722222222
454,10/13/2019 16:38,126.9,17.36777778,35.1,3.0085792,5.6818784,118.3,0.0863,20.43611111,1.777777778
455,10/13/2019 16:48,101.9,17.20111111,35.8,2.6688288,4.6805088,112.6,0.0863,20.43611111,1.888888889
456,10/13/2019 16:58,31.9,16.65388889,36.7,2.6688288,6.0082176,108.4,0.085,18.62777778,1.777777778
457,10/13/2019 17:08,36.9,16.415,36.8,2.6688288,5.0113184,108.4,0.085,16.915,1.611111111
458,10/13/2019 17:18,11.9,15.79611111,38.3,1.9982688,4.0099488,101.4,0.085,15.81888889,1.611111111
459,10/13/2019 17:28,5.6,15.36611111,38.6,2.6688288,6.0082176,105.6,0.085,14.29,1.388888889
460,10/13/2019 17:38,1.9,15.22277778,38,3.0085792,5.6818784,100,0.085,14.05,1
461,10/13/2019 17:48,0.6,15.175,36.8,3.3393888,6.347968,91.5,0.085,14.02611111,0.5
462,10/13/2019 17:58,0.6,14.69722222,37.8,2.6688288,5.0113184,85.9,0.085,13.54611111,0.5
463,10/13/2019 18:08,0.6,14.43277778,38.2,2.3380192,5.6818784,76,0.085,13.08777778,0.388888889
464,10/13/2019 18:18,0.6,13.90611111,39.9,1.6719296,4.3407584,73.2,0.0857,12.55777778,0.5
465,10/13/2019 18:28,0.6,14.00222222,39.5,1.6719296,3.3393888,84.5,0.0857,12.53388889,0.5
466,10/13/2019 18:38,0.6,13.83388889,40.2,1.6719296,4.0099488,85.9,0.0857,12.38888889,0.5
467,10/13/2019 18:48,0.6,13.64222222,41.2,1.34112,3.3393888,83.1,0.085,12.12222222,0.722222222
468,10/13/2019 18:58,0.6,13.37722222,42.5,1.34112,3.3393888,95.7,0.085,11.90388889,0.888888889
469,10/13/2019 19:08,0.6,13.44888889,42.9,1.9982688,5.0113184,100,0.085,12.05,1.111111111
470,10/13/2019 19:18,0.6,13.185,44.2,1.6719296,3.0085792,91.5,0.0844,11.71,1.277777778
471,10/13/2019 19:28,0.6,12.65388889,46.4,1.34112,3.0085792,71.8,0.085,11.29722222,1.5
472,10/13/2019 19:38,0.6,12.63,47,1.6719296,3.6701984,71.8,0.085,11.24777778,1.611111111
473,10/13/2019 19:48,0.6,12.195,49.3,1.6719296,3.6701984,70.4,0.0857,10.93222222,1.888888889
474,10/13/2019 19:58,0.6,12.17111111,49.8,1.34112,3.0085792,73.2,0.085,10.76111111,2
475,10/13/2019 20:08,0.6,11.73388889,51.5,1.34112,1.9982688,57.7,0.0857,10.32,2.111111111
