Plot Title: DL5,,,,,,
#,"Date Time, GMT-05:00","Temp, °F (LGR S/N: 20098520, SEN S/N: 10762331, LBL: Tamb)","RH, % (LGR S/N: 21098500, SEN S/N: 10263331)","Wind Speed, mph (LGR S/N: 20198500, SEN S/N: 21706789)","Wind Direction, ø (LGR S/N: 20198500, SEN S/N: 21706789)","Solar Radiation, W/m² (LGR S/N: 20034090, SEN S/N: 23073988)"
1588,3/8/2019 3:00,0.43,87.6,4.1,78,0
1589,3/8/2019 4:00,-1.16,87.8,4.5,72,0
1590,3/8/2019 5:00,-2.4,88,4.8,68,0
1591,3/8/2019 6:00,-3.08,87.7,5.4,62,0
1592,3/8/2019 7:00,-3.15,87.3,5.7,56,13.46
1593,3/8/2019 8:00,-1.21,87.1,5.8,54,157.08
1594,3/8/2019 9:00,5.86,82.1,4.6,49,267.04
1595,3/8/2019 10:00,16.79,58.24,2.2,50,338.84
1596,3/8/2019 11:00,23.57,49.08,4.2,173,419.63
1597,3/8/2019 12:00,26.15,45.86,5.7,167,461.14
1598,3/8/2019 13:00,28.6,44.34,6.6,183,469
1599,3/8/2019 14:00,31.53,41.01,6.9,180,568.85
1600,3/8/2019 15:00,33.33,43.37,6,183,382.6
1601,3/8/2019 16:00,34.35,41.84,5.2,156,291.72
1602,3/8/2019 17:00,36.17,43.52,5.5,195,194.11
1603,3/8/2019 18:00,34.86,48.1,5.5,180,49.37
1604,3/8/2019 19:00,31.33,58.56,4.9,170,0
1605,3/8/2019 20:00,26.26,60.88,5.1,158,0
1606,3/8/2019 21:00,27.56,60.56,3.2,213,0
1607,3/8/2019 22:00,25.53,67.15,2.4,158,0
1608,3/8/2019 23:00,23.75,73.14,4.4,154,0
1609,3/9/2019 0:00,21.81,81.1,3.2,167,0
1610,3/9/2019 1:00,17.78,85.8,2.5,129,0
1611,3/9/2019 2:00,13.12,89,3.2,123,0
1612,3/9/2019 3:00,11.28,89,3.3,107,0
1613,3/9/2019 4:00,10.45,89.9,3.8,114,0
1614,3/9/2019 5:00,10.18,88.9,4.2,60,0
1615,3/9/2019 6:00,7.84,91.6,3.8,66,0
1616,3/9/2019 7:00,5.56,89.4,3.7,69,14.59
1617,3/9/2019 8:00,9.52,86.1,4.1,61,169.42
1618,3/9/2019 9:00,16.99,71.37,3.1,68,311.92
1619,3/9/2019 10:00,26.89,54.83,0.8,177,511.63
1620,3/9/2019 11:00,30.55,50.06,2.7,243,544.17
1621,3/9/2019 12:00,34.39,39.8,2.3,121,628.32
1622,3/9/2019 13:00,35.7,43.48,4.6,280,637.3
1623,3/9/2019 14:00,36.89,37.64,4.4,271,594.66
1624,3/9/2019 15:00,39.24,37.84,4.3,280,488.07
1625,3/9/2019 16:00,41.12,35.26,4.9,74,355.67
1626,3/9/2019 17:00,40.14,34.08,8.2,126,173.91
1627,3/9/2019 18:00,38.11,36.81,7,114,37.03
1628,3/9/2019 19:00,35.65,42.43,4.9,110,0
1629,3/9/2019 20:00,35.31,45.61,5.7,100,0
1630,3/9/2019 21:00,36.08,41.11,6.4,134,0
1631,3/9/2019 22:00,38.13,45.49,13.7,145,0
1632,3/9/2019 23:00,38.4,50.47,16.7,149,0
1633,3/10/2019 0:00,37.87,51.55,16.7,148,0
1634,3/10/2019 1:00,38.03,56.67,18.7,144,0
1635,3/10/2019 2:00,34.61,81.8,18.4,147,0
1636,3/10/2019 3:00,32.33,91.1,17.2,145,0
1637,3/10/2019 4:00,30.74,90.5,15.5,150,0
1638,3/10/2019 5:00,31.16,90,16.4,155,0
1639,3/10/2019 6:00,32.12,89.2,16.4,154,0
1640,3/10/2019 7:00,33.35,88.3,17.7,159,2.24
1641,3/10/2019 8:00,34.41,86.9,19.9,156,34.78
1642,3/10/2019 9:00,35.56,88.5,19.5,149,62.83
1643,3/10/2019 10:00,35.89,88.9,18.2,152,61.71
1644,3/10/2019 11:00,36.55,88.2,17.9,147,107.71
1645,3/10/2019 12:00,38.08,86.7,17,152,153.71
1646,3/10/2019 13:00,39.28,86.7,16,156,126.79
1647,3/10/2019 14:00,40.26,86.1,15.8,162,155.96
1648,3/10/2019 15:00,40.94,87.1,11.9,165,120.05
1649,3/10/2019 16:00,40.92,89.4,8.2,178,23.56
1650,3/10/2019 17:00,41.18,89.5,7,203,20.2
1651,3/10/2019 18:00,40.4,94.2,4.7,240,2.24
1652,3/10/2019 19:00,38.94,94.7,3.5,312,0
1653,3/10/2019 20:00,38.95,84.5,3.7,305,0
1654,3/10/2019 21:00,39.65,71.89,5.6,287,0
1655,3/10/2019 22:00,39.61,72.44,9.8,289,0
1656,3/10/2019 23:00,38.62,72.7,13.2,269,0
1657,3/11/2019 0:00,37.73,71.16,13.1,280,0
1658,3/11/2019 1:00,37.23,73.21,13.2,283,0
1659,3/11/2019 2:00,36.61,72.83,12.1,281,0
1660,3/11/2019 3:00,36.36,74,8.3,278,0
1661,3/11/2019 4:00,36.24,73.3,6.9,283,0
1662,3/11/2019 5:00,36.03,69.96,9.4,284,0
1663,3/11/2019 6:00,35.74,70.81,8.8,283,0
1664,3/11/2019 7:00,35.5,68.38,6.7,290,5.61
1665,3/11/2019 8:00,35.56,66.67,7.7,290,54.98
1666,3/11/2019 9:00,35.88,65.46,11.2,291,158.2
1667,3/11/2019 10:00,35.94,62.56,11.3,294,210.94
1668,3/11/2019 11:00,36.53,59.55,10.9,306,272.65
1669,3/11/2019 12:00,37.87,62.53,10.5,300,494.8
1670,3/11/2019 13:00,38.79,61.28,9.6,319,537.44
1671,3/11/2019 14:00,39.29,59.5,9.9,316,473.48
1672,3/11/2019 15:00,39.79,57.82,10.2,319,495.92
1673,3/11/2019 16:00,38.71,59.25,11.7,326,344.45
1674,3/11/2019 17:00,36.92,62.38,11.4,319,167.18
1675,3/11/2019 18:00,34.74,67.1,9.7,315,51.61
1676,3/11/2019 19:00,33.22,63.78,9.6,299,0
1677,3/11/2019 20:00,32.52,73.18,10.8,290,0
1678,3/11/2019 21:00,29.67,82.9,11.8,317,0
1679,3/11/2019 22:00,29.59,66.26,11.6,301,0
1680,3/11/2019 23:00,29.4,63.42,10.4,297,0
1681,3/12/2019 0:00,28.82,66.6,10.1,295,0
1682,3/12/2019 1:00,28.75,69.48,10.2,297,0
1683,3/12/2019 2:00,28.24,70.08,10.7,293,0
1684,3/12/2019 3:00,28.05,68.32,11.2,292,0
1685,3/12/2019 4:00,27.98,72.43,11.2,292,0
1686,3/12/2019 5:00,27.95,71.05,10.8,291,0
1687,3/12/2019 6:00,27.97,73.51,10.3,295,0
1688,3/12/2019 7:00,26.99,87.6,9.3,309,1.12
1689,3/12/2019 8:00,26.05,89.6,8.3,309,17.95
1690,3/12/2019 9:00,26.79,73.95,11.6,317,113.32
1691,3/12/2019 10:00,27.74,75.36,13.4,319,180.64
1692,3/12/2019 11:00,27.06,75.36,11.4,311,124.54
1693,3/12/2019 12:00,27.73,74.61,10.6,315,182.89
1694,3/12/2019 13:00,28.41,72.58,9.6,314,253.57
1695,3/12/2019 14:00,30.08,63.35,9.6,318,428.6
1696,3/12/2019 15:00,32.03,63.81,9.5,317,490.31
1697,3/12/2019 16:00,33.41,58.33,9.1,320,370.26
1698,3/12/2019 17:00,33.81,59,8.7,322,207.57
1699,3/12/2019 18:00,33.48,60.82,6.8,320,57.22
1700,3/12/2019 19:00,31.66,66.48,3.6,336,0
1701,3/12/2019 20:00,28.3,80.1,2.6,75,0
1702,3/12/2019 21:00,25.64,83.1,3.3,142,0
1703,3/12/2019 22:00,24.01,85.2,2.7,97,0
1704,3/12/2019 23:00,22.5,86.9,3.3,142,0
1705,3/13/2019 0:00,21.55,87.5,3.1,111,0
1706,3/13/2019 1:00,20.68,90.1,3.5,108,0
1707,3/13/2019 2:00,19.88,90.3,4.5,66,0
1708,3/13/2019 3:00,18.81,91.2,4.7,65,0
1709,3/13/2019 4:00,17.91,91.7,5.1,55,0
1710,3/13/2019 5:00,17.24,91.3,5.7,54,0
1711,3/13/2019 6:00,17.31,90.8,5.4,52,0
1712,3/13/2019 7:00,17.33,91.1,5.4,51,33.66
1713,3/13/2019 8:00,23.54,75.53,6.9,94,200.84
1714,3/13/2019 9:00,30.61,67.38,9,143,259.18
1715,3/13/2019 10:00,32.95,60.34,10,149,258.06
1716,3/13/2019 11:00,36.11,55.07,9.1,150,308.55
1717,3/13/2019 12:00,38.34,51.96,10.5,150,319.77
1718,3/13/2019 13:00,40.7,52.86,10.3,155,284.99
1719,3/13/2019 14:00,42.58,45.72,10.2,155,231.13
1720,3/13/2019 15:00,44.78,43.17,9.1,150,168.3
1721,3/13/2019 16:00,45.34,42.82,9.8,164,74.05
1722,3/13/2019 17:00,44.97,44.49,8.7,168,21.32
1723,3/13/2019 18:00,44.76,43.29,9.2,166,6.73
1724,3/13/2019 19:00,44.08,48.24,7.5,153,0
1725,3/13/2019 20:00,43.71,49.12,9.4,156,0
1726,3/13/2019 21:00,43,51.44,9.3,158,0
1727,3/13/2019 22:00,43.23,51.31,8.7,150,0
1728,3/13/2019 23:00,43.46,54.45,9.5,149,0
1729,3/14/2019 0:00,42.81,55.32,9.3,146,0
1730,3/14/2019 1:00,42.2,56.43,9.1,148,0
1731,3/14/2019 2:00,42.48,58.44,10.7,150,0
1732,3/14/2019 3:00,42.54,58.93,9.1,147,0
1733,3/14/2019 4:00,42.35,60.18,7.6,141,0
1734,3/14/2019 5:00,42.14,58.7,8.9,146,0
1735,3/14/2019 6:00,41.64,59.22,9.4,141,0
1736,3/14/2019 7:00,40.28,62.74,6.1,142,7.85
1737,3/14/2019 8:00,42,58.87,8.6,144,75.17
1738,3/14/2019 9:00,43.78,57.61,8.3,145,104.35
1739,3/14/2019 10:00,48.11,51.25,11.3,153,380.36
1740,3/14/2019 11:00,51.58,48.85,12.7,155,422.99
1741,3/14/2019 12:00,54.9,46.55,11.4,145,378.11
1742,3/14/2019 13:00,57.56,44.34,11.5,146,369.14
1743,3/14/2019 14:00,60.76,40.07,10,137,397.19
1744,3/14/2019 15:00,61.65,42.98,9.1,118,238.99
1745,3/14/2019 16:00,60.85,39.98,11.7,149,175.03
1746,3/14/2019 17:00,59.99,44.73,12,166,99.86
1747,3/14/2019 18:00,57.72,45.61,15.3,153,79.66
1748,3/14/2019 19:00,54.57,52.69,13.1,153,1.12
1749,3/14/2019 20:00,52.79,58.6,13,148,0
1750,3/14/2019 21:00,52.7,64.3,15.8,153,0
1751,3/14/2019 22:00,53.47,69.97,16.6,152,0
1752,3/14/2019 23:00,54.21,72.64,16.2,152,0
1753,3/15/2019 0:00,54.86,73.69,15.3,155,0
1754,3/15/2019 1:00,56.57,73.59,12.2,159,0
1755,3/15/2019 2:00,57.15,73.3,10.3,157,0
1756,3/15/2019 3:00,57.4,72.19,12.1,158,0
1757,3/15/2019 4:00,58.12,71.22,11.8,165,0
1758,3/15/2019 5:00,58.57,74.76,11.4,171,0
1759,3/15/2019 6:00,57.54,76.86,10.2,179,0
1760,3/15/2019 7:00,57.2,86.5,7.5,234,1.12
1761,3/15/2019 8:00,54.5,84.5,7.3,267,52.73
1762,3/15/2019 9:00,56.03,54.03,12.9,247,236.74
1763,3/15/2019 10:00,58.14,48.29,14.9,243,449.92
1764,3/15/2019 11:00,59.31,45.33,14,243,561
1765,3/15/2019 12:00,60.85,42.28,15.8,251,632.81
1766,3/15/2019 13:00,62.17,40.13,16.3,260,623.83
1767,3/15/2019 14:00,63.84,36.63,11,262,593.54
1768,3/15/2019 15:00,64.04,46.35,12.7,259,443.19
1769,3/15/2019 16:00,57.06,63.28,10.1,308,288.35
1770,3/15/2019 17:00,53.89,63.28,8,326,154.84
1771,3/15/2019 18:00,51.37,68.91,7.7,340,33.66
1772,3/15/2019 19:00,47.73,74.16,6.1,318,0
1773,3/15/2019 20:00,45.78,77.54,5.2,320,0
1774,3/15/2019 21:00,44.41,79.95,5,295,0
1775,3/15/2019 22:00,41.04,83,10.6,317,0
1776,3/15/2019 23:00,40.22,74.13,9,282,0
1777,3/16/2019 0:00,40.14,71.55,10.8,279,0
1778,3/16/2019 1:00,40,68.72,9.8,276,0
1779,3/16/2019 2:00,39.14,75.4,13.1,283,0
1780,3/16/2019 3:00,37.17,82.2,11.9,266,0
1781,3/16/2019 4:00,36.1,75.68,11.3,264,0
1782,3/16/2019 5:00,36.05,71.22,12,273,0
1783,3/16/2019 6:00,35.23,72.67,13.4,277,0
1784,3/16/2019 7:00,33.82,79.54,9.9,306,6.73
1785,3/16/2019 8:00,32.85,69.32,10.8,302,22.44
1786,3/16/2019 9:00,32.23,70.71,9.6,317,66.2
1787,3/16/2019 10:00,32.46,65.67,8.6,323,118.93
1788,3/16/2019 11:00,33.15,60.41,11.4,314,113.32
1789,3/16/2019 12:00,33.2,59.5,11.7,315,155.96
1790,3/16/2019 13:00,32.98,53.89,13.4,298,152.59
1791,3/16/2019 14:00,33.11,72.35,16.4,284,177.28
1792,3/16/2019 15:00,32.05,56.51,9.6,306,194.11
1793,3/16/2019 16:00,34.33,50.58,14.3,285,225.52
1794,3/16/2019 17:00,32.43,78.72,13,305,118.93
1795,3/16/2019 18:00,30.46,60.75,12.8,291,32.54
1796,3/16/2019 19:00,29.48,75.79,10.3,296,1.12
1797,3/16/2019 20:00,29.19,65.84,11.1,290,0
1798,3/16/2019 21:00,28.61,76.16,11.6,283,0
1799,3/16/2019 22:00,27.09,85.7,9,290,0
1800,3/16/2019 23:00,26.96,91.4,8.7,284,0
1801,3/17/2019 0:00,24.35,92,6.8,302,0
1802,3/17/2019 1:00,23.96,84.3,5.3,285,0
1803,3/17/2019 2:00,25,73.21,7.6,284,0
1804,3/17/2019 3:00,25.49,69.87,8.2,285,0
1805,3/17/2019 4:00,25.62,66.86,12.3,285,0
1806,3/17/2019 5:00,24.82,73.94,11.6,298,0
1807,3/17/2019 6:00,24.32,71.41,9.4,303,0
1808,3/17/2019 7:00,23.89,71.17,7.7,298,7.85
1809,3/17/2019 8:00,23.68,75.56,8.5,307,43.76
1810,3/17/2019 9:00,23.72,60.59,9.6,296,172.79
1811,3/17/2019 10:00,25.38,64.45,11.3,301,311.92
1812,3/17/2019 11:00,25.75,68.42,10.5,309,348.94
1813,3/17/2019 12:00,26.67,63.15,11.3,313,557.63
1814,3/17/2019 13:00,28.26,58.95,10.3,318,644.03
1815,3/17/2019 14:00,29.24,55.17,10.1,324,479.09
1816,3/17/2019 15:00,31.21,48.05,10.2,320,483.58
1817,3/17/2019 16:00,31.3,48.16,10.1,323,219.91
1818,3/17/2019 17:00,31.3,51.24,9.3,324,135.76
1819,3/17/2019 18:00,30.28,56.95,7,337,49.37
1820,3/17/2019 19:00,28.98,59.26,3.6,1,1.12
1821,3/17/2019 20:00,28.08,74.75,1.6,86,0
1822,3/17/2019 21:00,25.42,79.7,2.7,145,0
1823,3/17/2019 22:00,23.51,82.9,2.9,152,0
1824,3/17/2019 23:00,21.8,81.5,3.7,146,0
1825,3/18/2019 0:00,20.46,84.9,3.7,134,0
1826,3/18/2019 1:00,19.4,84.3,3.8,125,0
1827,3/18/2019 2:00,20.29,72.72,3.6,272,0
1828,3/18/2019 3:00,22.95,72.99,3.9,281,0
1829,3/18/2019 4:00,18.77,87,3.7,139,0
1830,3/18/2019 5:00,17.6,89.2,3.3,134,0
1831,3/18/2019 6:00,17.33,91.2,3.1,125,0
1832,3/18/2019 7:00,19.2,88.1,3.5,143,17.95
1833,3/18/2019 8:00,22.96,80.8,2.9,152,142.49
1834,3/18/2019 9:00,26.11,81.2,3.7,257,208.69
1835,3/18/2019 10:00,29.74,69.87,3.3,289,483.58
1836,3/18/2019 11:00,32.27,60.72,4.6,310,388.21
1837,3/18/2019 12:00,33.63,57.09,6,268,439.82
1838,3/18/2019 13:00,34.27,81.3,6.9,313,400.55
1839,3/18/2019 14:00,33.05,70.27,3.6,270,298.45
1840,3/18/2019 15:00,35.63,64.68,6.1,332,366.89
1841,3/18/2019 16:00,31.26,92.3,6.3,343,123.42
1842,3/18/2019 17:00,31.86,83.4,2.8,233,118.93
1843,3/18/2019 18:00,32.25,84.2,4.7,202,59.47
1844,3/18/2019 19:00,30.34,93.2,5,342,1.12
1845,3/18/2019 20:00,27.99,93.8,1.3,153,0
1846,3/18/2019 21:00,25.69,94,2.4,127,0
1847,3/18/2019 22:00,24.45,94.6,3.4,147,0
1848,3/18/2019 23:00,25.72,94.3,3.1,149,0
1849,3/19/2019 0:00,24.91,94.2,3,152,0
1850,3/19/2019 1:00,23.33,94,3.2,138,0
1851,3/19/2019 2:00,21.88,94,2.8,128,0
1852,3/19/2019 3:00,20.69,92.8,2.5,104,0
1853,3/19/2019 4:00,19.3,93.4,3.1,104,0
1854,3/19/2019 5:00,18.83,92.4,2.9,84,0
1855,3/19/2019 6:00,17.77,92.8,3,84,0
1856,3/19/2019 7:00,17.49,93.3,2.9,89,34.78
1857,3/19/2019 8:00,21.45,94.2,3.3,97,99.86
1858,3/19/2019 9:00,27.01,92,2.8,66,106.59
1859,3/19/2019 10:00,30.32,77.88,3.2,340,291.72
1860,3/19/2019 11:00,33.18,73.49,5,295,469
1861,3/19/2019 12:00,35.89,67.42,5.3,302,587.93
1862,3/19/2019 13:00,37.82,58.6,4.8,316,492.56
1863,3/19/2019 14:00,40.02,49.63,6.8,292,497.05
1864,3/19/2019 15:00,40.32,54.51,7.5,303,336.6
1865,3/19/2019 16:00,39.8,57.9,6.6,311,230.01
1866,3/19/2019 17:00,39.48,51.34,3.9,325,140.25
1867,3/19/2019 18:00,39.01,55.78,3.6,329,51.61
1868,3/19/2019 19:00,35.47,73.74,2.6,61,1.12
1869,3/19/2019 20:00,30.45,76.19,3.2,104,0
1870,3/19/2019 21:00,28.79,81.4,3.3,112,0
1871,3/19/2019 22:00,27.12,85.1,3.1,100,0
1872,3/19/2019 23:00,26.2,87.1,3,79,0
1873,3/20/2019 0:00,25.23,89.6,3.4,80,0
1874,3/20/2019 1:00,24.01,90.4,3.5,90,0
1875,3/20/2019 2:00,24.28,90,2.3,87,0
1876,3/20/2019 3:00,24.98,84.4,3,129,0
1877,3/20/2019 4:00,24.35,91.3,2.7,101,0
1878,3/20/2019 5:00,25.07,84.6,6,148,0
1879,3/20/2019 6:00,26.99,78.67,6.4,159,0
1880,3/20/2019 7:00,27.44,76.42,6.6,154,24.68
1881,3/20/2019 8:00,31.57,65.62,6,143,154.84
1882,3/20/2019 9:00,37.36,56,5.9,142,314.16
1883,3/20/2019 10:00,41.88,43.3,6.7,181,463.39
1884,3/20/2019 11:00,44.97,43.44,6.7,212,576.71
1885,3/20/2019 12:00,46.71,37.31,9.1,238,641.78
1886,3/20/2019 13:00,49.19,32.82,7.9,186,648.52
1887,3/20/2019 14:00,50.77,30.47,8.2,200,617.1
1888,3/20/2019 15:00,51.55,32.56,9.9,175,521.73
1889,3/20/2019 16:00,51.96,29.05,9.9,179,394.94
1890,3/20/2019 17:00,50.97,32.84,9.6,177,237.86
1891,3/20/2019 18:00,48.07,37.64,9.6,169,66.2
1892,3/20/2019 19:00,44.71,40.26,9.2,155,1.12
1893,3/20/2019 20:00,43.96,40.69,9.7,162,0
1894,3/20/2019 21:00,42.56,46.46,8.6,151,0
1895,3/20/2019 22:00,42.13,46.73,10.2,151,0
1896,3/20/2019 23:00,42.19,47.97,10.5,155,0
1897,3/21/2019 0:00,41.31,50.33,10,153,0
1898,3/21/2019 1:00,40.43,50.18,11.1,155,0
1899,3/21/2019 2:00,40.54,48.94,10.8,156,0
1900,3/21/2019 3:00,39.92,55.16,9.5,152,0
1901,3/21/2019 4:00,38.88,60.77,8.5,146,0
1902,3/21/2019 5:00,38.66,65.51,8.1,152,0
1903,3/21/2019 6:00,38.18,70.48,6.7,138,0
1904,3/21/2019 7:00,37.42,73.58,9.3,115,8.98
1905,3/21/2019 8:00,37.92,73.25,9.6,118,52.73
1906,3/21/2019 9:00,39.75,71.7,6.4,132,80.78
1907,3/21/2019 10:00,41.24,72.57,8.7,149,143.62
1908,3/21/2019 11:00,43.99,68.67,10.9,154,252.45
1909,3/21/2019 12:00,46.54,70.85,11.5,160,334.36
1910,3/21/2019 13:00,46.58,73.62,12.2,161,214.3
1911,3/21/2019 14:00,45.26,81.9,12.6,151,212.06
1912,3/21/2019 15:00,44.47,86.3,12.7,152,132.4
1913,3/21/2019 16:00,42.97,90.7,8.3,148,65.08
1914,3/21/2019 17:00,41.72,90.3,8.4,143,40.39
1915,3/21/2019 18:00,40.02,92.4,8.8,138,16.83
1916,3/21/2019 19:00,38.2,93.6,5.9,117,1.12
1917,3/21/2019 20:00,38.35,94,1.8,18,0
1918,3/21/2019 21:00,38.45,95.3,2.2,358,0
1919,3/21/2019 22:00,38.16,96.1,2.4,317,0
1920,3/21/2019 23:00,37.91,96.7,3.6,322,0
1921,3/22/2019 0:00,37.77,97,4.2,62,0
1922,3/22/2019 1:00,36.91,96.7,6.1,126,0
1923,3/22/2019 2:00,36.4,96,2.6,51,0
1924,3/22/2019 3:00,35.93,96.1,3.5,349,0
1925,3/22/2019 4:00,36.65,97.3,5.5,317,0
1926,3/22/2019 5:00,37.08,97.8,10.7,318,0
1927,3/22/2019 6:00,36.63,97.5,11.5,312,0
1928,3/22/2019 7:00,35.69,95.4,11.8,314,2.24
1929,3/22/2019 8:00,34.85,93.5,10.4,321,15.71
1930,3/22/2019 9:00,35.19,91.4,10.3,317,62.83
1931,3/22/2019 10:00,35.95,88.6,10.8,312,108.83
1932,3/22/2019 11:00,37.28,84.2,11.9,317,238.99
1933,3/22/2019 12:00,37.43,88.4,12.2,314,181.76
1934,3/22/2019 13:00,36.08,90.1,10.1,314,89.76
1935,3/22/2019 14:00,37.35,90.4,10.8,321,243.47
1936,3/22/2019 15:00,36.75,88.2,10.1,310,108.83
1937,3/22/2019 16:00,36.5,87.2,11.4,303,78.54
1938,3/22/2019 17:00,36.36,88.5,11.7,310,50.49
1939,3/22/2019 18:00,33.15,94.4,14.7,305,11.22
1940,3/22/2019 19:00,31.15,89.4,14.8,306,0
1941,3/22/2019 20:00,29.98,94.8,15.7,305,0
1942,3/22/2019 21:00,27.81,96.4,13.6,302,0
1943,3/22/2019 22:00,26.29,94.9,16,308,0
1944,3/22/2019 23:00,25.08,93.4,15.2,303,0
1945,3/23/2019 0:00,24.4,93,13.7,302,0
1946,3/23/2019 1:00,24.46,92,14.3,302,0
1947,3/23/2019 2:00,24.33,93.7,15.1,307,0
1948,3/23/2019 3:00,24.27,88.5,14.5,309,0
1949,3/23/2019 4:00,24.47,82.2,16.5,310,0
1950,3/23/2019 5:00,23.72,77.23,16.3,305,0
1951,3/23/2019 6:00,22.91,75.96,17.3,307,0
1952,3/23/2019 7:00,22.42,76.93,15.9,307,13.46
1953,3/23/2019 8:00,22.26,72.37,13.6,308,77.42
1954,3/23/2019 9:00,22.64,65.5,15,309,293.96
1955,3/23/2019 10:00,23.98,62.84,15.5,318,523.97
1956,3/23/2019 11:00,25.69,60.68,14.3,319,638.42
1957,3/23/2019 12:00,27.49,56.48,16.3,317,703.49
1958,3/23/2019 13:00,29.49,56.43,15,317,711.35
1959,3/23/2019 14:00,31.27,58.18,13.8,317,665.35
1960,3/23/2019 15:00,33.1,53.7,13.6,318,562.12
1961,3/23/2019 16:00,34.69,51.66,13.3,317,412.9
1962,3/23/2019 17:00,35.76,45.71,11.6,321,250.21
1963,3/23/2019 18:00,35.75,45.74,11.1,312,89.76
1964,3/23/2019 19:00,33.94,55.29,7.7,312,3.37
1965,3/23/2019 20:00,32.13,54.83,5,285,0
1966,3/23/2019 21:00,31.73,57.78,5.9,283,0
1967,3/23/2019 22:00,30.48,60.47,4,278,0
1968,3/23/2019 23:00,27.11,79.02,2.9,160,0
1969,3/24/2019 0:00,23.86,85.2,3.4,144,0
1970,3/24/2019 1:00,21.91,87,3.7,137,0
1971,3/24/2019 2:00,20.76,89.1,3.9,136,0
1972,3/24/2019 3:00,20.81,85.1,5,148,0
1973,3/24/2019 4:00,22.6,78.3,5.6,154,0
1974,3/24/2019 5:00,22.61,76.92,6,153,0
1975,3/24/2019 6:00,22.35,76.09,5.7,157,0
1976,3/24/2019 7:00,23.28,73.26,5.8,166,39.27
1977,3/24/2019 8:00,29.65,64.07,5.9,156,187.37
1978,3/24/2019 9:00,36.99,45.82,5,204,329.87
1979,3/24/2019 10:00,40.17,45.25,6.5,244,324.26
1980,3/24/2019 11:00,41.67,43.75,5.3,236,222.16
1981,3/24/2019 12:00,42.97,47.11,6.9,236,284.99
1982,3/24/2019 13:00,44.15,40.76,8.2,246,342.21
1983,3/24/2019 14:00,45.64,39.84,6.7,236,270.4
1984,3/24/2019 15:00,45.49,39.71,7.6,244,127.91
1985,3/24/2019 16:00,45.94,39.44,6.2,237,96.49
1986,3/24/2019 17:00,45.86,43.99,4,170,81.91
1987,3/24/2019 18:00,46.03,48.14,1.1,59,35.9
1988,3/24/2019 19:00,42.36,61.76,2.7,160,2.24
1989,3/24/2019 20:00,36.61,72.71,4.4,135,0
1990,3/24/2019 21:00,33.47,74.46,3.6,135,0
1991,3/24/2019 22:00,31.51,82.9,3.6,105,0
1992,3/24/2019 23:00,29.94,84.4,3.8,124,0
1993,3/25/2019 0:00,29.15,77.99,3.4,88,0
1994,3/25/2019 1:00,34.3,71.49,4.8,300,0
1995,3/25/2019 2:00,34.68,87.7,7.9,309,0
1996,3/25/2019 3:00,31.62,87.6,6.7,307,0
1997,3/25/2019 4:00,30.47,89.3,7.1,311,0
1998,3/25/2019 5:00,29.38,82,7.6,324,0
1999,3/25/2019 6:00,28.27,57.18,8.6,338,0
2000,3/25/2019 7:00,28.16,42.49,6.1,355,13.46
2001,3/25/2019 8:00,28.59,37.9,7.9,22,114.44
2002,3/25/2019 9:00,30.29,35.82,7.4,8,357.92
2003,3/25/2019 10:00,31.64,33.25,8.5,336,522.85
2004,3/25/2019 11:00,32.91,37.65,7.9,346,641.78
2005,3/25/2019 12:00,34.52,34.39,7,345,710.23
2006,3/25/2019 13:00,35.61,42.53,8,309,718.08
2007,3/25/2019 14:00,36.66,38.87,9,307,649.64
2008,3/25/2019 15:00,36.99,32.69,10.9,323,443.19
2009,3/25/2019 16:00,37.33,33.36,9.2,344,436.46
2010,3/25/2019 17:00,37.54,34.4,8.6,340,260.3
2011,3/25/2019 18:00,36.48,36.35,7.3,338,95.37
2012,3/25/2019 19:00,34.2,47.73,4.2,333,3.37
2013,3/25/2019 20:00,31.07,48.37,2.7,336,0
2014,3/25/2019 21:00,29.41,49.52,4.1,344,0
2015,3/25/2019 22:00,27.89,43.85,4.1,344,0
2016,3/25/2019 23:00,26.7,53.05,3.5,337,0
2017,3/26/2019 0:00,25.03,53.13,2.5,320,0
2018,3/26/2019 1:00,25.22,55.15,5.7,333,0
2019,3/26/2019 2:00,25.37,60.26,6.1,333,0
2020,3/26/2019 3:00,24.68,64.75,6.6,333,0
2021,3/26/2019 4:00,23.8,67.38,4.7,330,0
2022,3/26/2019 5:00,21.18,81.6,3,127,0
2023,3/26/2019 6:00,18.72,84,2.4,105,0
2024,3/26/2019 7:00,18.9,83.6,2.1,108,65.08
2025,3/26/2019 8:00,24.27,68.03,4.7,321,232.25
2026,3/26/2019 9:00,28.19,49.72,6.1,346,370.26
2027,3/26/2019 10:00,30.58,32.62,7.6,327,523.97
2028,3/26/2019 11:00,32.51,41.92,9.3,327,644.03
2029,3/26/2019 12:00,33.05,41.74,10.8,317,714.71
2030,3/26/2019 13:00,33.6,39.08,10.9,308,721.45
2031,3/26/2019 14:00,34.74,35.17,11.3,304,678.81
2032,3/26/2019 15:00,35.72,32.22,11.3,316,577.83
2033,3/26/2019 16:00,36.19,33.69,10.4,321,430.85
2034,3/26/2019 17:00,35.95,32.23,9.3,341,267.04
2035,3/26/2019 18:00,34.11,30.65,8.8,344,100.98
