Plot Title: DL5,,,,,,,,,,
#,"Date Time, GMT-05:00","Temp, °C (LGR S/N: 20098520, SEN S/N: 10762331, LBL: Tamb)","RH, % (LGR S/N: 21098500, SEN S/N: 10263331)","Wind Speed, m/s (LGR S/N: 20198500, SEN S/N: 21706789)","Wind Direction, ø (LGR S/N: 20198500, SEN S/N: 21706789)","Solar Radiation, W/m² (LGR S/N: 20034090, SEN S/N: 23073988)","Precipitation, Inches  (LGR S/N: 20034090, SEN S/N: 23073988)","DewPt, °C (LGR S/N: 20495520, SEN S/N: 10232331, LBL: Tamb)","SkyCover, Fraction (LGR S/N: 20075520, SEN S/N: 10734331, LBL: Tamb)","Gust Speed, m/s (LGR S/N: 20054090, SEN S/N: 20896535)"
11647,4/30/2020 7:00,12.38,83.5,3.822,140.8,10,0,9.08,1,6.491
11648,4/30/2020 8:00,12.65,84.3,4.077,141.4,31.98,0,9.51,1,6.241
11649,4/30/2020 9:00,13.07,82.2,4.497,145.7,118.97,0.05,9.51,1,8.565
11650,4/30/2020 10:00,14.25,80.1,4.707,143.3,213.88,0.03,10.27,1,7.492
11651,4/30/2020 11:00,15.06,77.07,4.417,138.3,337.39,0.02,10.48,0.8,6.527
11652,4/30/2020 12:00,15.62,78.75,4.417,140.1,257.72,0.02,11.37,1,6.849
11653,4/30/2020 13:00,16.33,80.4,4.238,140.1,381.35,0.03,12.41,1,7.099
11654,4/30/2020 14:00,16.08,88,3.858,139,318.08,0.02,13.68,1,6.598
11655,4/30/2020 15:00,15.44,90.6,3.335,133.9,214.57,0.02,13.56,1,4.953
11656,4/30/2020 16:00,15.59,90.7,2.933,145.7,138.86,0.05,13.73,1,4.739
11657,4/30/2020 17:00,15.73,91.7,3.581,150,110.72,0.09,14.07,1,5.919
11658,4/30/2020 18:00,14.93,93.6,2.021,198.2,26.63,0.34,13.65,0.8,4.667
11659,4/30/2020 19:00,13.27,94.6,1.341,159.6,9.65,0.37,12.19,0.8,2.955
11660,4/30/2020 20:00,13.06,96.7,1.127,117.9,2.79,0.27,12.4,0.8,1.846
11661,4/30/2020 21:00,12.88,96.7,1.355,125.2,0,0.11,12.22,0.8,1.954
11662,4/30/2020 22:00,12.77,97.2,1.444,125.7,0,0.15,12.21,1,2.24
11663,4/30/2020 23:00,12.68,97,0.773,163.6,0,0.11,12.08,0.8,1.524
11664,5/1/2020 0:00,12.4,97.3,1.059,271.2,0,0.18,11.86,0.8,2.526
11665,5/1/2020 1:00,11.85,96.5,0.755,316.8,0,0.05,11.15,1,1.663
11666,5/1/2020 2:00,11.53,96.6,0.38,170.3,0,0,10.85,0.8,0.845
11667,5/1/2020 3:00,10.8,96.7,0.398,136.7,0,0,10.14,0.8,0.881
11668,5/1/2020 4:00,9.74,98.6,0.429,113.1,0,0,9.46,0.8,0.773
11669,5/1/2020 5:00,8.67,99.2,0.505,107.9,0,0,8.51,0.2,0.809
11670,5/1/2020 6:00,7.66,99.4,0.273,120.2,0.12,0,7.54,0.2,0.697
11671,5/1/2020 7:00,7.73,99.9,0.241,125.3,23.38,0,7.71,1,0.738
11672,5/1/2020 8:00,8.85,100,0.393,290.9,108.51,0,8.85,1,0.952
11673,5/1/2020 9:00,9.71,99.1,0.818,298.8,160.84,0,9.53,1,1.663
11674,5/1/2020 10:00,10.62,91.2,1.247,306.7,231.55,0,8.86,1,2.454
11675,5/1/2020 11:00,10.9,79.88,1.507,311,216.9,0,6.88,0.8,2.562
11676,5/1/2020 12:00,11.55,76.97,1.547,320.8,306.45,0,6.94,0.8,2.664
11677,5/1/2020 13:00,12.63,70.53,1.775,322.9,649.42,0,6.73,0.5,3.17
11678,5/1/2020 14:00,14.04,72.16,1.855,306.7,804.45,0,8.47,0.8,3.134
11679,5/1/2020 15:00,14.03,76.72,1.717,307.2,323.2,0,9.37,0.8,2.883
11680,5/1/2020 16:00,14,81.9,1.846,310.4,200.27,0,10.38,1,3.134
11681,5/1/2020 17:00,12.59,86,2.199,318.1,108.97,0,9.79,1,3.737
11682,5/1/2020 18:00,11.3,94,2.253,313.8,65.94,0,10.1,1,3.988
11683,5/1/2020 19:00,9.57,97.1,2.012,312.9,31.87,0.01,8.99,1,4.023
11684,5/1/2020 20:00,9.07,97.7,1.502,316.7,6.86,0.01,8.61,1,2.919
11685,5/1/2020 21:00,9.03,97.4,1.256,319.7,0.12,0,8.51,1,2.092
11686,5/1/2020 22:00,9.2,96,1.283,326.7,0,0,8.4,1,2.275
11687,5/1/2020 23:00,9.02,95.9,0.876,330.1,0,0,8.2,0.8,1.699
11688,5/2/2020 0:00,8.61,94.9,0.612,320.8,0,0,7.59,0,1.274
11689,5/2/2020 1:00,7.37,94.2,0.143,59.89,0,0,6.21,0,0.452
11690,5/2/2020 2:00,5.11,96.9,0.313,123.5,0,0,4.49,0,0.63
11691,5/2/2020 3:00,4.03,97.4,0.402,144.7,0,0,3.51,0,0.697
11692,5/2/2020 4:00,4.59,99.4,0.452,126.9,0.35,0,4.47,0,0.809
11693,5/2/2020 5:00,4.46,100,0.697,146.3,0,0,4.46,0,1.024
11694,5/2/2020 6:00,3.17,100,0.823,142.1,0.12,0,3.17,0,1.203
11695,5/2/2020 7:00,3.12,100,0.644,128.6,38.03,0,3.12,0,0.881
11696,5/2/2020 8:00,5.41,99.4,0.84,134.3,167.94,0,5.29,0,1.238
11697,5/2/2020 9:00,8.68,82.6,0.55,137.1,369.02,0,5.2,0,1.131
11698,5/2/2020 10:00,11.29,63.19,0.581,277.3,506.6,0,3.93,0,1.775
11699,5/2/2020 11:00,13.71,55.26,1.355,301.6,665.7,0,4.76,0,2.526
11700,5/2/2020 12:00,15.44,44.34,1.265,309.7,657.21,0,4.31,0,2.49
11701,5/2/2020 13:00,16.56,45.44,0.97,318.5,571.5,0,5.65,0,2.132
11702,5/2/2020 14:00,17.7,46.22,1.444,281,784.79,0,6.94,0,2.919
11703,5/2/2020 15:00,18.77,41.17,1.292,263.3,572.89,0,7.01,0,2.454
11704,5/2/2020 16:00,19.22,47.87,1.659,270.8,477.06,0,8.8,0.8,2.986
11705,5/2/2020 17:00,19.53,43.41,1.35,210.7,408.91,0,8.21,0.5,2.562
11706,5/2/2020 18:00,18.52,38.52,1.006,195.2,74.08,0,6.23,0.8,2.092
11707,5/2/2020 19:00,17.96,50.74,0.639,178.3,41.4,0,8.11,1,1.489
11708,5/2/2020 20:00,16.69,53.38,1.095,171.8,3.72,0,7.36,1,3.277
11709,5/2/2020 21:00,14.14,75.38,1.377,123.6,0,0,9.21,1,2.526
11710,5/2/2020 22:00,13.38,78.67,1.015,117.4,0,0.01,9.11,1,1.989
11711,5/2/2020 23:00,12.53,75.49,1.18,127.6,0,0,7.63,1,1.811
11712,5/3/2020 0:00,12.96,69.7,1.587,133.5,0,0,6.9,1,2.275
11713,5/3/2020 1:00,13.08,80.7,1.913,143.3,0.12,0.01,9.22,1,2.986
11714,5/3/2020 2:00,12.17,74.4,1.417,135.8,0,0,7.05,1,2.275
11715,5/3/2020 3:00,13.07,70.6,1.578,144,0,0,7.19,0.8,2.7
11716,5/3/2020 4:00,13.18,67.86,1.605,143.8,0,0,6.75,0.5,2.7
11717,5/3/2020 5:00,12.78,70.47,1.091,151.4,0,0,6.87,0.8,1.811
11718,5/3/2020 6:00,11.01,84.5,0.662,134.2,0,0,7.91,0,1.024
11719,5/3/2020 7:00,12.6,73.87,1.203,303.4,29.19,0,7.37,0,2.24
11720,5/3/2020 8:00,14.43,66.43,0.916,305.8,166.31,0,7.71,0,1.524
11721,5/3/2020 9:00,15.83,53.36,1.283,313.4,349.37,0,6.5,0,2.092
11722,5/3/2020 10:00,17.38,48.35,1.042,291.5,514.74,0,7.05,0,1.989
11723,5/3/2020 11:00,18.72,44.6,1.113,289.3,660.12,0,7.64,0,2.056
11724,5/3/2020 12:00,20.1,45.33,0.966,288.4,773.51,0,9.17,0,2.021
11725,5/3/2020 13:00,21.12,44.12,1.507,283.4,674.42,0,9.95,0.2,3.344
11726,5/3/2020 14:00,22.08,38.33,2.235,262.5,662.91,0,9.74,0.8,4.381
11727,5/3/2020 15:00,23.03,34.81,2.365,269.7,558.94,0,9.99,0.2,3.988
11728,5/3/2020 16:00,23.75,35.4,2.441,281.8,564.64,0,10.83,0.5,4.453
11729,5/3/2020 17:00,23.84,39.29,2.32,305.2,474.27,0,11.7,0.2,4.667
11730,5/3/2020 18:00,23.13,36.83,2.602,313.4,332.27,0,10.49,0.5,4.596
11731,5/3/2020 19:00,21.94,35.69,2.396,309.5,227.6,0,9.08,0.2,4.171
11732,5/3/2020 20:00,20.16,48.41,2.039,310.6,53.5,0,9.84,0.2,3.885
11733,5/3/2020 21:00,18.08,59.03,1.341,342.1,0.23,0,9.88,0,2.454
11734,5/3/2020 22:00,14.79,46.99,2.039,338.8,0,0,4.19,0,4.171
11735,5/3/2020 23:00,13.11,52.38,0.84,305.4,0,0,3.59,0,2.24
11736,5/4/2020 0:00,11.62,62.05,0.478,264.7,0,0,4.03,0,0.952
11737,5/4/2020 1:00,10.87,55.74,1.082,314.9,0,0,2.02,0,1.775
11738,5/4/2020 2:00,10.18,64.53,0.621,279.5,0,0,3.08,0.2,1.341
11739,5/4/2020 3:00,7.67,82.4,0.572,133.9,0,0,4.15,0.5,0.916
11740,5/4/2020 4:00,5.73,86.5,0.648,111.8,0,0,3.03,0,0.881
11741,5/4/2020 5:00,4.91,88.4,0.671,126.5,0,0,2.59,0.8,1.203
11742,5/4/2020 6:00,5.13,89.1,0.465,101.6,0.12,0,2.95,0.5,0.845
11743,5/4/2020 7:00,4.81,90.7,0.465,114.3,31.63,0,2.95,0.8,0.697
11744,5/4/2020 8:00,6.3,78.41,0.376,274.7,51.87,0,1.98,1,1.131
11745,5/4/2020 9:00,7.94,76.15,1.363,306,44.19,0,3.17,1,3.205
11746,5/4/2020 10:00,7.25,89.7,1.547,306.7,53.03,0,5.19,1,3.241
11747,5/4/2020 11:00,6.13,94.5,1.699,302.9,105.72,0,5.03,1,2.736
11748,5/4/2020 12:00,6.09,94.9,1.895,306.7,119.56,0,5.07,1,3.38
11749,5/4/2020 13:00,6.1,87.2,2.123,303.6,218.18,0,3.54,1,3.63
11750,5/4/2020 14:00,6,90.4,2.168,307.2,189.69,0,4.08,1,3.849
11751,5/4/2020 15:00,6.13,84.8,2.034,312.3,104.9,0,3.09,1,3.344
11752,5/4/2020 16:00,6.45,86.1,1.869,310.7,64.66,0,3.67,1,3.38
11753,5/4/2020 17:00,6.38,81.3,1.699,310.1,66.52,0,2.64,1,3.022
11754,5/4/2020 18:00,6.62,76.14,1.811,312.2,75.6,0,1.84,1,3.415
11755,5/4/2020 19:00,6.78,74.59,1.757,310.9,27.68,0,1.7,1,3.094
11756,5/4/2020 20:00,7,70.67,1.605,304.5,33.26,0,1.13,0.5,2.919
11757,5/4/2020 21:00,6.46,75.05,0.773,299.1,0.7,0,1.47,0,1.775
11758,5/4/2020 22:00,5.3,80.9,0.505,281.1,0,0,1.48,0,0.952
11759,5/4/2020 23:00,4.22,77.48,0.782,296,0,0,-0.28,0.8,1.596
11760,5/5/2020 0:00,4.83,64.08,1.614,303.9,0,0,-2.36,0.8,2.986
11761,5/5/2020 1:00,4.34,61.03,1.873,301.9,0,0,-3.45,0.8,3.491
11762,5/5/2020 2:00,3.68,65.74,1.659,307.3,0,0,-3.17,0,2.812
11763,5/5/2020 3:00,2.53,72.29,1.363,310.3,0,0,-3.01,0,2.772
11764,5/5/2020 4:00,1.82,79.52,1.426,301.1,0,0,-2.28,0,2.664
11765,5/5/2020 5:00,1.51,70.8,1.377,314.7,0,0,-4.33,0,2.49
11766,5/5/2020 6:00,0.66,71.81,1.037,322.7,0.12,0,-4.98,0,1.775
11767,5/5/2020 7:00,0.39,71.18,1.037,353.1,47.57,0,-5.37,0,1.699
11768,5/5/2020 8:00,1.29,67.62,1.533,334.8,196.08,0,-5.18,0,2.772
11769,5/5/2020 9:00,2.08,62.6,1.882,315.2,373.44,0,-5.4,99999,3.058
11770,5/5/2020 10:00,2.98,60.91,1.779,293.2,544.52,0,-4.83,0,2.812
11771,5/5/2020 11:00,3.89,53.5,1.931,287.5,668.14,0,-5.41,0,2.955
11772,5/5/2020 12:00,5.01,52.23,1.703,306.5,732.46,0,-4.55,0,3.094
11773,5/5/2020 13:00,6.17,48.6,1.73,307.1,756.07,0,-4.11,0,2.919
11774,5/5/2020 14:00,7.01,46.04,1.676,290.5,768.74,0,-3.79,0,2.772
11775,5/5/2020 15:00,8.15,43.35,1.909,296.4,800.84,0,-3.18,0,3.241
11776,5/5/2020 16:00,9.1,39.58,1.811,299.7,712.45,0,-2.98,0,3.277
11777,5/5/2020 17:00,9.59,40.43,1.676,292.2,564.64,0,-2.33,0,3.277
11778,5/5/2020 18:00,9.68,39.06,1.757,307.7,388.09,0,-2.51,0,2.736
11779,5/5/2020 19:00,8.95,33.04,1.645,343.9,187.36,0,-4.44,0,2.633
11780,5/5/2020 20:00,7.4,27.84,1.234,3.08,45.59,0,-7.03,0,2.342
11781,5/5/2020 21:00,5.7,49.1,0.51,338.2,0.35,0,-4.48,0,1.489
11782,5/5/2020 22:00,2.54,70.43,0.55,29.7,0,0,-3.37,0,1.055
11783,5/5/2020 23:00,0.27,74.77,0.604,97,0,0,-4.78,0,0.988
11784,5/6/2020 0:00,-0.46,76.56,0.492,65.79,0,0,-5.15,0,0.916
11785,5/6/2020 1:00,-0.74,83.9,0.563,94.9,0,0,-3.96,0,0.916
11786,5/6/2020 2:00,-1.29,85.9,0.447,128.7,0,0,-4.11,0,0.809
11787,5/6/2020 3:00,-1.93,87,0.662,92.9,0,0,-4.53,0,0.988
11788,5/6/2020 4:00,-1.28,84.1,0.469,99.2,0,0,-4.46,0,0.773
11789,5/6/2020 5:00,-0.97,85.9,0.353,130.6,0,0,-3.79,0,0.773
11790,5/6/2020 6:00,-0.8,89.7,0.411,95.8,0.47,0,-2.86,0.2,0.738
11791,5/6/2020 7:00,-0.43,87.3,0.367,104.4,14.54,0,-2.97,0.8,0.666
11792,5/6/2020 8:00,0.53,80.3,0.322,339.8,42.57,0,-3.41,0.8,0.697
11793,5/6/2020 9:00,1.81,77.24,0.34,96.4,98.97,0,-2.74,0.2,0.63
11794,5/6/2020 10:00,2.99,72.96,0.38,260.1,122,0,-2.41,0.8,1.131
11795,5/6/2020 11:00,3.87,72.6,0.845,255.7,143.86,0,-1.61,0.8,1.203
11796,5/6/2020 12:00,4.23,81.7,1.001,296.5,130.14,0,0.57,1,1.489
11797,5/6/2020 13:00,4.77,82.4,0.836,323.3,187.01,0,1.25,1,1.377
11798,5/6/2020 14:00,5.89,84.3,0.635,340.3,281.56,0,2.75,1,1.417
11799,5/6/2020 15:00,7.47,79.38,0.76,258.6,391,0,3.34,1,1.918
11800,5/6/2020 16:00,8.63,67.58,1.256,298.5,386.23,0,2.14,0.8,2.092
11801,5/6/2020 17:00,9.7,55.16,1.363,314.8,411.82,0,0.73,0.8,2.736
11802,5/6/2020 18:00,9.71,56.64,1.422,314.1,157.35,0,1.04,1,2.526
11803,5/6/2020 19:00,9.46,57.88,1.265,318,109.32,0,1.04,1,2.526
11804,5/6/2020 20:00,8.76,61.25,1.417,300.7,40.47,0,1.01,1,2.132
11805,5/6/2020 21:00,7.53,61.79,1.149,318.2,0.81,0,-0.11,0,2.056
11806,5/6/2020 22:00,5.99,74.07,0.586,183.3,0,0,0.81,0.2,1.055
11807,5/6/2020 23:00,3.32,85.4,0.384,94.9,0,0,0.4,0,0.952
11808,5/7/2020 0:00,1.14,89.6,0.729,126.3,0,0,-0.94,0,0.952
11809,5/7/2020 1:00,0.07,91.8,0.639,103,0,0,-1.57,0,0.952
11810,5/7/2020 2:00,-0.56,92.5,0.684,109.4,0,0,-2.06,0,1.024
11811,5/7/2020 3:00,-1.29,93.7,0.697,120.9,0,0,-2.55,0,0.988
11812,5/7/2020 4:00,-1.53,93.8,0.675,109.1,0,0,-2.77,0,1.095
11813,5/7/2020 5:00,-1.83,93.5,0.742,98.2,0,0,-3.13,0,0.952
11814,5/7/2020 6:00,-2.13,94.2,0.8,88.4,0.35,0,-3.29,0,1.203
11815,5/7/2020 7:00,-1.72,93.7,0.791,81.2,75.94,0,-2.98,0,1.055
11816,5/7/2020 8:00,0.71,88.1,0.68,75.16,243.07,0,-1.67,0,0.988
11817,5/7/2020 9:00,5.74,55.67,0.46,92,363.2,0,-3.13,0,0.809
11818,5/7/2020 10:00,9.01,44.56,1.35,305.3,536.72,0,-2.08,0,2.597
11819,5/7/2020 11:00,10.62,39.58,1.887,322.6,687.22,0,-1.46,0,3.491
11820,5/7/2020 12:00,12.11,36.2,1.659,320.7,762.81,0,-0.65,0.5,3.241
11821,5/7/2020 13:00,13.31,33.37,1.355,290.8,771.77,0,-0.01,0.5,2.736
11822,5/7/2020 14:00,13.96,33.98,1.422,273.5,483.81,0,0.76,0.8,3.277
11823,5/7/2020 15:00,13.63,36.05,2.208,281.6,313.89,0,0.84,0.8,4.989
11824,5/7/2020 16:00,13.06,49.5,2.061,272.1,211.55,0,2.96,0.8,4.529
11825,5/7/2020 17:00,12.25,49.11,1.788,253.2,190.03,0,2.07,0.8,3.308
11826,5/7/2020 18:00,11.74,50.74,1.618,242.2,74.43,0,1.89,1,3.599
11827,5/7/2020 19:00,10.41,86.9,1.998,296.2,31.75,0.04,7.79,1,4.564
11828,5/7/2020 20:00,5.36,94,1.788,315.4,8.61,0.11,4.16,1,3.63
11829,5/7/2020 21:00,4.78,90.8,1.341,312.6,0.7,0.01,2.94,1,3.094
11830,5/7/2020 22:00,4.68,88.4,1.019,267.4,0,0,2.36,0.8,1.775
11831,5/7/2020 23:00,4.6,86.9,0.519,276.4,0,0,1.98,1,1.632
11832,5/8/2020 0:00,4.15,90.5,0.3,178.9,0,0,2.25,0.2,0.697
11833,5/8/2020 1:00,2.56,94.1,0.653,140.9,0,0,1.38,0,1.095
11834,5/8/2020 2:00,1.52,95,0.581,156.3,0,0,0.52,1,1.167
11835,5/8/2020 3:00,1.38,94.2,0.572,159,0,0,0.22,0.5,1.131
11836,5/8/2020 4:00,0.01,95.2,0.747,139.7,0,0,-0.95,0,1.167
11837,5/8/2020 5:00,0.18,91.5,0.429,317.1,0,0,-1.52,0,1.663
11838,5/8/2020 6:00,0.07,91.6,0.626,150.2,0,0,-1.61,0,1.56
11839,5/8/2020 7:00,-0.34,90.8,0.545,174.8,46.75,0,-2.18,0,1.417
11840,5/8/2020 8:00,2.42,66.61,0.751,241.2,176.89,0,-4.26,0,1.417
11841,5/8/2020 9:00,4.78,49.35,1.238,253.4,355.65,0,-5.35,0.8,1.954
11842,5/8/2020 10:00,6.03,38.71,1.265,283.6,398.91,0,-6.22,1,2.132
11843,5/8/2020 11:00,6.8,41.5,1.046,314.4,448.69,0,-4.9,1,2.168
11844,5/8/2020 12:00,7.32,41,1.059,281.1,457.99,0,-4.48,1,1.989
11845,5/8/2020 13:00,7.29,40.16,1.346,310.1,325.17,0,-4.68,1,2.311
11846,5/8/2020 14:00,7.11,45.55,1.337,353.3,352.16,0,-3.78,1,2.414
11847,5/8/2020 15:00,6.33,60,1.574,305,245.39,0,-1.67,1,2.919
11848,5/8/2020 16:00,3.88,90,1.936,319.4,164.68,0.01,1.88,1,3.773
11849,5/8/2020 17:00,2.17,93.6,1.551,334.2,88.04,0.04,0.89,1,2.955
11850,5/8/2020 18:00,0.67,96.5,1.752,332,68.27,0.02,-0.03,1,3.451
11851,5/8/2020 19:00,0.02,97.8,1.667,331.8,36.98,0.03,-0.42,1,3.344
11852,5/8/2020 20:00,-0.46,98.2,1.35,335,12.91,0,-0.82,1,2.772
11853,5/8/2020 21:00,-0.6,95.4,0.84,14.4,0.47,0,-1.52,1,1.954
11854,5/8/2020 22:00,-0.46,76.84,1.171,318.1,0,0,-5.09,1,2.919
11855,5/8/2020 23:00,-0.36,69.73,1.654,317.2,0,0,-6.41,1,3.988
11856,5/9/2020 0:00,-0.48,69.26,2.159,313.4,0,0,-6.63,1,4.095
11857,5/9/2020 1:00,-1.08,72.46,2.262,305.4,0,0,-6.59,0.2,4.381
11858,5/9/2020 2:00,-1.72,90.3,2.186,304.3,0,0,-3.66,0.8,4.207
11859,5/9/2020 3:00,-2.86,95,2.284,305.4,0,0,-3.86,1,4.917
11860,5/9/2020 4:00,-2.52,75.11,2.298,291.9,0,0,-7.5,1,4.171
11861,5/9/2020 5:00,-2.7,76.97,2.128,294.2,0,0,-7.31,1,3.701
11862,5/9/2020 6:00,-2.89,76.82,2.329,290,0.35,0,-7.53,0.8,4.023
11863,5/9/2020 7:00,-2.63,73.86,2.092,285.9,43.03,0,-7.86,1,3.849
11864,5/9/2020 8:00,-2.04,69.85,2.083,284.4,139.09,0,-8.07,0.8,3.921
11865,5/9/2020 9:00,-1.25,66.57,2.378,293.7,252.72,0,-7.94,1,4.095
11866,5/9/2020 10:00,-0.71,61.91,2.879,293.3,308.66,0,-8.32,1,4.703
11867,5/9/2020 11:00,-0.06,64.42,2.736,292.4,376.81,0,-7.17,1,4.886
11868,5/9/2020 12:00,0.75,57.36,2.477,289.8,397.63,0,-7.78,1,4.453
11869,5/9/2020 13:00,0.96,70.11,2.414,287.6,260.28,0,-5.02,1,4.207
11870,5/9/2020 14:00,1.56,60.54,2.445,304,335.06,0,-6.33,0.8,4.596
11871,5/9/2020 15:00,1.46,80.2,2.977,266.5,291.91,0,-2.5,1,5.74
11872,5/9/2020 16:00,0.69,71.08,2.691,283.5,420.08,0,-5.1,0.8,5.49
11873,5/9/2020 17:00,0.35,98.1,2.906,299.6,128.16,0.01,-0.03,1,6.062
11874,5/9/2020 18:00,-0.16,98,1.954,305.6,92.69,0.02,-0.56,0.8,4.309
11875,5/9/2020 19:00,1.32,65.4,2.503,298.4,59.31,0,-5.6,1,4.564
11876,5/9/2020 20:00,2.38,64.54,2.655,283.6,28.73,0,-4.71,1,4.739
11877,5/9/2020 21:00,1.88,73.69,2.477,271,0.81,0,-3.38,1,4.381
11878,5/9/2020 22:00,1.7,78.83,1.954,258.6,0,0,-2.53,1,3.241
11879,5/9/2020 23:00,1.44,82.9,1.578,250.2,0,0,-1.98,1,3.094
11880,5/10/2020 0:00,1.61,80.9,1.417,251.9,0,0,-2.21,1,2.414
11881,5/10/2020 1:00,1.99,79.29,1.091,245.7,0,0,-2.15,1,1.699
11882,5/10/2020 2:00,2.27,82.7,1.448,256.6,0,0,-1.19,1,2.597
11883,5/10/2020 3:00,2.07,87.4,1.641,253,0,0,-0.45,1,3.134
11884,5/10/2020 4:00,1.72,85.8,0.983,246.7,0,0,-1.12,1,1.596
11885,5/10/2020 5:00,1.86,83,0.666,233.9,0,0,-1.54,1,1.489
11886,5/10/2020 6:00,1.02,87.2,0.626,149.1,0.23,0,-1.54,0.2,0.988
11887,5/10/2020 7:00,0.37,77.05,0.796,170,47.68,0,-4.22,0,1.453
11888,5/10/2020 8:00,3.24,68.73,0.778,211.5,176.54,0,-3.02,0,1.524
11889,5/10/2020 9:00,5.22,62.75,1.305,245.8,371,0,-2.23,0,1.989
11890,5/10/2020 10:00,7.09,55.12,2.235,263.2,545.1,0,-1.89,0.2,4.023
11891,5/10/2020 11:00,8.11,53.1,2.275,270.4,242.02,0,-1.27,0.8,4.274
11892,5/10/2020 12:00,8.64,48.35,2.195,267.8,261.79,0,-1.69,0.8,3.737
11893,5/10/2020 13:00,10.04,42.24,2.423,262.3,304.94,0,-1.51,1,4.703
11894,5/10/2020 14:00,11.08,45.1,2.834,257.4,355.06,0,0.1,1,5.096
11895,5/10/2020 15:00,12.53,39.16,2.217,262,577.43,0,0.36,0.5,4.023
11896,5/10/2020 16:00,13.42,41.51,0.966,291.9,228.06,0,1.72,1,1.954
11897,5/10/2020 17:00,13.19,41.51,1.135,328.6,118.28,0,1.49,0.8,2.772
11898,5/10/2020 18:00,12.74,51.66,2.025,318.4,230.97,0,3.07,0.5,3.451
11899,5/10/2020 19:00,11.32,58.79,1.203,327.1,54.78,0,3.08,0.5,2.311
11900,5/10/2020 20:00,10.16,65.68,0.738,306.8,11.86,0,3.3,0.8,1.417
11901,5/10/2020 21:00,9.06,69.9,0.563,236.1,0.58,0,3.04,0.8,0.952
11902,5/10/2020 22:00,7.62,77.36,0.55,90.8,0,0,3.09,0.8,0.988
11903,5/10/2020 23:00,7.14,79.48,0.59,108.7,0,0,3.03,1,1.095
11904,5/11/2020 0:00,6.54,82.8,0.398,91.7,0,0,3.1,1,0.916
11905,5/11/2020 1:00,5.91,82.7,0.577,80.1,0,0,2.45,1,1.131
11906,5/11/2020 2:00,5.14,88.2,0.702,68.83,0,0,2.78,1,0.988
11907,5/11/2020 3:00,4.37,85.6,0.662,112.1,0,0,1.49,0.8,1.024
11908,5/11/2020 4:00,4.57,83.2,0.59,128.6,0,0,1.21,1,1.095
11909,5/11/2020 5:00,6.04,79.68,0.662,156.4,0.35,0,1.97,1,1.203
11910,5/11/2020 6:00,5.65,83.1,0.72,160.1,0.12,0,2.27,0.2,1.131
11911,5/11/2020 7:00,6.07,80.4,0.559,237.7,24.19,0,2.15,0.8,1.31
11912,5/11/2020 8:00,6.76,84.9,0.447,87.4,73.62,0,3.74,0.8,0.988
11913,5/11/2020 9:00,7.86,72.65,0.38,60.61,168.64,0,2.39,0.8,0.63
11914,5/11/2020 10:00,9.58,72.09,0.751,267.2,200.27,0,4,1,2.24
11915,5/11/2020 11:00,9.88,63.42,1.095,233.4,362.51,0,2.56,0.5,2.311
11916,5/11/2020 12:00,11.25,68.13,1.395,280.9,349.25,0,4.88,0.8,4.81
11917,5/11/2020 13:00,7.09,89.1,2.45,303.8,281.91,0.02,4.91,0.8,4.953
11918,5/11/2020 14:00,7.53,85.2,2.347,301.7,620.11,0,4.57,1,4.023
11919,5/11/2020 15:00,6.99,86,2.593,315,292.26,0,4.19,1,4.309
11920,5/11/2020 16:00,4.69,83.7,2.673,310.3,195.38,0,1.43,1,4.703
11921,5/11/2020 17:00,3.42,90.3,2.387,313.6,73.27,0,1.48,1,4.309
11922,5/11/2020 18:00,3.11,87.9,1.98,314.1,94.2,0,0.69,1,3.451
11923,5/11/2020 19:00,3.53,86.1,1.699,310.1,77.11,0,0.75,1,3.277
11924,5/11/2020 20:00,3.67,89.7,1.471,300.4,18.03,0.01,1.61,1,2.736
11925,5/11/2020 21:00,3.31,92.9,0.952,298.6,0.23,0.01,1.89,1,2.056
11926,5/11/2020 22:00,2.93,94.3,1.14,310.7,0,0.01,1.79,1,2.664
11927,5/11/2020 23:00,3.04,94.3,0.604,303.1,0,0,1.9,1,1.167
11928,5/12/2020 0:00,3.33,90.3,0.899,296.4,0,0,1.39,1,2.454
11929,5/12/2020 1:00,3.38,84.5,1.623,310.6,0,0,0.28,1,2.736
11930,5/12/2020 2:00,3.08,72.69,2.003,313.1,0,0,-2.38,1,4.095
11931,5/12/2020 3:00,2.67,69.11,1.864,298,0,0,-3.51,0.8,3.527
11932,5/12/2020 4:00,2.24,73.6,1.502,292.8,0,0,-3.04,0.8,2.772
11933,5/12/2020 5:00,1.61,74.95,1.864,305.7,0,0,-3.4,0.2,3.17
11934,5/12/2020 6:00,0.54,76.96,1.69,298.4,0.7,0,-4.07,0,2.986
11935,5/12/2020 7:00,0.47,74.87,1.784,284.6,51.29,0,-4.56,0,3.205
11936,5/12/2020 8:00,1.42,68.45,1.632,296.4,206.08,0,-4.89,0,2.812
11937,5/12/2020 9:00,2.73,54.78,1.994,309.4,390.19,0,-6.31,0,3.241
11938,5/12/2020 10:00,3.99,51.33,2.146,296.5,559.52,0,-5.75,0.2,4.095
11939,5/12/2020 11:00,4.51,41.76,2.517,310.6,711.64,0,-7.14,0,4.131
