Plot Title: DL5,,,,,,,,,
#,"Date Time, GMT-05:00","Temp, °C (LGR S/N: 20098520, SEN S/N: 10762331, LBL: Tamb)","RH, % (LGR S/N: 21098500, SEN S/N: 10263331)","Wind Speed, mph (LGR S/N: 20198500, SEN S/N: 21706789)","Wind Direction, ø (LGR S/N: 20198500, SEN S/N: 21706789)","Solar Radiation, W/m² (LGR S/N: 20034090, SEN S/N: 23073988)","Precipitation, Inches  (LGR S/N: 20034090, SEN S/N: 23073988)","DewPoint, °C (LGR S/N: 20095520, SEN S/N: 10732331, LBL: Tamb)","SkyCover, Fraction (LGR S/N: 20095520, SEN S/N: 10732331, LBL: Tamb)"
1568,03/07/19 07:00:00 AM,-14.77777778,88,4.8,157,5.815,0,-17.17777778,0.2
1569,03/07/19 08:00:00 AM,-14.05555556,81,3.7,174,110.485,0,-17.85555556,0.2
1570,03/07/19 09:00:00 AM,-10.5,73,6.7,251,259.349,0,-15.9,0.5
1571,03/07/19 10:00:00 AM,-8.555555556,68,10.2,277,301.217,0,-14.95555556,0.8
1572,03/07/19 11:00:00 AM,-7.666666667,64,12.4,291,376.812,0,-14.86666667,0.8
1573,03/07/19 12:00:00 PM,-7.555555556,76,10.5,297,329.129,0,-12.35555556,0.8
1574,03/07/19 01:00:00 PM,-7.222222222,70,11.2,292,510.557,0,-13.22222222,0.8
1575,03/07/19 02:00:00 PM,-6.5,66,11.9,301,504.742,0,-13.3,1
1576,03/07/19 03:00:00 PM,-6.666666667,62,11.1,319,323.314,0,-14.26666667,0.8
1577,03/07/19 04:00:00 PM,-6.277777778,61,11.7,298,289.587,0,-14.07777778,0.8
1578,03/07/19 05:00:00 PM,-6.555555556,59,8.9,299,167.472,0,-14.75555556,0.5
1579,03/07/19 06:00:00 PM,-6.722222222,63,7.5,309,51.172,0,-14.12222222,0
1580,03/07/19 07:00:00 PM,-8,68,3.8,321,0,0,-14.4,0
1581,03/07/19 08:00:00 PM,-10.88888889,78,3.1,95,0,0,-15.28888889,0
1582,03/07/19 09:00:00 PM,-13.77777778,84,4.2,136,0,0,-16.97777778,0
1583,03/07/19 10:00:00 PM,-15.38888889,87,3.9,141,0,0,-17.98888889,0
1584,03/07/19 11:00:00 PM,-16.22222222,88,4.4,140,0,0,-18.62222222,0
1585,03/08/19 12:00:00 AM,-17,89,3.9,132,0,0,-19.2,0
1586,03/08/19 01:00:00 AM,-17.22222222,88,3.6,121,0,0,-19.62222222,0
1587,03/08/19 02:00:00 AM,-17.5,88,3.6,117,0,0,-19.9,0
1588,03/08/19 03:00:00 AM,-17.55555556,87,4.1,78,0,0,-20.15555556,0
1589,03/08/19 04:00:00 AM,-18.44444444,87,4.5,71,0,0,-21.04444444,0
1590,03/08/19 05:00:00 AM,-19.11111111,88,4.8,67,0,0,-21.51111111,0
1591,03/08/19 06:00:00 AM,-19.5,87,5.4,61,0,0,-22.1,0
1592,03/08/19 07:00:00 AM,-19.55555556,87,5.7,56,13.956,0,-22.15555556,0
1593,03/08/19 08:00:00 AM,-18.44444444,87,5.8,53,162.82,0,-21.04444444,0
1594,03/08/19 09:00:00 AM,-14.5,82,4.6,49,276.794,0,-18.1,0
1595,03/08/19 10:00:00 AM,-8.444444444,58,2.2,50,351.226,0,-16.84444444,0
1596,03/08/19 11:00:00 AM,-4.666666667,49,4.2,172,434.962,0,-14.86666667,0
1597,03/08/19 12:00:00 PM,-3.222222222,45,5.7,167,477.993,0,-14.22222222,0
1598,03/08/19 01:00:00 PM,-1.888888889,44,6.6,183,486.134,0,-13.08888889,0
1599,03/08/19 02:00:00 PM,-0.277777778,41,6.9,179,589.641,0,-12.07777778,0
1600,03/08/19 03:00:00 PM,0.722222222,43,6,182,396.583,0,-10.67777778,0
1601,03/08/19 04:00:00 PM,1.277777778,41,5.2,155,302.38,0,-10.52222222,0
1602,03/08/19 05:00:00 PM,2.333333333,43,5.5,195,201.199,0,-9.066666667,0
1603,03/08/19 06:00:00 PM,1.611111111,48,5.5,180,51.172,0,-8.788888889,0
1604,03/08/19 07:00:00 PM,-0.388888889,58,4.8,169,0,0,-8.788888889,0
1605,03/08/19 08:00:00 PM,-3.166666667,60,5.1,158,0,0,-11.16666667,0
1606,03/08/19 09:00:00 PM,-2.444444444,60,3.2,213,0,0,-10.44444444,0
1607,03/08/19 10:00:00 PM,-3.611111111,67,2.4,157,0,0,-10.21111111,0
1608,03/08/19 11:00:00 PM,-4.611111111,73,4.4,154,0,0,-10.01111111,0
1609,03/09/19 12:00:00 AM,-5.666666667,81,3.2,166,0,0,-9.466666667,0
1610,03/09/19 01:00:00 AM,-7.888888889,85,2.5,128,0,0,-10.88888889,0
1611,03/09/19 02:00:00 AM,-10.5,89,3.2,122,0,0,-12.7,0
1612,03/09/19 03:00:00 AM,-11.5,89,3.3,106,0,0,-13.7,0
1613,03/09/19 04:00:00 AM,-11.94444444,89,3.8,114,0,0,-14.14444444,0
1614,03/09/19 05:00:00 AM,-12.11111111,88,4.2,59,0,0,-14.51111111,0
1615,03/09/19 06:00:00 AM,-13.44444444,91,3.8,66,0,0,-15.24444444,0
1616,03/09/19 07:00:00 AM,-14.66666667,89,3.7,68,15.119,0,-16.86666667,0
1617,03/09/19 08:00:00 AM,-12.5,86,4.1,60,175.613,0,-15.3,0
1618,03/09/19 09:00:00 AM,-8.333333333,71,3.1,68,323.314,0,-14.13333333,0
1619,03/09/19 10:00:00 AM,-2.833333333,54,0.8,177,530.328,0,-12.03333333,0
1620,03/09/19 11:00:00 AM,-0.833333333,50,2.7,242,564.055,0,-10.83333333,0
1621,03/09/19 12:00:00 PM,1.333333333,39,2.3,121,651.28,0,-10.86666667,0
1622,03/09/19 01:00:00 PM,2.055555556,43,4.6,279,660.584,0,-9.344444444,0
1623,03/09/19 02:00:00 PM,2.722222222,37,4.4,271,616.39,0,-9.877777778,0
1624,03/09/19 03:00:00 PM,4,37,4.3,279,505.905,0,-8.6,0
1625,03/09/19 04:00:00 PM,5.055555556,35,4.9,73,368.671,0,-7.944444444,0
1626,03/09/19 05:00:00 PM,4.5,34,8.2,125,180.265,0,-8.7,0
1627,03/09/19 06:00:00 PM,3.388888889,36,7,113,38.379,0,-9.411111111,0
1628,03/09/19 07:00:00 PM,2.055555556,42,4.9,109,0,0,-9.544444444,0
1629,03/09/19 08:00:00 PM,1.833333333,45,5.7,99,0,0,-9.166666667,0
1630,03/09/19 09:00:00 PM,2.277777778,41,6.4,133,0,0,-9.522222222,0
1631,03/09/19 10:00:00 PM,3.388888889,45,13.7,144,0,0,-7.611111111,0
1632,03/09/19 11:00:00 PM,3.555555556,50,16.7,149,0,0,-6.444444444,0
1633,03/10/19 12:00:00 AM,3.277777778,51,16.7,148,0,0,-6.522222222,0
1634,03/10/19 01:00:00 AM,3.333333333,56,18.7,143,0,0,-5.466666667,1
1635,03/10/19 02:00:00 AM,1.444444444,81,18.4,146,0,0.11,-2.355555556, -
1636,03/10/19 03:00:00 AM,0.166666667,91,17.2,145,0,0.08,-1.633333333, -
1637,03/10/19 04:00:00 AM,-0.722222222,90,15.5,149,0,0.04,-2.722222222, -
1638,03/10/19 05:00:00 AM,-0.444444444,90,16.4,155,0,0.02,-2.444444444,1
1639,03/10/19 06:00:00 AM,0.055555556,89,16.4,154,0,0,-2.144444444,1
1640,03/10/19 07:00:00 AM,0.777777778,88,17.7,158,2.326,0,-1.622222222,1
1641,03/10/19 08:00:00 AM,1.333333333,86,19.9,156,36.053,0.02,-1.466666667,1
1642,03/10/19 09:00:00 AM,2,88,19.5,148,65.128,0,-0.4,1
1643,03/10/19 10:00:00 AM,2.166666667,88,18.2,152,63.965,0,-0.233333333,1
1644,03/10/19 11:00:00 AM,2.5,88,17.9,147,111.648,0,0.1,1
1645,03/10/19 12:00:00 PM,3.388888889,86,17,151,159.331,0,0.588888889,1
1646,03/10/19 01:00:00 PM,4.055555556,86,16,155,131.419,0,1.255555556,1
1647,03/10/19 02:00:00 PM,4.611111111,86,15.8,161,161.657,0,1.811111111,1
1648,03/10/19 03:00:00 PM,4.944444444,87,11.9,165,124.441,0,2.344444444,1
1649,03/10/19 04:00:00 PM,4.944444444,89,8.2,177,24.423,0,2.744444444,1
1650,03/10/19 05:00:00 PM,5.111111111,89,7,203,20.934,0,2.911111111,1
1651,03/10/19 06:00:00 PM,4.666666667,94,4.7,239,2.326,0,3.466666667,1
1652,03/10/19 07:00:00 PM,3.833333333,94,3.5,312,0,0,2.633333333,1
1653,03/10/19 08:00:00 PM,3.833333333,84,3.7,304,0,0,0.633333333,1
1654,03/10/19 09:00:00 PM,4.277777778,71,5.6,286,0,0,-1.522222222,1
1655,03/10/19 10:00:00 PM,4.222222222,72,9.8,288,0,0,-1.377777778,1
1656,03/10/19 11:00:00 PM,3.666666667,72,13.2,268,0,0,-1.933333333,1
1657,03/11/19 12:00:00 AM,3.166666667,71,13.1,280,0,0,-2.633333333,1
1658,03/11/19 01:00:00 AM,2.888888889,73,13.2,283,0,0,-2.511111111,1
1659,03/11/19 02:00:00 AM,2.555555556,72,12.1,281,0,0,-3.044444444,1
1660,03/11/19 03:00:00 AM,2.444444444,74,8.2,277,0,0,-2.755555556,1
1661,03/11/19 04:00:00 AM,2.333333333,73,6.9,283,0,0,-3.066666667,1
1662,03/11/19 05:00:00 AM,2.222222222,69,9.4,283,0,0,-3.977777778,1
1663,03/11/19 06:00:00 AM,2.055555556,70,8.8,282,0,0,-3.944444444,1
1664,03/11/19 07:00:00 AM,1.944444444,68,6.7,290,5.815,0,-4.455555556,1
1665,03/11/19 08:00:00 AM,2,66,7.7,290,56.987,0,-4.8,0.8
1666,03/11/19 09:00:00 AM,2.166666667,65,11.2,291,163.983,0,-4.833333333,0.8
1667,03/11/19 10:00:00 AM,2.166666667,62,11.3,294,218.644,0,-5.433333333,0.5
1668,03/11/19 11:00:00 AM,2.5,59,10.9,305,282.609,0,-5.7,0.8
1669,03/11/19 12:00:00 PM,3.277777778,62,10.5,299,512.883,0,-4.322222222,1
1670,03/11/19 01:00:00 PM,3.777777778,61,9.6,318,557.077,0,-4.022222222,1
1671,03/11/19 02:00:00 PM,4.055555556,59,9.9,316,490.786,0,-4.144444444,0.8
1672,03/11/19 03:00:00 PM,4.333333333,57,10.2,318,514.046,0,-4.266666667,0.5
1673,03/11/19 04:00:00 PM,3.722222222,59,11.7,326,357.041,0,-4.477777778,0.2
1674,03/11/19 05:00:00 PM,2.722222222,62,11.4,318,173.287,0,-4.877777778,0.2
1675,03/11/19 06:00:00 PM,1.5,67,9.7,315,53.498,0,-5.1,0.2
1676,03/11/19 07:00:00 PM,0.666666667,63,9.6,299,0,0,-6.733333333,0.8
1677,03/11/19 08:00:00 PM,0.277777778,73,10.8,289,0,0,-5.122222222,1
1678,03/11/19 09:00:00 PM,-1.277777778,82,11.8,316,0,0,-4.877777778,1
1679,03/11/19 10:00:00 PM,-1.333333333,66,11.6,301,0,0,-8.133333333,1
1680,03/11/19 11:00:00 PM,-1.444444444,63,10.4,297,0,0,-8.844444444,1
1681,03/12/19 12:00:00 AM,-1.777777778,66,10.1,294,0,0,-8.577777778,1
1682,03/12/19 01:00:00 AM,-1.777777778,69,10.2,297,0,0,-7.977777778,1
1683,03/12/19 02:00:00 AM,-2.111111111,70,10.7,293,0,0,-8.111111111,1
1684,03/12/19 03:00:00 AM,-2.222222222,68,11.2,291,0,0,-8.622222222,1
1685,03/12/19 04:00:00 AM,-2.222222222,72,11.2,292,0,0,-7.822222222,1
1686,03/12/19 05:00:00 AM,-2.277777778,71,10.8,290,0,0,-8.077777778,1
1687,03/12/19 06:00:00 AM,-2.222222222,73,10.3,295,0,0,-7.622222222,1
1688,03/12/19 07:00:00 AM,-2.777777778,87,9.2,309,1.163,0,-5.377777778,1
1689,03/12/19 08:00:00 AM,-3.277777778,89,8.3,308,18.608,0,-5.477777778,1
1690,03/12/19 09:00:00 AM,-2.888888889,73,11.6,316,117.463,0,-8.288888889,1
1691,03/12/19 10:00:00 AM,-2.388888889,75,13.3,319,187.243,0,-7.388888889,1
1692,03/12/19 11:00:00 AM,-2.722222222,75,11.4,311,129.093,0,-7.722222222,1
1693,03/12/19 12:00:00 PM,-2.388888889,74,10.6,314,189.569,0,-7.588888889,1
1694,03/12/19 01:00:00 PM,-2,72,9.6,314,262.838,0,-7.6,1
1695,03/12/19 02:00:00 PM,-1.055555556,63,9.6,318,444.266,0,-8.455555556,0.8
1696,03/12/19 03:00:00 PM,0,63,9.4,316,508.231,0,-7.4,0.8
1697,03/12/19 04:00:00 PM,0.777777778,58,9.1,320,383.79,0,-7.622222222,0.5
1698,03/12/19 05:00:00 PM,1,59,8.7,322,215.155,0,-7.2,0.5
1699,03/12/19 06:00:00 PM,0.833333333,60,6.8,319,59.313,0,-7.166666667,0
1700,03/12/19 07:00:00 PM,-0.166666667,66,3.6,336,0,0,-6.966666667,0
1701,03/12/19 08:00:00 PM,-2.055555556,80,2.5,74,0,0,-6.055555556,0
1702,03/12/19 09:00:00 PM,-3.555555556,83,3.3,142,0,0,-6.955555556,0
1703,03/12/19 10:00:00 PM,-4.444444444,85,2.7,97,0,0,-7.444444444,0
1704,03/12/19 11:00:00 PM,-5.277777778,86,3.3,141,0,0,-8.077777778,0
1705,03/13/19 12:00:00 AM,-5.833333333,87,3.1,111,0,0,-8.433333333,0
1706,03/13/19 01:00:00 AM,-6.277777778,90,3.5,108,0,0,-8.277777778,0
1707,03/13/19 02:00:00 AM,-6.722222222,90,4.5,66,0,0,-8.722222222,0
1708,03/13/19 03:00:00 AM,-7.333333333,91,4.7,64,0,0,-9.133333333,0
1709,03/13/19 04:00:00 AM,-7.833333333,91,5.1,55,0,0,-9.633333333,0
1710,03/13/19 05:00:00 AM,-8.222222222,91,5.7,54,0,0,-10.02222222,0
1711,03/13/19 06:00:00 AM,-8.166666667,90,5.4,52,0,0,-10.16666667,0
1712,03/13/19 07:00:00 AM,-8.166666667,91,5.4,51,34.89,0,-9.966666667,0
1713,03/13/19 08:00:00 AM,-4.722222222,75,6.9,94,208.177,0,-9.722222222,0
1714,03/13/19 09:00:00 AM,-0.777777778,67,8.9,143,268.653,0,-7.377777778,0
1715,03/13/19 10:00:00 AM,0.5,60,10,149,267.49,0,-7.5,0
1716,03/13/19 11:00:00 AM,2.277777778,55,9.1,149,319.825,0,-6.722222222,0
1717,03/13/19 12:00:00 PM,3.5,51,10.5,149,331.455,0,-6.3,0.2
1718,03/13/19 01:00:00 PM,4.833333333,52,10.3,154,295.402,0,-4.766666667,0
1719,03/13/19 02:00:00 PM,5.888888889,45,10.2,154,239.578,0,-5.111111111,0.2
1720,03/13/19 03:00:00 PM,7.111111111,43,9.1,149,174.45,0,-4.288888889,0.8
1721,03/13/19 04:00:00 PM,7.388888889,42,9.8,163,76.758,0,-4.211111111,1
1722,03/13/19 05:00:00 PM,7.222222222,44,8.7,168,22.097,0,-3.977777778,1
1723,03/13/19 06:00:00 PM,7.111111111,43,9.2,165,6.978,0,-4.288888889,1
1724,03/13/19 07:00:00 PM,6.722222222,48,7.5,153,0,0,-3.677777778,1
1725,03/13/19 08:00:00 PM,6.5,49,9.4,155,0,0,-3.7,0.8
1726,03/13/19 09:00:00 PM,6.111111111,51,9.3,157,0,0,-3.688888889,0.8
1727,03/13/19 10:00:00 PM,6.222222222,51,8.7,150,0,0,-3.577777778,1
1728,03/13/19 11:00:00 PM,6.388888889,54,9.4,148,0,0,-2.811111111,1
1729,03/14/19 12:00:00 AM,6,55,9.2,146,0,0,-3,1
1730,03/14/19 01:00:00 AM,5.666666667,56,9.1,147,0,0,-3.133333333,1
1731,03/14/19 02:00:00 AM,5.833333333,58,10.7,150,0,0,-2.566666667,1
1732,03/14/19 03:00:00 AM,5.833333333,58,9.1,146,0,0,-2.566666667,1
1733,03/14/19 04:00:00 AM,5.722222222,60,7.6,140,0,0,-2.277777778,1
1734,03/14/19 05:00:00 AM,5.611111111,58,8.9,145,0,0,-2.788888889,1
1735,03/14/19 06:00:00 AM,5.333333333,59,9.4,141,0,0,-2.866666667,0.2
1736,03/14/19 07:00:00 AM,4.611111111,62,6.1,141,8.141,0,-2.988888889,0
1737,03/14/19 08:00:00 AM,5.555555556,58,8.6,143,77.921,0,-2.844444444,0
1738,03/14/19 09:00:00 AM,6.555555556,57,8.2,145,108.159,0,-2.044444444,0
1739,03/14/19 10:00:00 AM,8.944444444,51,11.3,152,394.257,0,-0.855555556,0
1740,03/14/19 11:00:00 AM,10.88888889,48,12.7,154,438.451,0,0.488888889,0
1741,03/14/19 12:00:00 PM,12.72222222,46,11.4,144,391.931,0,1.922222222,0
1742,03/14/19 01:00:00 PM,14.22222222,44,11.4,145,382.627,0,3.022222222,0
1743,03/14/19 02:00:00 PM,16,40,10,137,411.702,0,4,1
1744,03/14/19 03:00:00 PM,16.44444444,42,9.1,118,247.719,0,4.844444444,0
1745,03/14/19 04:00:00 PM,16.05555556,39,11.7,148,181.428,0,3.855555556,0
1746,03/14/19 05:00:00 PM,15.55555556,44,12,166,103.507,0,4.355555556,0
1747,03/14/19 06:00:00 PM,14.27777778,45,15.3,153,82.573,0,3.277777778,0
1748,03/14/19 07:00:00 PM,12.55555556,52,13.1,153,1.163,0,2.955555556,0
1749,03/14/19 08:00:00 PM,11.55555556,58,13,148,0,0,3.155555556,0
1750,03/14/19 09:00:00 PM,11.5,64,15.8,153,0,0,4.3,0
1751,03/14/19 10:00:00 PM,11.94444444,69,16.6,151,0,0,5.744444444,0
1752,03/14/19 11:00:00 PM,12.33333333,72,16.2,151,0,0,6.733333333,0
1753,03/15/19 12:00:00 AM,12.72222222,73,15.3,154,0,0,7.322222222,0
1754,03/15/19 01:00:00 AM,13.66666667,73,12.2,159,0,0,8.266666667,0.2
1755,03/15/19 02:00:00 AM,13.94444444,73,10.3,157,0,0,8.544444444,0.5
1756,03/15/19 03:00:00 AM,14.11111111,72,12.1,158,0,0,8.511111111,0.5
1757,03/15/19 04:00:00 AM,14.5,71,11.8,165,0,0,8.7,0
1758,03/15/19 05:00:00 AM,14.77777778,74,11.4,171,0,0,9.577777778,0.5
1759,03/15/19 06:00:00 AM,14.16666667,76,10.2,179,0,0,9.366666667,0.8
1760,03/15/19 07:00:00 AM,14,86,7.5,233,1.163,0.02,11.2,1
1761,03/15/19 08:00:00 AM,12.5,84,7.3,266,54.661,0,9.3,0.8
1762,03/15/19 09:00:00 AM,13.33333333,54,12.9,246,245.393,0,4.133333333,0
1763,03/15/19 10:00:00 AM,14.5,48,14.9,242,466.363,0,4.1,0
1764,03/15/19 11:00:00 AM,15.16666667,45,14,243,581.5,0,4.166666667,0
1765,03/15/19 12:00:00 PM,16.05555556,42,15.8,251,655.932,0,4.455555556,0.2
1766,03/15/19 01:00:00 PM,16.77777778,40,16.3,259,646.628,0,4.777777778,0
1767,03/15/19 02:00:00 PM,17.66666667,36,11,262,615.227,0,4.866666667,0.2
1768,03/15/19 03:00:00 PM,17.77777778,46,12.7,258,459.385,0,6.977777778,0.2
1769,03/15/19 04:00:00 PM,13.94444444,63,10.1,308,298.891,0,6.544444444,0.5
1770,03/15/19 05:00:00 PM,12.16666667,63,8,325,160.494,0,4.766666667,0.8
1771,03/15/19 06:00:00 PM,10.77777778,68,7.7,340,34.89,0,4.377777778,0.8
1772,03/15/19 07:00:00 PM,8.722222222,74,6.1,317,0,0,3.522222222,0.8
1773,03/15/19 08:00:00 PM,7.666666667,77,5.2,320,0,0,3.066666667,1
1774,03/15/19 09:00:00 PM,6.888888889,79,5,294,0,0,2.688888889,1
1775,03/15/19 10:00:00 PM,5,83,10.6,316,0,0,1.6,1
1776,03/15/19 11:00:00 PM,4.555555556,74,9,281,0,0,-0.644444444,1
1777,03/16/19 12:00:00 AM,4.5,71,10.8,278,0,0,-1.3,1
1778,03/16/19 01:00:00 AM,4.444444444,68,9.8,275,0,0,-1.955555556,1
1779,03/16/19 02:00:00 AM,3.944444444,75,13.1,283,0,0,-1.055555556,1
1780,03/16/19 03:00:00 AM,2.888888889,82,11.9,265,0,0,-0.711111111,1
1781,03/16/19 04:00:00 AM,2.277777778,75,11.3,263,0,0,-2.722222222,1
1782,03/16/19 05:00:00 AM,2.277777778,71,11.9,273,0,0,-3.522222222,1
1783,03/16/19 06:00:00 AM,1.777777778,72,13.4,276,0,0,-3.822222222,1
1784,03/16/19 07:00:00 AM,1,79,9.9,305,6.978,0,-3.2,1
1785,03/16/19 08:00:00 AM,0.5,69,10.8,302,23.26,0,-5.7,0.8
1786,03/16/19 09:00:00 AM,0.111111111,70,9.6,317,68.617,0,-5.888888889,0.8
1787,03/16/19 10:00:00 AM,0.277777778,65,8.6,323,123.278,0,-6.722222222,0.8
1788,03/16/19 11:00:00 AM,0.611111111,60,11.4,314,117.463,0,-7.388888889,0.8
1789,03/16/19 12:00:00 PM,0.666666667,59,11.7,314,161.657,0,-7.533333333,1
1790,03/16/19 01:00:00 PM,0.555555556,53,13.4,297,158.168,0,-8.844444444,1
1791,03/16/19 02:00:00 PM,0.611111111,72,16.4,283,183.754,0,-4.988888889,1
1792,03/16/19 03:00:00 PM,0.055555556,56,9.6,305,201.199,0,-8.744444444,1
1793,03/16/19 04:00:00 PM,1.277777778,50,14.3,285,233.763,0,-8.722222222,1
1794,03/16/19 05:00:00 PM,0.222222222,78,13,304,123.278,0,-4.177777778,1
1795,03/16/19 06:00:00 PM,-0.833333333,60,12.8,290,33.727,0,-8.833333333,1
1796,03/16/19 07:00:00 PM,-1.388888889,75,10.3,296,1.163,0,-6.388888889,1
1797,03/16/19 08:00:00 PM,-1.555555556,65,11.1,289,0,0,-8.555555556,1
1798,03/16/19 09:00:00 PM,-1.888888889,76,11.6,283,0,0,-6.688888889,1
1799,03/16/19 10:00:00 PM,-2.722222222,85,9,289,0,0,-5.722222222,1
1800,03/16/19 11:00:00 PM,-2.777777778,91,8.7,283,0,0,-4.577777778,1
1801,03/17/19 12:00:00 AM,-4.222222222,92,6.8,301,0,0.01,-5.822222222,0
1802,03/17/19 01:00:00 AM,-4.444444444,84,5.3,284,0,0,-7.644444444,0.8
1803,03/17/19 02:00:00 AM,-3.888888889,73,7.6,284,0,0,-9.288888889,1
1804,03/17/19 03:00:00 AM,-3.611111111,69,8.2,285,0,0,-9.811111111,0.8
1805,03/17/19 04:00:00 AM,-3.555555556,66,12.3,284,0,0,-10.35555556,1
1806,03/17/19 05:00:00 AM,-4,73,11.6,297,0,0,-9.4,1
1807,03/17/19 06:00:00 AM,-4.277777778,71,9.4,303,0,0,-10.07777778,0.8
1808,03/17/19 07:00:00 AM,-4.5,71,7.7,298,8.141,0,-10.3,0.8
1809,03/17/19 08:00:00 AM,-4.611111111,75,8.5,306,45.357,0,-9.611111111,1
1810,03/17/19 09:00:00 AM,-4.611111111,60,9.6,295,179.102,0,-12.61111111,0.8
1811,03/17/19 10:00:00 AM,-3.666666667,64,11.3,301,323.314,0,-10.86666667,0.8
1812,03/17/19 11:00:00 AM,-3.5,68,10.4,309,361.693,0,-9.9,0.8
1813,03/17/19 12:00:00 PM,-2.944444444,63,11.3,312,578.011,0,-10.34444444,0.8
1814,03/17/19 01:00:00 PM,-2.055555556,58,10.3,317,667.562,0,-10.45555556,0.8
1815,03/17/19 02:00:00 PM,-1.555555556,55,10.1,323,496.601,0,-10.55555556,0.8
1816,03/17/19 03:00:00 PM,-0.444444444,48,10.2,320,501.253,0,-10.84444444,0.8
1817,03/17/19 04:00:00 PM,-0.388888889,48,10.1,322,227.948,0,-10.78888889,1
1818,03/17/19 05:00:00 PM,-0.388888889,51,9.3,323,140.723,0,-10.18888889,0.8
1819,03/17/19 06:00:00 PM,-0.944444444,56,7,337,51.172,0,-9.744444444,0.5
1820,03/17/19 07:00:00 PM,-1.666666667,59,3.6,1,1.163,0,-9.866666667,1
1821,03/17/19 08:00:00 PM,-2.166666667,74,1.6,85,0,0,-7.366666667,0.5
1822,03/17/19 09:00:00 PM,-3.666666667,79,2.7,144,0,0,-7.866666667,0.2
1823,03/17/19 10:00:00 PM,-4.722222222,82,2.9,151,0,0,-8.322222222,0.2
1824,03/17/19 11:00:00 PM,-5.666666667,81,3.7,145,0,0,-9.466666667,0
1825,03/18/19 12:00:00 AM,-6.388888889,84,3.7,134,0,0,-9.588888889,0
1826,03/18/19 01:00:00 AM,-7,84,3.8,125,0,0,-10.2,0
1827,03/18/19 02:00:00 AM,-6.5,72,3.6,271,0,0,-12.1,0.2
1828,03/18/19 03:00:00 AM,-5.055555556,72,3.9,280,0,0,-10.65555556,0
1829,03/18/19 04:00:00 AM,-7.333333333,87,3.7,138,0,0,-9.933333333,0.8
1830,03/18/19 05:00:00 AM,-8,89,3.3,133,0,0,-10.2,0
1831,03/18/19 06:00:00 AM,-8.166666667,91,3.1,124,0,0,-9.966666667,0.8
1832,03/18/19 07:00:00 AM,-7.111111111,88,3.5,142,18.608,0,-9.511111111,0.8
1833,03/18/19 08:00:00 AM,-5,80,2.9,151,147.701,0,-9,1
1834,03/18/19 09:00:00 AM,-3.277777778,81,3.7,256,216.318,0,-7.077777778,0.8
1835,03/18/19 10:00:00 AM,-1.277777778,69,3.3,289,501.253,0,-7.477777778,0.8
1836,03/18/19 11:00:00 AM,0.166666667,60,4.6,310,402.398,0,-7.833333333,1
1837,03/18/19 12:00:00 PM,0.888888889,57,6,267,455.896,0,-7.711111111,1
1838,03/18/19 01:00:00 PM,1.277777778,81,6.9,312,415.191,0,-2.522222222,1
1839,03/18/19 02:00:00 PM,0.611111111,70,3.6,270,309.358,0,-5.388888889,0.8
1840,03/18/19 03:00:00 PM,2,64,6.1,331,380.301,0,-5.2,1
1841,03/18/19 04:00:00 PM,-0.388888889,92,6.3,342,127.93,0.01,-1.988888889,1
1842,03/18/19 05:00:00 PM,-0.055555556,83,2.8,233,123.278,0,-3.455555556,0.8
1843,03/18/19 06:00:00 PM,0.166666667,84,4.7,201,61.639,0,-3.033333333,0.8
1844,03/18/19 07:00:00 PM,-0.944444444,93,4.9,341,1.163,0.01,-2.344444444,1
1845,03/18/19 08:00:00 PM,-2.222222222,93,1.3,152,0,0,-3.622222222,0.8
1846,03/18/19 09:00:00 PM,-3.5,94,2.4,127,0,0,-4.7,0.5
1847,03/18/19 10:00:00 PM,-4.222222222,94,3.3,146,0,0,-5.422222222,1
1848,03/18/19 11:00:00 PM,-3.5,94,3.1,148,0,0,-4.7,1
1849,03/19/19 12:00:00 AM,-3.944444444,94,3,152,0,0,-5.144444444,0
1850,03/19/19 01:00:00 AM,-4.833333333,94,3.2,137,0,0,-6.033333333,0
1851,03/19/19 02:00:00 AM,-5.611111111,94,2.8,128,0,0,-6.811111111,0
1852,03/19/19 03:00:00 AM,-6.277777778,92,2.5,103,0,0,-7.877777778,0
1853,03/19/19 04:00:00 AM,-7.055555556,93,3.1,103,0,0,-8.455555556,0
1854,03/19/19 05:00:00 AM,-7.333333333,92,2.9,84,0,0,-8.933333333,0.2
1855,03/19/19 06:00:00 AM,-7.888888889,92,3,84,0,0,-9.488888889,0
1856,03/19/19 07:00:00 AM,-8.055555556,93,2.9,89,36.053,0,-9.455555556,0.8
1857,03/19/19 08:00:00 AM,-5.888888889,94,3.3,97,103.507,0,-7.088888889,0.8
1858,03/19/19 09:00:00 AM,-2.777777778,92,2.8,65,110.485,0,-4.377777778,1
1859,03/19/19 10:00:00 AM,-0.944444444,77,3.2,339,302.38,0,-5.544444444,0.8
1860,03/19/19 11:00:00 AM,0.666666667,73,5,294,486.134,0,-4.733333333,0.8
1861,03/19/19 12:00:00 PM,2.166666667,67,5.3,301,609.412,0,-4.433333333,0.5
1862,03/19/19 01:00:00 PM,3.222222222,58,4.7,315,510.557,0,-5.177777778,0.8
1863,03/19/19 02:00:00 PM,4.444444444,49,6.8,292,515.209,0,-5.755555556,0.5
